% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.192768622e+07 +1.192768622e+07 +1.192776249e+07 +1.192776249e+07 +4.7330e+00 +3.8622e-02 -8.8656e-01 +4.1364e+00 -3.1021e-01 -2.4725e+00 -1.7601e+00 -2.1610e+00 -2.4272e-01 +4.1431e+00 -2.7261e+00 -8.5606e-01 +9.8027e-01 -3.9495e+00 -5.8082e-01 +1.4904e+00 -3.2465e+00 +1.0061e+00 +2.6888e+00 -4.1897e+00
2 +1.314959324e+04 +1.314959324e+04 +1.322586324e+04 +1.322586324e+04 +3.1285e+00 -1.8585e-01 +2.1988e+00 +3.0170e+00 +2.1052e+00 -4.4561e+00 +3.8098e+00 +3.3889e+00 -2.8712e+00 -3.2311e+00 -2.4279e+00 +1.5551e+00 +3.9460e+00 +4.6643e+00 -3.9136e+00 +3.2942e+00 +2.4110e+00 +8.7639e-01 -7.8028e-01 +1.1344e+00
4 +9.475446711e+03 +9.475446711e+03 +9.551716711e+03 +9.551716711e+03 -2.0661e+00 -4.4859e-01 -1.7560e+00 -4.1396e-01 -3.8228e+00 -2.7563e+00 -2.4059e+00 +8.1659e-01 +2.0174e+00 +1.0871e+00 +6.1523e-01 +3.8763e-01 +2.2161e+00 -2.4475e+00 -2.0822e+00 -4.3491e+00 -2.2434e+00 +3.3510e+00 -3.1269e+00 +1.1580e-01
68 +2.164543986e+02 +2.164543986e+02 +2.927243986e+02 +2.927243986e+02 -1.7764e+00 -4.7724e+00 +2.2883e+00 -3.7555e+00 +3.3200e+00 +2.7920e+00 +3.9730e+00 +2.7040e+00 -2.5246e+00 +3.4645e+00 +5.7161e-01 -8.4303e-01 -4.0944e+00 +3.0949e+00 +8.9465e-01 +3.2846e+00 +2.4617e-01 -1.4463e+00 +4.7837e+00 +2.4231e+00
2151 +1.505070999e+02 +1.505070999e+02 +2.267770999e+02 +2.267770999e+02 -1.4665e-01 -1.2382e+00 +1.8152e+00 -3.4404e+00 -1.0488e+00 -5.6869e-01 +1.9023e+00 -1.7977e+00 -1.2127e+00 +1.1893e+00 +1.1809e+00 -6.6886e-02 -4.7935e+00 +4.7609e+00 -6.6401e-01 +2.6841e+00 +3.0935e+00 +0.0000e+00 +1.7781e+00 +2.6980e+00
11783 +8.461408620e+01 +8.461408620e+01 +1.608840862e+02 +1.608840862e+02 -1.5644e+00 -2.5961e+00 +2.1931e+00 -4.0330e-01 -8.4863e-02 +1.8206e+00 +2.2926e+00 -2.2060e-01 +0.0000e+00 +3.4571e+00 +3.9740e+00 +2.6237e-01 -4.5560e+00 +3.6397e+00 +9.2412e-01 +3.5034e-01 +1.5422e+00 -1.9639e+00 +2.2047e+00 +1.0386e+00
22441 +5.998323294e+01 +5.998323294e+01 +1.362532329e+02 +1.362532329e+02 -3.6512e+00 -2.5514e+00 +2.0870e+00 -5.6640e-01 -1.2325e+00 -2.6081e-01 +2.2012e+00 +5.5697e-01 -1.0661e+00 +3.4686e+00 +3.6437e+00 +3.6029e-01 -4.4578e+00 +4.9907e+00 +2.1092e-02 -3.6437e-01 +1.6233e+00 -2.8875e+00 +1.9371e+00 +2.4653e-01
39423 +3.836141918e+01 +3.836141918e+01 +1.146314192e+02 +1.146314192e+02 -2.0689e+00 -4.4149e+00 +4.3359e-01 -1.9118e-01 +1.7431e-02 -3.4624e+00 -6.6035e-02 +1.9278e+00 -1.2315e+00 +4.4374e+00 +4.5544e+00 -1.0186e+00 -3.9424e+00 +3.3805e+00 -4.3670e-01 -1.0464e+00 +2.2015e+00 -2.5641e+00 +1.1952e+00 -4.2088e-01
91046 +2.466539174e+01 +2.466539174e+01 +1.009353917e+02 +1.009353917e+02 -1.8195e+00 -4.2372e+00 -1.2950e-01 +1.6722e-01 +2.9700e-01 -3.2607e+00 -4.7665e-02 -1.2216e-01 -1.2136e+00 +2.9621e+00 +4.4002e+00 -5.4988e-01 -3.5222e+00 +3.5184e+00 -3.0018e-01 -1.3247e+00 +3.9562e-01 -2.6050e+00 -8.8139e-01 -1.7553e+00
154918 +1.370804000e+01 +1.370804000e+01 +8.997804000e+01 +8.997804000e+01 -1.6504e+00 -3.5205e+00 +6.9832e-02 -6.9869e-01 -1.7405e+00 -2.0734e+00 -1.8941e-01 +4.2443e-01 -1.0928e+00 +2.9962e+00 +3.4688e+00 -1.6398e+00 -3.1350e+00 +3.0508e+00 -3.9044e+00 -1.2068e+00 +9.6749e-01 -2.4156e+00 -1.4182e-01 -1.1120e+00
