% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.039056310e+03 +1.039056310e+03 +1.141666310e+03 +1.141666310e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +7.863295375e+02 +7.863295375e+02 +8.889395375e+02 +8.889395375e+02 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
4 +5.798451572e+02 +5.798451572e+02 +6.824551572e+02 +6.824551572e+02 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00 +2.5367e+00 +9.7345e-01 -2.1806e-01 +2.2198e+00 -2.1385e+00 +4.8548e+00 +3.1213e+00 -6.2636e-01 -1.6940e-01 +1.0587e+00 +3.6626e+00 -1.5618e+00 +4.1142e+00 -3.8976e+00 +1.3712e+00
135 +3.966167679e+02 +3.966167679e+02 +4.992267679e+02 +4.992267679e+02 -1.6562e+00 +7.9917e-01 -1.4020e+00 -5.1584e-01 +6.7307e-01 -3.5796e+00 -3.1630e+00 +1.2156e+00 +1.0207e+00 +7.8599e-01 -1.2580e+00 +1.4359e+00 +4.6114e-01 -1.0639e-01 -2.1057e+00 +1.2695e+00 +2.1454e-01 -3.3033e+00 +0.0000e+00 +1.3328e+00
1308 +1.912482463e+02 +1.912482463e+02 +2.938582463e+02 +2.938582463e+02 +0.0000e+00 +1.2553e+00 +7.4345e-01 +1.3376e+00 -1.8470e+00 -1.6954e+00 -2.1892e+00 -5.3770e-01 -2.1202e-01 +1.5268e+00 -2.4005e+00 -3.1950e+00 -1.1078e+00 +2.0877e+00 -1.9277e+00 -1.1952e+00 -1.5364e-02 -2.1567e+00 +2.1028e-01 +1.8624e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.087620924e+02 +8.087620924e+02 +9.020620924e+02 +9.020620924e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
4 +5.660427434e+02 +5.660427434e+02 +6.593427434e+02 +6.593427434e+02 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00 +2.5367e+00 +9.7345e-01 -2.1806e-01 +2.2198e+00 -2.1385e+00 +4.8548e+00 +3.1213e+00 -6.2636e-01 -1.6940e-01 +1.0587e+00 +3.6626e+00 -1.5618e+00 +4.1142e+00 -3.8976e+00 +1.3712e+00
287 +3.951767225e+02 +3.951767225e+02 +4.884767225e+02 +4.884767225e+02 +7.0116e-01 +7.4676e-01 +1.9944e+00 +4.0584e+00 +9.4404e-01 -7.2604e-01 +2.9886e+00 -4.4554e+00 +2.3305e+00 +2.2857e+00 +1.1100e+00 -3.8359e-01 +3.4428e-01 -2.5866e+00 -7.2792e-01 +1.4336e+00 +3.8246e+00 -1.5250e+00 +4.1163e-02 +5.0000e+00
1654 +2.400815829e+02 +2.400815829e+02 +3.333815829e+02 +3.333815829e+02 -2.0157e+00 +1.6349e+00 +1.3294e+00 +7.3561e-01 +4.6869e-02 -9.5944e-01 +1.5818e+00 -3.9479e+00 +1.2857e+00 +2.3136e+00 -3.2406e-01 -1.3745e+00 -6.6559e-01 -8.6415e-01 -3.8398e-01 +1.2697e+00 +1.7354e+00 -8.8691e-01 -8.7907e-01 +3.8830e+00
