% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.158349119e+02 +1.158349119e+02 +9.889491188e+01 +9.889491188e+01 -3.7653e+00 +9.0317e-01 +3.6139e+00 -1.7805e-01 -3.6633e+00 -4.4224e+00 +3.6424e-01 -4.7209e+00 -2.9881e+00 +5.9412e-02 -2.2818e+00 +4.0685e+00 +4.8816e-01 -4.2141e+00 +2.7804e+00 +4.6045e+00 -1.3451e+00 +3.2643e+00 +4.6308e+00 +3.6881e+00
3 +6.092411783e+01 +6.092411783e+01 +4.398411783e+01 +4.398411783e+01 -2.2482e+00 -1.9174e+00 +2.8183e+00 +5.1788e-01 -8.1250e-01 -1.8103e+00 +3.1063e+00 +4.8159e-01 -2.0302e+00 -6.0386e-01 +7.4821e-01 -3.6831e+00 -3.0136e+00 -2.0583e-01 +3.9548e+00 -3.0861e+00 -2.4469e+00 -3.2257e+00 -3.4604e-01 +1.4062e+00
7 +3.496912488e+01 +3.496912488e+01 +1.802912488e+01 +1.802912488e+01 -4.8849e+00 +3.5944e+00 -2.8752e-02 +3.5949e+00 -4.2135e+00 +1.9938e-01 +2.3269e-01 +2.8275e+00 -1.8778e+00 -3.0509e+00 +2.7590e-01 -2.5372e+00 +4.0592e+00 -3.9619e+00 +4.8038e+00 +4.5447e-01 +3.0391e+00 +1.0027e+00 +2.0491e+00 +2.6148e+00
40 +1.776539196e+01 +1.776539196e+01 +8.253919645e-01 +8.253919645e-01 +1.4774e+00 -1.0818e+00 -2.0477e-01 +1.6701e+00 +1.5568e+00 +1.9495e+00 +1.9556e+00 -1.8791e+00 +1.2053e+00 -3.8094e+00 +4.3543e+00 +7.1574e-01 +1.3865e+00 +1.7564e+00 +1.7726e+00 -3.8938e+00 +2.9900e+00 -2.5766e+00 +1.5506e+00 +2.4043e+00
89 +1.080775421e+01 +1.080775421e+01 -6.132245785e+00 -6.132245785e+00 +9.7582e-01 +3.0307e-01 -1.7846e+00 +2.4284e+00 +5.0000e+00 -1.0586e-01 +3.4150e+00 -2.0377e+00 -1.5698e+00 -2.8778e+00 +2.5485e+00 +1.9323e+00 +5.1059e-01 +1.7791e+00 -6.3529e-01 -7.9084e-02 +5.0000e+00 +2.1787e+00 -1.7289e-01 +2.4586e-01
166 +7.639270876e+00 +7.639270876e+00 -9.300729124e+00 -9.300729124e+00 +3.4196e+00 +4.5342e+00 -4.2397e+00 +3.4299e-01 +4.5631e+00 -2.4064e+00 +5.0000e+00 -3.5603e+00 -1.1767e+00 -2.3336e+00 +5.3705e-01 +0.0000e+00 +9.8500e-02 +1.3109e+00 -8.6741e-02 +3.0054e+00 +5.0000e+00 +0.0000e+00 +9.0921e-01 +1.5245e+00
347 +5.887584950e+00 +5.887584950e+00 -1.105241505e+01 -1.105241505e+01 +3.7755e+00 +2.3279e+00 -4.1313e+00 +6.4426e-02 +4.5125e+00 -2.1716e+00 +5.0000e+00 -2.9442e+00 -5.0034e-01 -2.4272e+00 +6.3141e-01 -7.6984e-01 +3.9186e-01 +2.3812e+00 +1.0978e-01 +4.3159e+00 +5.0000e+00 +4.5741e-01 +1.1183e+00 +0.0000e+00
6634 +3.961267831e+00 +3.961267831e+00 -1.297873217e+01 -1.297873217e+01 +2.6314e+00 +1.5321e+00 -1.7792e+00 +1.0958e+00 +4.6583e+00 -2.2039e+00 +5.0000e+00 -3.3947e+00 -1.2038e+00 -2.2722e+00 +3.6742e+00 -5.3292e-01 +6.5752e-01 +3.3014e+00 +2.2522e+00 +4.4155e+00 +5.0000e+00 -5.4578e-01 +2.1522e+00 -5.9346e-01
11216 +2.456738730e+00 +2.456738730e+00 -1.448326127e+01 -1.448326127e+01 +2.9669e+00 +1.9390e+00 -2.0621e+00 +1.2424e+00 +9.8110e-01 -2.1052e+00 +5.0000e+00 -2.3560e+00 -1.3218e+00 -2.4726e+00 +4.1832e+00 -1.3676e+00 -4.4416e-01 +5.3809e-01 +2.8230e+00 +4.1874e+00 +5.0000e+00 -8.2985e-01 +1.0094e+00 +2.2665e+00
18006 +1.578636397e+00 +1.578636397e+00 -1.536136360e+01 -1.536136360e+01 +2.9775e+00 +1.8925e+00 -1.2419e+00 +1.7188e+00 +1.2166e+00 -2.0804e+00 +5.0000e+00 -2.1468e+00 -1.3027e+00 -2.3266e+00 +4.0410e+00 -1.2855e+00 -4.4896e-01 +7.3862e-01 +3.1305e+00 +4.2094e+00 +5.0000e+00 -1.7912e+00 +9.6999e-01 +1.3122e+00
