% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.191023943e+05 +5.191023943e+05 +5.192262243e+05 +5.192262243e+05 -1.2230e+00 +1.5588e+00 +3.3154e+00 +4.4908e+00 +1.5066e-01 -4.2874e+00 +9.9654e-01 -3.8229e+00 -4.0767e+00 +3.3185e+00 +8.6536e-01 +3.9580e+00 +4.5156e+00 -6.8356e-01 -1.6440e+00 +1.2856e+00 -3.4320e+00 -4.7917e+00 -3.2534e+00 -3.6040e-01
3 +2.767642007e+05 +2.767642007e+05 +2.768880307e+05 +2.768880307e+05 +4.3462e+00 +9.8298e-01 +3.3140e+00 +4.9177e+00 +4.0745e+00 +6.5873e-01 +2.3281e+00 -7.8184e-02 +3.3473e+00 -4.0216e+00 +2.9688e+00 -6.5230e-01 -3.1715e+00 -3.6988e+00 +9.2907e-01 -3.7684e+00 +1.6455e+00 +2.2765e+00 +2.6678e+00 +8.0719e-01
10 +2.175512922e+05 +2.175512922e+05 +2.176751222e+05 +2.176751222e+05 -3.0324e+00 -4.6178e+00 -4.7324e+00 -6.4210e-01 -2.7235e+00 +4.0264e+00 +1.4455e+00 -3.2049e+00 -5.8378e-01 -4.1396e+00 +3.0546e+00 +5.2530e-01 -6.6947e-01 +2.4148e+00 -2.7404e+00 +2.8766e+00 +4.2906e+00 -1.2212e+00 +9.0351e-01 +1.5810e+00
15 +1.583439855e+05 +1.583439855e+05 +1.584678155e+05 +1.584678155e+05 +3.7869e+00 +2.0759e+00 +1.0834e+00 -2.3595e-01 -1.2027e+00 +1.0499e+00 -1.8898e+00 -3.2902e+00 +2.9019e+00 +3.1694e-01 +4.1338e+00 +7.5648e-01 +9.4434e-01 -2.2798e+00 +1.2196e+00 +2.8473e+00 +2.3404e+00 +1.0389e+00 +3.4503e-01 +2.8571e+00
80 +9.113181788e+04 +9.113181788e+04 +9.125564788e+04 +9.125564788e+04 -7.6114e-01 +1.6048e-01 +2.1014e-01 +2.4386e+00 +8.8983e-01 -8.0074e-01 +3.5742e+00 +3.8571e+00 -3.8687e+00 -8.8126e-01 -3.0842e-01 +2.1142e+00 +2.7739e+00 +1.1649e+00 -2.1564e+00 -1.3114e+00 +2.4910e+00 +1.4228e-01 +2.9906e+00 +2.3188e+00
336 +3.693339827e+04 +3.693339827e+04 +3.705722827e+04 +3.705722827e+04 +3.3777e+00 -2.0904e+00 -3.8006e-01 +9.7746e-01 -1.0381e+00 -1.0824e+00 +3.0706e-01 -5.2380e-01 +1.2419e+00 +4.3177e-01 +1.4682e+00 +5.3582e-01 +2.3957e+00 +1.6212e+00 -7.9405e-01 -1.4127e+00 +5.6000e-01 -3.0348e-01 +2.6053e+00 -1.6727e+00
532 +1.359063826e+04 +1.359063826e+04 +1.371446826e+04 +1.371446826e+04 +6.0262e-01 -2.6133e+00 +7.0792e-01 +1.4041e+00 +1.9355e+00 +9.3641e-01 +0.0000e+00 +2.2924e+00 -1.7780e+00 +4.5821e-01 -4.6376e-01 +9.1105e-01 +4.1312e-01 +1.0183e+00 +5.5787e-01 +1.2260e-01 -1.9389e+00 +1.0622e+00 +0.0000e+00 +2.5977e+00
964 +8.203101135e+03 +8.203101135e+03 +8.326931135e+03 +8.326931135e+03 +2.8290e-01 +8.7668e-01 +5.9779e-01 +1.0092e+00 +2.4738e-01 +3.7761e-01 -4.6086e-01 +2.4164e+00 -1.0356e+00 +2.0369e-01 +2.2096e+00 +2.0132e+00 -4.9491e-02 -1.1721e-01 -5.8007e-02 +1.6753e+00 -5.4129e-01 +4.5538e-01 +6.2945e-01 +2.6537e+00
1240 +5.361422644e+03 +5.361422644e+03 +5.485252644e+03 +5.485252644e+03 -7.9293e-01 +7.4890e-01 +7.4984e-01 +8.7589e-01 -1.4182e+00 -6.9163e-02 +1.1343e+00 +1.1452e+00 -1.9347e+00 -2.9066e+00 +1.1300e+00 +2.3006e-01 +9.3756e-01 -8.0702e-01 +4.2187e-01 +7.1475e-01 -8.5489e-02 -6.1282e-01 -2.5678e-01 +2.1972e+00
1965 +1.254067156e+03 +1.254067156e+03 +1.377897156e+03 +1.377897156e+03 -5.2005e-01 -7.8082e-01 +3.9948e-02 +6.9914e-01 -1.2423e+00 +2.5458e-01 +2.7030e-01 -1.3934e-01 +3.5199e-01 -1.3002e+00 +1.0106e+00 +8.8466e-01 +4.1384e-01 +2.2278e-01 +7.2601e-02 +2.8913e-01 -9.7513e-01 -1.9275e-01 +0.0000e+00 -4.0883e-01
3202 +9.440005458e+02 +9.440005458e+02 +1.067830546e+03 +1.067830546e+03 -9.0350e-02 -1.1293e+00 +2.6518e-01 +7.2581e-01 -8.4301e-01 +3.6692e-01 +4.8932e-01 -2.3701e-01 -1.2529e+00 -1.2938e+00 +1.2499e+00 +5.0107e-01 +3.5714e-01 -7.6725e-02 -2.2475e-01 +1.4351e-01 -9.6499e-01 +3.5706e-02 -4.9153e-01 +2.0709e-03
3857 +6.235360816e+02 +6.235360816e+02 +7.473660816e+02 +7.473660816e+02 -2.3223e-01 -7.0092e-01 +7.4209e-02 +1.0499e+00 -4.8346e-01 +4.7129e-01 +7.1757e-01 +8.0817e-01 +1.3287e-01 -1.3803e+00 -2.1129e-01 -4.2503e-01 +8.7098e-01 -2.3108e-01 -1.4393e-01 -3.4785e-01 -1.1053e-01 -1.7945e-01 -5.8474e-02 -1.8058e-01
