% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.548659811e+02 +6.548659811e+02 +7.478059811e+02 +7.478059811e+02 +2.6678e+00 -1.4492e+00 +1.8532e-01 -3.9749e+00 +7.0259e-01
2 +2.829087574e+02 +2.829087574e+02 +3.758487574e+02 +3.758487574e+02 -3.6676e+00 +1.3140e+00 -4.9980e+00 -4.1952e+00 -3.2990e+00
7 +1.116035614e+02 +1.116035614e+02 +2.045435614e+02 +2.045435614e+02 +7.9710e-01 +2.1757e+00 -1.1448e+00 -3.4907e-01 -4.5839e+00
13 +7.891864413e+01 +7.891864413e+01 +1.718586441e+02 +1.718586441e+02 -1.5563e+00 +2.0747e+00 +8.5846e-02 -3.5300e+00 -3.8912e+00
29 +4.034863021e+01 +4.034863021e+01 +1.332886302e+02 +1.332886302e+02 -1.5270e+00 +7.7153e-01 -1.1777e+00 -2.6476e+00 -2.5988e+00
153 +1.431626871e+01 +1.431626871e+01 +1.072562687e+02 +1.072562687e+02 -2.2139e+00 +1.4320e+00 -9.9238e-01 +1.3512e+00 +2.4886e+00
840 +9.667996124e+00 +9.667996124e+00 +1.026079961e+02 +1.026079961e+02 -3.7305e-01 +1.1775e+00 +5.3412e-01 +2.9109e+00 +1.1810e+00
1232 +5.124748034e+00 +5.124748034e+00 +9.806474803e+01 +9.806474803e+01 -2.5113e-01 +2.4272e-01 +7.9005e-01 +4.0516e+00 +3.9745e+00
3072 +3.939522162e+00 +3.939522162e+00 +9.687952216e+01 +9.687952216e+01 -4.5437e-01 +2.8121e-01 +1.0083e+00 +3.5258e+00 +2.9472e+00
3181 +1.805563730e+00 +1.805563730e+00 +9.474556373e+01 +9.474556373e+01 -5.4288e-02 +2.3410e-01 +0.0000e+00 +3.7756e+00 +3.4740e+00
3567 +7.299341378e-01 +7.299341378e-01 +9.366993414e+01 +9.366993414e+01 +1.5363e-01 +6.0649e-01 +3.0300e-01 +4.2987e+00 +3.2329e+00
7028 +5.963590751e-01 +5.963590751e-01 +9.353635908e+01 +9.353635908e+01 -2.0173e-01 +1.0220e+00 +5.6386e-01 +4.2537e+00 +3.3707e+00
9074 +3.073406450e-01 +3.073406450e-01 +9.324734065e+01 +9.324734065e+01 -4.1859e-01 +8.1252e-01 +3.3137e-01 +3.3953e+00 +2.6844e+00
9583 +9.423454180e-02 +9.423454180e-02 +9.303423454e+01 +9.303423454e+01 -2.9447e-01 +7.3221e-01 +3.4168e-01 +3.4026e+00 +2.7003e+00
11268 +3.844747200e-02 +3.844747200e-02 +9.297844747e+01 +9.297844747e+01 -1.7675e-01 +6.9485e-01 +3.2648e-01 +3.0654e+00 +2.2871e+00
13109 +7.299341378e-03 +7.299341378e-03 +9.294729934e+01 +9.294729934e+01 -2.1095e-01 +7.2308e-01 +2.9028e-01 +3.2002e+00 +2.4742e+00
21224 +1.201376563e-07 +1.201376563e-07 +9.294000012e+01 +9.294000012e+01 -2.0884e-01 +7.3657e-01 +2.7048e-01 +3.1255e+00 +2.3886e+00
24302 +9.132959633e-08 +9.132959633e-08 +9.294000009e+01 +9.294000009e+01 -2.0798e-01 +7.4773e-01 +2.5867e-01 +3.1178e+00 +2.3872e+00
25420 +5.802678515e-08 +5.802678515e-08 +9.294000006e+01 +9.294000006e+01 -2.0356e-01 +7.5601e-01 +2.5440e-01 +3.1048e+00 +2.3959e+00
28586 +8.069690693e-09 +8.069690693e-09 +9.294000001e+01 +9.294000001e+01 -2.1625e-01 +7.5455e-01 +2.5018e-01 +3.1029e+00 +2.3992e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.644047501e+02 +3.644047501e+02 +3.997547501e+02 +3.997547501e+02 -1.9932e+00 -1.0786e+00 +3.2716e+00 +2.8338e+00 +1.4591e+00
3 +5.367769538e+01 +5.367769538e+01 +8.902769538e+01 +8.902769538e+01 -1.0079e+00 +4.0799e+00 +3.2674e+00 -1.8300e+00 -4.7898e+00
