% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.449789475e+03 +1.449789475e+03 +1.542729475e+03 +1.542729475e+03 -3.8312e+00 -3.9622e+00
5 +7.411810974e+02 +7.411810974e+02 +8.341210974e+02 +8.341210974e+02 -1.4528e+00 -4.0375e+00
11 +3.605847437e+02 +3.605847437e+02 +4.535247437e+02 +4.535247437e+02 -9.5620e-01 -3.1004e+00
15 +7.469762400e+01 +7.469762400e+01 +1.676376240e+02 +1.676376240e+02 +3.6226e+00 -4.9740e+00
20 +2.575327339e+01 +2.575327339e+01 +1.186932734e+02 +1.186932734e+02 +5.3782e+00 -5.9996e+00
22 +1.043502847e+01 +1.043502847e+01 +1.033750285e+02 +1.033750285e+02 +7.4744e-01 -7.6712e-01
31 +4.518719924e+00 +4.518719924e+00 +9.745871992e+01 +9.745871992e+01 +2.3436e+00 -2.1021e+00
124 +2.500193398e+00 +2.500193398e+00 +9.544019340e+01 +9.544019340e+01 +1.9611e+00 -1.4164e+00
153 +1.029303512e+00 +1.029303512e+00 +9.396930351e+01 +9.396930351e+01 -1.3252e-01 +8.2367e-01
160 +5.848961444e-01 +5.848961444e-01 +9.352489614e+01 +9.352489614e+01 -3.5539e-01 +7.0951e-01
170 +1.043502847e-01 +1.043502847e-01 +9.304435028e+01 +9.304435028e+01 -1.2586e-01 +5.9160e-01
176 +8.274535549e-02 +8.274535549e-02 +9.302274536e+01 +9.302274536e+01 -4.2415e-01 +8.7283e-01
184 +3.655600902e-02 +3.655600902e-02 +9.297655601e+01 +9.297655601e+01 -2.6443e-01 +7.5747e-01
202 +3.351980382e-07 +3.351980382e-07 +9.294000034e+01 +9.294000034e+01 -2.2728e-01 +7.7110e-01
245 +1.009311745e-08 +1.009311745e-08 +9.294000001e+01 +9.294000001e+01 -2.2043e-01 +7.3683e-01
922 +9.383157362e-09 +9.383157362e-09 +9.294000001e+01 +9.294000001e+01 -2.2756e-01 +7.3428e-01
