% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.832327822e+03 +2.832327822e+03 +2.862297822e+03 +2.862297822e+03 -2.5739e+00 -4.1759e+00 -2.9597e+00 -2.9097e+00 -1.5878e+00 -1.5660e+00 -2.6134e+00 +3.3779e+00 +2.5435e+00 +1.7615e+00 +4.0972e+00 +2.0296e+00 +1.4795e+00 +1.3021e+00 -1.1784e+00 +3.2798e+00 -3.9573e+00 +3.7830e+00 +4.0873e+00 +8.0030e-01
5 +2.333921062e+03 +2.333921062e+03 +2.363891062e+03 +2.363891062e+03 -4.9440e-01 +3.8573e+00 -4.6009e+00 -3.6931e+00 +7.8677e-01 -1.8060e-01 -1.8836e+00 -3.5775e+00 +4.3925e+00 -2.2603e+00 +3.4439e+00 +1.4219e+00 +1.4744e+00 -4.6486e-01 +2.0623e+00 -4.5240e+00 +2.4883e-01 -2.2993e+00 +3.2745e+00 +1.9409e+00
216 +1.463413740e+03 +1.463413740e+03 +1.493383740e+03 +1.493383740e+03 +1.7255e+00 +2.3805e+00 -4.8056e+00 +5.7331e-01 +7.1430e-01 +3.9763e-01 -3.4021e+00 -3.9544e+00 +1.0371e+00 -1.7867e+00 +5.0000e+00 +1.1527e+00 +1.5002e+00 +8.1783e-01 +6.9745e-01 +1.2398e+00 +1.0542e+00 -4.5469e+00 -8.1916e-01 -2.7165e+00
474 +9.824964555e+02 +9.824964555e+02 +1.012466456e+03 +1.012466456e+03 +1.6439e+00 +8.6060e-01 -4.9512e+00 -8.0773e-01 +3.0950e+00 +4.6628e+00 -2.8308e+00 -8.7321e-01 +9.2349e-01 -1.1899e-01 +5.0000e+00 -2.8617e+00 +3.0363e+00 -4.4272e-01 -1.2405e+00 +2.8962e+00 -6.0277e-01 -3.5223e+00 +2.6459e+00 -3.5761e+00
1569 +5.872317471e+02 +5.872317471e+02 +6.172017471e+02 +6.172017471e+02 +3.1937e-01 -2.5994e-01 -4.9627e+00 -1.0302e+00 +3.4689e+00 +5.0000e+00 -3.9571e+00 -1.1484e-01 +2.2967e+00 -8.5141e-01 +4.9998e+00 -3.5033e+00 +4.3935e+00 +3.2963e+00 -1.8901e+00 +2.6407e+00 -4.6472e-01 -3.3159e+00 +1.4018e+00 -2.9951e+00
6853 +3.978931255e+02 +3.978931255e+02 +4.278631255e+02 +4.278631255e+02 +2.1060e-02 -1.0151e+00 -4.8813e+00 -1.1464e+00 +3.1063e+00 +4.9881e+00 -2.7080e+00 -7.7337e-01 +3.3573e+00 -1.3649e+00 +4.9998e+00 -3.2050e+00 +4.9995e+00 +2.6063e+00 -2.2190e+00 +2.4314e+00 -4.3183e-01 -4.2424e+00 +8.0488e-01 -2.2812e+00
13516 +2.503360672e+02 +2.503360672e+02 +2.803060672e+02 +2.803060672e+02 -1.4700e-02 -1.3573e+00 -4.5822e+00 -1.1455e+00 +3.1131e+00 +5.0000e+00 -2.6177e+00 -8.0994e-01 +3.3921e+00 -1.3221e+00 +3.7205e+00 -3.2563e+00 +5.0000e+00 +2.6255e+00 -2.1974e+00 +2.5909e+00 -6.0289e-01 -4.3805e+00 +9.7853e-01 -2.1674e+00
15812 +1.572092689e+02 +1.572092689e+02 +1.871792689e+02 +1.871792689e+02 -2.8164e-01 -1.4942e+00 -4.2959e+00 -1.4293e+00 +3.3203e+00 +5.0000e+00 -2.6241e+00 -8.6495e-01 +3.0368e+00 -1.4007e+00 +3.3248e+00 -3.2200e+00 +5.0000e+00 +2.9308e+00 -1.9753e+00 +2.5781e+00 -7.9965e-01 -3.9170e+00 +9.9724e-01 -2.1288e+00
19628 +9.984031821e+01 +9.984031821e+01 +1.298103182e+02 +1.298103182e+02 -3.0794e-01 -1.5886e+00 -4.2552e+00 -1.4812e+00 +3.3743e+00 +5.0000e+00 -2.8431e+00 -1.0526e+00 +2.7822e+00 -1.3126e+00 +3.0803e+00 -3.1259e+00 +5.0000e+00 +2.9346e+00 -1.9350e+00 +2.3603e+00 -9.5633e-01 -3.8148e+00 +1.0440e+00 -2.2409e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
