% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.917558127e+01 +2.917558127e+01 -7.337441873e+01 -7.337441873e+01 +5.1449e-01 +3.4271e+00 -5.6316e-02 +5.7913e-01 -4.4039e-01 -2.9463e+00 -2.2628e+00 +3.7226e+00 -1.8070e+00 +5.0474e-01 +3.5985e+00 -1.3774e+00 +2.1513e+00 +1.1396e+00 +1.4119e+00 +2.3863e+00 -1.3610e+00 -1.1337e+00 -6.1168e-01 +2.3179e-03
27 +1.890118541e+01 +1.890118541e+01 -8.364881459e+01 -8.364881459e+01 +7.4848e-01 +2.3905e-01 -1.2441e+00 -2.2488e+00 +2.5998e+00 -2.5789e+00 +1.2183e+00 +1.4986e+00 -3.8590e+00 +2.0651e-01 +1.0473e+00 +4.2788e-01 +1.0768e-01 +9.9647e-03 +1.3781e+00 +2.8931e+00 +1.6676e-01 -2.4911e+00 +2.3776e+00 +1.5405e+00
63 +1.533536784e+01 +1.533536784e+01 -8.721463216e+01 -8.721463216e+01 +3.7617e+00 +6.2428e-01 -2.1621e+00 -1.3789e+00 +8.4774e-01 -5.2695e-01 +1.7113e+00 +2.8824e+00 -4.1597e+00 -1.6254e+00 +4.0871e-01 -1.4684e+00 +1.0292e+00 +9.4714e-02 +2.6896e+00 -8.3413e-01 -2.0298e+00 -7.7857e-01 +1.4942e+00 -1.6808e+00
238 +9.530044424e+00 +9.530044424e+00 -9.301995558e+01 -9.301995558e+01 +6.1325e-01 -1.7111e+00 -2.6499e+00 -1.0041e+00 +4.6196e-01 -3.2631e-01 -3.6119e-03 +9.6067e-01 -6.3083e-01 +7.9138e-01 +6.6260e-02 -1.6621e+00 -1.7345e+00 +2.0696e+00 +1.7051e+00 +8.0241e-02 +9.1982e-01 +3.3232e-01 +7.2149e-01 -2.1395e+00
1308 +6.281652167e+00 +6.281652167e+00 -9.626834783e+01 -9.626834783e+01 -3.7821e-01 +1.0249e+00 +4.3843e-01 +2.3256e-02 +6.5702e-01 +1.4381e+00 -5.8667e-01 -8.7325e-01 -4.1545e-01 -2.3052e+00 -3.2724e-01 -1.8351e+00 -5.2051e-01 +2.5087e+00 -5.0877e-01 -8.0179e-02 +7.3826e-01 -1.0102e+00 +8.5311e-02 +2.3217e-01
15279 +3.968102885e+00 +3.968102885e+00 -9.858189712e+01 -9.858189712e+01 +3.9491e-01 -1.0350e+00 +4.1538e-01 -8.4237e-01 +2.1121e-01 -5.0386e-01 -9.7784e-02 -4.2712e-01 +1.7284e+00 +1.0991e+00 -8.4040e-01 -6.6937e-01 -7.2209e-01 -2.0313e-01 -1.2427e+00 -2.8760e-01 -5.5697e-01 +4.5144e-01 -2.6697e-01 -1.8961e-01
16973 +1.750228899e+00 +1.750228899e+00 -1.007997711e+02 -1.007997711e+02 +5.1356e-01 -1.0383e+00 +3.7416e-01 -6.7744e-01 +1.7877e-01 -5.3499e-01 -2.0556e-01 -3.5862e-01 +1.7252e+00 +1.0825e+00 -8.4462e-01 -7.9267e-01 -5.2480e-01 -2.9755e-01 -1.0752e+00 -3.2906e-01 -6.1455e-01 +5.1663e-01 -2.2663e-01 -2.7512e-01
17104 +1.518015464e+00 +1.518015464e+00 -1.010319845e+02 -1.010319845e+02 +5.2157e-01 -1.0324e+00 +3.6845e-01 -6.8358e-01 +1.7913e-01 -5.4964e-01 -2.0472e-01 -3.5645e-01 +1.7371e+00 +1.0783e+00 -8.4827e-01 -7.9414e-01 -5.2089e-01 -3.0073e-01 -1.0687e+00 -3.3543e-01 -6.1405e-01 +5.2070e-01 -2.2962e-01 -2.7151e-01
17549 +8.514302100e-01 +8.514302100e-01 -1.016985698e+02 -1.016985698e+02 +5.1750e-01 -1.0531e+00 +3.7627e-01 -6.7379e-01 +1.6872e-01 -5.3562e-01 -2.0247e-01 -3.5487e-01 +1.7318e+00 +1.0789e+00 -8.4727e-01 -7.9005e-01 -5.1361e-01 -3.1375e-01 -1.0730e+00 -3.3759e-01 -6.1523e-01 +5.1692e-01 -2.4124e-01 -2.7046e-01
18222 +6.237792821e-01 +6.237792821e-01 -1.019262207e+02 -1.019262207e+02 +5.1565e-01 -1.0528e+00 +3.7648e-01 -6.6666e-01 +1.6664e-01 -5.3408e-01 -1.9415e-01 -3.5803e-01 +1.7316e+00 +1.0826e+00 -8.4642e-01 -7.9501e-01 -5.0758e-01 -3.1519e-01 -1.0756e+00 -3.3901e-01 -6.1400e-01 +5.1797e-01 -2.4100e-01 -2.6834e-01
18673 +3.921809282e-01 +3.921809282e-01 -1.021578191e+02 -1.021578191e+02 +5.1252e-01 -1.0488e+00 +3.7109e-01 -6.7432e-01 +1.6434e-01 -5.3714e-01 -1.9673e-01 -3.5608e-01 +1.7320e+00 +1.0809e+00 -8.4892e-01 -7.9402e-01 -5.1101e-01 -3.1156e-01 -1.0770e+00 -3.3747e-01 -6.1116e-01 +5.2007e-01 -2.3902e-01 -2.7032e-01
27033 +2.510481498e-01 +2.510481498e-01 -1.022989519e+02 -1.022989519e+02 +5.1400e-01 -1.0710e+00 +3.9670e-01 -6.0275e-01 +1.4192e-01 -5.1474e-01 -1.6523e-01 -3.6926e-01 +1.7699e+00 +1.1250e+00 -7.7945e-01 -7.5935e-01 -5.2360e-01 -3.3870e-01 -1.0674e+00 -3.6771e-01 -6.0612e-01 +5.4113e-01 -2.7819e-01 -2.6089e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.911752174e+01 +2.911752174e+01 +1.008075217e+02 +1.008075217e+02 +1.0187e+00 -3.8650e+00 +4.7036e-01 +9.9120e-01 -2.5468e+00 +2.7241e+00 +1.9820e+00 +7.5100e-02 +2.2355e+00 +3.2260e+00 -7.7901e-01 -2.2559e-01 +2.7152e+00 -3.5715e+00 -3.8854e+00 +3.4057e+00 +1.7303e+00 -9.6301e-01 -1.4695e+00 +3.4901e+00
13 +2.416541164e+01 +2.416541164e+01 +9.585541164e+01 +9.585541164e+01 -1.0175e+00 -4.2291e+00 +3.5124e+00 +9.1432e-01 -9.1914e-02 +1.3317e+00 +1.9970e+00 -1.4907e+00 +3.4094e+00 +2.7235e+00 +1.8126e-01 +1.1107e+00 +2.5585e+00 -1.7932e+00 +7.3315e-01 +4.4549e+00 +1.7067e+00 +8.6327e-01 -1.3576e+00 +1.2760e+00
50 +1.174856478e+01 +1.174856478e+01 +8.343856478e+01 +8.343856478e+01 +3.1326e-01 -3.4338e+00 -3.0495e+00 +2.3855e+00 -2.1079e+00 +1.6019e+00 +1.4995e+00 +1.3734e+00 +1.7662e+00 +2.0169e+00 -1.1219e+00 -1.6602e+00 +1.1453e+00 +7.4637e-01 +5.8541e-01 +3.9590e+00 +1.3408e+00 +7.2807e-01 +5.6854e-01 -2.3010e-01
112 +9.510393663e+00 +9.510393663e+00 +8.120039366e+01 +8.120039366e+01 +2.6156e+00 -2.7027e+00 +2.5198e+00 +6.9413e-01 +2.4488e+00 +3.9123e+00 +1.1712e+00 +8.3381e-01 +2.8460e+00 +9.5295e-01 -5.5649e-01 -1.8793e+00 -4.6034e-01 +1.4497e-01 -1.9722e-02 +2.1033e+00 +1.2743e+00 -8.3381e-01 -5.9721e-01 +1.2656e+00
1694 +6.150248282e+00 +6.150248282e+00 +7.784024828e+01 +7.784024828e+01 +1.5524e+00 -1.9851e+00 +3.5870e+00 +1.5705e+00 -9.3373e-01 +3.1911e+00 +2.0868e+00 -6.1973e-01 -1.1094e+00 +1.9125e-02 -2.1779e-01 -1.3041e+00 -6.1357e+00 +1.6880e+00 -2.3948e-01 +3.8523e+00 -3.8457e-01 -2.6416e+00 -2.7577e+00 +9.4877e-01
91194 +3.943931590e+00 +3.943931590e+00 +7.563393159e+01 +7.563393159e+01 -1.7096e-01 +8.7027e-01 -2.7316e+00 -1.8192e+00 -1.0945e-01 -2.1482e-02 +7.5661e-01 +1.1846e+00 +6.5088e-01 +2.2600e-01 +1.1825e+00 -8.3620e-01 +4.0769e-01 +1.2815e+00 +5.1604e-01 -1.0919e+00 +1.1398e+00 -2.3730e-01 +2.6327e-01 -9.6371e-01
129366 +2.277597728e+00 +2.277597728e+00 +7.396759773e+01 +7.396759773e+01 -8.3882e-01 -8.9901e-02 +1.4097e+00 +5.7241e-01 +3.8637e-01 -3.2253e-02 -3.3719e-01 -5.3763e-01 +2.2808e-01 -1.2433e+00 -6.9279e-01 -1.1125e+00 -4.8291e-01 +1.0692e+00 +2.3152e+00 +4.2172e-01 -2.1728e+00 +6.6635e-01 -9.9168e-01 -3.1349e-01
129496 +1.535033156e+00 +1.535033156e+00 +7.322503316e+01 +7.322503316e+01 -8.3890e-01 -9.1116e-02 +1.4085e+00 +5.7228e-01 +3.8520e-01 -3.0171e-02 -3.4030e-01 -5.3505e-01 +2.2716e-01 -1.2418e+00 -6.9205e-01 -1.1123e+00 -4.8328e-01 +1.0701e+00 +2.3165e+00 +4.2324e-01 -2.1720e+00 +6.6550e-01 -9.9093e-01 -3.1411e-01
129936 +8.646206940e-01 +8.646206940e-01 +7.255462069e+01 +7.255462069e+01 -8.3746e-01 -9.3419e-02 +1.4084e+00 +5.7158e-01 +3.8754e-01 -3.1001e-02 -3.3859e-01 -5.3503e-01 +2.2825e-01 -1.2430e+00 -6.9345e-01 -1.1130e+00 -4.8313e-01 +1.0690e+00 +2.3165e+00 +4.2355e-01 -2.1718e+00 +6.6542e-01 -9.9080e-01 -3.1273e-01
131229 +6.293579894e-01 +6.293579894e-01 +7.231935799e+01 +7.231935799e+01 -8.3732e-01 -9.4308e-02 +1.4087e+00 +5.7154e-01 +3.9154e-01 -3.1078e-02 -3.3611e-01 -5.3417e-01 +2.2828e-01 -1.2442e+00 -6.9578e-01 -1.1137e+00 -4.8187e-01 +1.0687e+00 +2.3178e+00 +4.2669e-01 -2.1714e+00 +6.6458e-01 -9.8968e-01 -3.1281e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.001365945e+01 +2.001365945e+01 +2.340236594e+02 +2.340236594e+02 +3.2170e+00 -2.8411e-01 -6.4744e-01 -3.5961e+00 +2.4990e+00 +5.3556e-01 -2.6682e-01 -3.0921e+00 +3.9693e+00 -6.7287e-01 -8.0034e-01 +3.3349e+00 -8.7355e-01 -2.7299e+00 -2.7706e+00 -1.6712e+00 +1.1641e+00 -1.9944e+00 -2.1445e+00 +4.4783e-01
29 +1.414782064e+01 +1.414782064e+01 +2.281578206e+02 +2.281578206e+02 +5.6338e-01 +5.3503e-02 -3.0969e+00 -1.0105e+00 -3.8341e-01 -2.6577e+00 -2.9724e+00 -1.8702e+00 +1.3199e+00 -1.8633e+00 -1.6919e+00 +2.9698e+00 +2.6302e+00 -6.3581e-01 +2.2928e+00 -5.8700e-01 -2.8091e+00 -3.7636e+00 -1.0865e+00 -2.1019e+00
183 +8.064391037e+00 +8.064391037e+00 +2.220743910e+02 +2.220743910e+02 +1.0615e+00 -2.0217e+00 -2.1123e+00 -2.1845e-01 +1.3324e+00 +1.2433e+00 -8.2049e+00 -3.5804e+00 +5.7779e+00 -4.9978e+00 +4.7090e-01 +1.4890e+00 +3.2958e+00 -4.0798e+00 -1.1218e-01 +4.5208e-01 +3.6019e+00 -5.7445e+00 -1.7006e+00 -4.2035e-01
1171 +6.034185562e+00 +6.034185562e+00 +2.200441856e+02 +2.200441856e+02 +1.3239e+00 +5.5845e-01 -1.7319e+00 -1.2715e+00 +3.5158e+00 -1.1235e+00 -5.8800e+00 -3.1971e+00 +5.3396e+00 -3.2174e+00 +1.3083e+00 +3.2332e+00 +3.4207e+00 -3.8790e+00 +3.3856e+00 -2.5019e+00 +6.6866e+00 -4.4474e+00 -3.8062e+00 -6.9849e-01
22228 +3.339369022e+00 +3.339369022e+00 +2.173493690e+02 +2.173493690e+02 +9.9947e-01 +2.4833e-01 +1.7122e+00 -2.9638e-01 -1.5325e+00 -7.6748e-01 +1.0133e+00 +9.7726e-01 -4.7141e-01 +9.6984e-01 -5.6446e-01 -1.1878e+00 -1.6754e+00 +1.2016e+00 +8.4031e-02 +5.0532e-01 +1.4287e+00 +3.4577e-01 +1.7411e+00 +5.7061e-01
22683 +2.237293734e+00 +2.237293734e+00 +2.162472937e+02 +2.162472937e+02 +9.8655e-01 +2.4618e-01 +1.7094e+00 -2.9705e-01 -1.5329e+00 -7.7127e-01 +1.0182e+00 +9.7136e-01 -4.6980e-01 +9.6529e-01 -5.6727e-01 -1.1803e+00 -1.6765e+00 +1.2040e+00 +8.4703e-02 +5.0987e-01 +1.4203e+00 +3.4839e-01 +1.7385e+00 +5.6097e-01
