% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.628983143e+07 +5.628983143e+07 +5.628977649e+07 +5.628977649e+07 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
2 +1.894764612e+06 +1.894764612e+06 +1.894709672e+06 +1.894709672e+06 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00
10 +5.576775215e+05 +5.576775215e+05 +5.576225815e+05 +5.576225815e+05 -5.5297e-01 +9.3563e-01 +1.4053e+00 +1.1240e+00 +3.6987e+00
11 +7.672128827e+04 +7.672128827e+04 +7.666634827e+04 +7.666634827e+04 +1.1543e+00 -3.4476e-02 -2.9093e+00 +1.0854e+00 +4.3424e+00
133 +5.593091810e+04 +5.593091810e+04 +5.587597810e+04 +5.587597810e+04 -8.9725e-02 -3.3330e-01 -2.7117e+00 +8.5694e-01 +3.5252e+00
146 +3.886669788e+04 +3.886669788e+04 +3.881175788e+04 +3.881175788e+04 +1.0641e+00 -9.5161e-01 -4.4209e+00 +1.5339e+00 +3.6594e+00
237 +2.292336374e+04 +2.292336374e+04 +2.286842374e+04 +2.286842374e+04 -3.2491e+00 -5.0000e+00 -1.4783e+00 +4.9930e+00 +2.7717e+00
517 +1.037126706e+04 +1.037126706e+04 +1.031632706e+04 +1.031632706e+04 -2.7152e+00 -5.0000e+00 -3.4719e+00 +4.9064e+00 +1.9633e+00
662 +8.624713808e+03 +8.624713808e+03 +8.569773808e+03 +8.569773808e+03 -2.8786e+00 -3.8366e+00 -3.4563e+00 +4.2020e+00 +7.2833e-01
768 +3.972725149e+03 +3.972725149e+03 +3.917785149e+03 +3.917785149e+03 -2.9368e+00 -4.6386e+00 -5.0000e+00 +4.9810e+00 -2.4690e-01
1314 +2.509329260e+03 +2.509329260e+03 +2.454389260e+03 +2.454389260e+03 -3.3296e+00 -3.2125e+00 -3.2367e+00 +5.0000e+00 -2.4250e-01
1926 +1.554194280e+03 +1.554194280e+03 +1.499254280e+03 +1.499254280e+03 -3.2435e+00 -3.1198e+00 -3.8699e+00 +4.9301e+00 -9.6083e-01
2068 +8.069695974e+02 +8.069695974e+02 +7.520295974e+02 +7.520295974e+02 -3.2812e+00 -3.3044e+00 -4.1322e+00 +4.9323e+00 -1.0578e+00
2876 +6.082580349e+02 +6.082580349e+02 +5.533180349e+02 +5.533180349e+02 -3.3736e+00 -2.9408e+00 -3.7611e+00 +4.9387e+00 -1.1908e+00
3602 +3.893136364e+02 +3.893136364e+02 +3.343736364e+02 +3.343736364e+02 -3.4860e+00 -2.7770e+00 -3.7577e+00 +4.9474e+00 -1.4911e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.240629093e+06 +8.240629093e+06 +8.240688223e+06 +8.240688223e+06 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
6 +5.370771050e+06 +5.370771050e+06 +5.370830180e+06 +5.370830180e+06 +2.6210e+00 +1.9790e+00 -2.7405e+00 -1.1603e+00 +9.1525e-01
7 +5.200140616e+05 +5.200140616e+05 +5.200731916e+05 +5.200731916e+05 -4.3532e-01 -1.2163e+00 +7.9807e-01 +1.8312e+00 -3.8025e+00
8 +6.364006914e+04 +6.364006914e+04 +6.369919914e+04 +6.369919914e+04 -4.8150e+00 +3.6001e+00 +2.6037e+00 -4.0716e+00 -4.6187e+00
29 +4.366795398e+04 +4.366795398e+04 +4.372708398e+04 +4.372708398e+04 -2.2781e+00 +1.9457e+00 -6.1341e-01 -2.1616e-01 -3.4439e+00
86 +3.972401000e+04 +3.972401000e+04 +3.978314000e+04 +3.978314000e+04 -4.4319e-01 +4.1424e-01 -4.1909e+00 +9.7850e-01 -5.0000e+00
103 +3.908750684e+03 +3.908750684e+03 +3.967880684e+03 +3.967880684e+03 -3.9045e+00 +2.9934e+00 -5.0000e+00 +4.6139e+00 -2.3559e+00
364 +2.348156919e+03 +2.348156919e+03 +2.407286919e+03 +2.407286919e+03 -3.7643e+00 +2.4389e+00 -5.0000e+00 +4.4166e+00 -2.9718e+00
930 +8.735164154e+02 +8.735164154e+02 +9.326464154e+02 +9.326464154e+02 -3.2959e+00 +3.1692e+00 -4.8970e+00 +4.3516e+00 -2.0583e+00
2166 +4.885368684e+02 +4.885368684e+02 +5.476668684e+02 +5.476668684e+02 -3.7397e+00 +2.8533e+00 -4.9795e+00 +4.5856e+00 -2.5022e+00
4203 +3.972093372e+02 +3.972093372e+02 +4.563393372e+02 +4.563393372e+02 -3.7143e+00 +2.7176e+00 -4.8808e+00 +4.5151e+00 -2.6256e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.521767320e+07 +2.521767320e+07 +2.521718167e+07 +2.521718167e+07 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
2 +3.984697875e+06 +3.984697875e+06 +3.984206345e+06 +3.984206345e+06 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00
4 +2.666985876e+04 +2.666985876e+04 +2.617832876e+04 +2.617832876e+04 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00
178 +1.490525244e+04 +1.490525244e+04 +1.441372244e+04 +1.441372244e+04 -1.2317e+00 +9.7907e-01 -4.0213e+00 -4.7804e+00 -4.2900e+00
278 +4.270133891e+03 +4.270133891e+03 +3.778603891e+03 +3.778603891e+03 -1.2733e+00 +7.9496e-01 -3.2183e+00 -4.7212e+00 -4.3562e+00
540 +1.605172315e+03 +1.605172315e+03 +1.113642315e+03 +1.113642315e+03 -1.3502e+00 +4.5091e-01 -3.0660e+00 -4.6340e+00 -4.2447e+00
640 +1.149632961e+03 +1.149632961e+03 +6.581029609e+02 +6.581029609e+02 -1.3638e+00 +4.2544e-01 -2.9972e+00 -4.6493e+00 -4.1562e+00
3234 +9.986107518e+02 +9.986107518e+02 +5.070807518e+02 +5.070807518e+02 -1.3790e+00 +2.3170e-01 -2.9355e+00 -4.6247e+00 -3.9995e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.108093847e+07 +2.108093847e+07 +2.108076827e+07 +2.108076827e+07 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
6 +7.075333823e+06 +7.075333823e+06 +7.075163623e+06 +7.075163623e+06 +2.6210e+00 +1.9790e+00 -2.7405e+00 -1.1603e+00 +9.1525e-01
10 +5.915833464e+06 +5.915833464e+06 +5.915663264e+06 +5.915663264e+06 -5.5297e-01 +9.3563e-01 +1.4053e+00 +1.1240e+00 +3.6987e+00
11 +7.508943587e+05 +7.508943587e+05 +7.507241587e+05 +7.507241587e+05 +1.1543e+00 -3.4476e-02 -2.9093e+00 +1.0854e+00 +4.3424e+00
39 +7.519115743e+04 +7.519115743e+04 +7.502095743e+04 +7.502095743e+04 -2.9735e+00 +3.7574e+00 -6.0076e-01 +3.0487e+00 +4.0161e+00
197 +2.943394074e+04 +2.943394074e+04 +2.926374074e+04 +2.926374074e+04 -3.3039e+00 +1.5806e+00 -1.3900e+00 +3.0457e+00 +3.6074e+00
322 +2.380041081e+04 +2.380041081e+04 +2.363021081e+04 +2.363021081e+04 -3.8682e+00 +1.8607e+00 -1.7667e+00 +3.5077e+00 +3.1680e+00
359 +1.316678491e+04 +1.316678491e+04 +1.299658491e+04 +1.299658491e+04 -3.7421e+00 +2.8211e+00 -2.0477e+00 +2.9457e+00 +3.3180e+00
552 +7.876132574e+03 +7.876132574e+03 +7.705932574e+03 +7.705932574e+03 -3.6284e+00 +1.5104e+00 -1.3263e+00 +2.6518e+00 +4.8954e+00
748 +5.013575248e+03 +5.013575248e+03 +4.843375248e+03 +4.843375248e+03 -4.0432e+00 +7.1219e-01 -1.6931e+00 +2.6628e+00 +4.7193e+00
985 +2.866937976e+03 +2.866937976e+03 +2.696737976e+03 +2.696737976e+03 -3.7368e+00 -4.5060e-01 -1.8395e+00 +3.7129e+00 +2.6039e+00
1010 +1.800750093e+03 +1.800750093e+03 +1.630550093e+03 +1.630550093e+03 -3.3293e+00 -7.7939e-01 -1.2498e+00 +3.9582e+00 +2.9190e+00
1146 +4.209605397e+02 +4.209605397e+02 +2.507605397e+02 +2.507605397e+02 -3.1704e+00 -5.1551e-01 -1.3309e+00 +3.8649e+00 +2.9178e+00
2076 +3.169799411e+02 +3.169799411e+02 +1.467799411e+02 +1.467799411e+02 -4.0357e+00 -4.2545e-01 -2.3608e+00 +4.4944e+00 +8.8730e-01
4412 +2.489213727e+02 +2.489213727e+02 +7.872137267e+01 +7.872137267e+01 -4.0890e+00 -7.1856e-01 -2.3951e+00 +4.4816e+00 +9.2198e-01
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.436026788e+05 +2.436026788e+05 +2.431329288e+05 +2.431329288e+05 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
41 +1.300279323e+05 +1.300279323e+05 +1.295581823e+05 +1.295581823e+05 +3.3812e+00 -3.6348e+00 +1.8333e+00 -2.6811e+00 -2.0259e+00
77 +8.303074885e+04 +8.303074885e+04 +8.256099885e+04 +8.256099885e+04 -5.4097e-02 -1.2577e+00 +5.0000e+00 -3.2629e-01 +4.4773e-01
122 +5.435354064e+04 +5.435354064e+04 +5.388379064e+04 +5.388379064e+04 +5.0000e+00 -2.3583e+00 +1.3649e+00 +0.0000e+00 -3.7736e+00
249 +2.631964161e+04 +2.631964161e+04 +2.584989161e+04 +2.584989161e+04 +5.0000e+00 -1.9102e-01 +1.6121e+00 +2.0042e+00 -4.7592e+00
316 +7.181282394e+03 +7.181282394e+03 +6.711532394e+03 +6.711532394e+03 +5.0000e+00 +2.2974e+00 +2.4845e+00 +3.1412e+00 -4.8290e+00
501 +2.883862291e+03 +2.883862291e+03 +2.414112291e+03 +2.414112291e+03 +4.8600e+00 +1.2560e+00 +2.5085e+00 +2.5311e+00 -5.0000e+00
546 +1.217640265e+03 +1.217640265e+03 +7.478902654e+02 +7.478902654e+02 +1.5666e+00 -1.6868e+00 +3.2893e+00 +1.0092e+00 -1.0135e+00
1114 +9.082659514e+02 +9.082659514e+02 +4.385159514e+02 +4.385159514e+02 +1.5400e+00 -1.6146e+00 +3.3778e+00 +1.1235e+00 -1.2082e+00
2081 +5.680677387e+02 +5.680677387e+02 +9.831773873e+01 +9.831773873e+01 +1.4835e+00 -1.5376e+00 +3.4518e+00 +1.0469e+00 -1.0202e+00
2721 +3.971611361e+02 +3.971611361e+02 -7.258886386e+01 -7.258886386e+01 +1.4184e+00 -1.8515e+00 +3.4621e+00 +1.1835e+00 -1.3381e+00
3175 +2.079412460e+02 +2.079412460e+02 -2.618087540e+02 -2.618087540e+02 +1.2883e+00 -1.6473e+00 +3.5604e+00 +1.2529e+00 -1.1255e+00
4313 +1.398045583e+02 +1.398045583e+02 -3.299454417e+02 -3.299454417e+02 +1.1297e+00 -2.1003e+00 +3.5915e+00 +1.2495e+00 -1.3310e+00
4763 +8.615942473e+01 +8.615942473e+01 -3.835905753e+02 -3.835905753e+02 +1.1505e+00 -2.0395e+00 +3.6073e+00 +1.2503e+00 -1.3769e+00
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.004284038e+06 +2.004284038e+06 +2.004271238e+06 +2.004271238e+06 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01
10 +1.105137253e+06 +1.105137253e+06 +1.105124453e+06 +1.105124453e+06 -5.5297e-01 +9.3563e-01 +1.4053e+00 +1.1240e+00 +3.6987e+00
25 +5.767346886e+05 +5.767346886e+05 +5.767218886e+05 +5.767218886e+05 -3.6111e+00 -1.2959e+00 +2.6795e+00 -3.4639e+00 +2.3491e+00
28 +3.277919513e+05 +3.277919513e+05 +3.277791513e+05 +3.277791513e+05 +1.0379e+00 -5.5120e-01 +2.8886e+00 +2.2751e+00 -3.3397e+00
64 +1.921551698e+05 +1.921551698e+05 +1.921423698e+05 +1.921423698e+05 +3.2140e+00 -2.7430e+00 +1.0152e-01 +1.6929e+00 -2.6730e-01
