% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.669356454e+07 +1.669356454e+07 +1.669350960e+07 +1.669350960e+07 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
6 +3.855999654e+06 +3.855999654e+06 +3.855944714e+06 +3.855944714e+06 +2.6210e+00 +1.9790e+00 -2.7405e+00 -1.1603e+00 +9.1525e-01 +4.1996e+00 +7.1057e-01 -3.3855e+00 -3.8784e+00 +4.3274e+00 +3.1939e+00 -3.4362e+00 -3.5069e+00 -3.2400e+00 +3.2212e+00 +3.9276e-02 +1.1549e+00 +1.1700e+00 -3.6743e+00 +3.4806e+00
53 +2.095309345e+06 +2.095309345e+06 +2.095254405e+06 +2.095254405e+06 -2.6757e+00 -1.5481e+00 -2.3671e+00 +2.7185e-01 +3.1422e+00 +3.2299e+00 +2.6177e+00 +1.7322e+00 -1.4917e+00 -1.0519e+00 +1.8332e+00 +1.1308e+00 +3.3508e+00 -6.3095e-01 +2.2503e+00 +5.0000e+00 -7.2897e-01 +1.6615e+00 +1.3607e+00 -2.2400e-01
109 +9.655215484e+05 +9.655215484e+05 +9.654666084e+05 +9.654666084e+05 -5.0478e-01 -5.7076e-01 -7.8904e-01 -1.6172e+00 +2.3218e+00 +1.8496e+00 +0.0000e+00 +8.3964e-01 +8.4422e-01 +2.2361e+00 -1.2765e+00 +1.7477e+00 +2.6214e+00 -6.8206e-01 -6.3540e-01 +6.5036e-01 +6.5835e-01 +2.8320e+00 +8.7576e-01 +1.3321e+00
397 +3.816476959e+05 +3.816476959e+05 +3.815927559e+05 +3.815927559e+05 +4.8017e-01 +6.8299e-01 -4.4970e+00 +4.3169e+00 +8.8753e-01 +2.1983e+00 +0.0000e+00 +1.4754e+00 -1.9664e+00 -1.2577e+00 +1.4980e+00 +2.0377e-01 +3.9244e-01 -1.9512e+00 +1.1834e+00 +5.0000e+00 +4.5513e+00 +3.6830e+00 +5.2829e-01 +0.0000e+00
942 +2.239238558e+05 +2.239238558e+05 +2.238689158e+05 +2.238689158e+05 +7.8500e-01 +1.0227e+00 -4.4745e+00 +2.9049e+00 +1.8758e+00 +2.6519e+00 +7.1623e-01 +1.3680e+00 -2.3517e+00 -1.2378e+00 +3.5815e+00 +4.0696e-01 -1.8014e-01 -2.4548e+00 +1.6993e+00 +4.9737e+00 +4.6716e+00 +3.8600e+00 +7.3062e-01 +1.4945e-04
1141 +1.442554930e+05 +1.442554930e+05 +1.442005530e+05 +1.442005530e+05 +7.7551e-01 +5.2636e-01 -4.3556e+00 +2.8385e+00 +1.9455e+00 +2.9981e+00 +1.0370e+00 +1.3355e+00 -2.1951e+00 -1.2869e+00 +2.4118e+00 +8.2913e-01 +8.4825e-01 -1.4287e+00 +1.6927e+00 +4.9708e+00 +4.6319e+00 +3.8583e+00 +6.9949e-01 +2.7294e-01
1792 +8.369065847e+04 +8.369065847e+04 +8.363571847e+04 +8.363571847e+04 +5.3536e-01 +8.2143e-01 -4.3311e+00 +2.1007e+00 +1.2043e+00 +3.4115e+00 +9.1703e-01 +1.3258e+00 -2.1089e+00 +1.0057e+00 +1.7894e+00 +8.8683e-01 +9.1294e-01 -9.6339e-01 +1.6041e+00 +4.9728e+00 +4.9692e+00 +3.8505e+00 +7.1171e-01 +3.2389e-01
3195 +6.013749234e+04 +6.013749234e+04 +6.008255234e+04 +6.008255234e+04 +7.9880e-01 +5.2137e-01 -4.5773e+00 +2.4650e+00 +1.0992e+00 +3.2615e+00 -5.0380e-01 +2.8234e+00 -2.4457e+00 +8.6582e-01 +1.2418e+00 +1.0592e+00 +4.6440e-01 -6.8660e-01 +1.4977e+00 +4.8459e+00 +5.0000e+00 +3.9396e+00 +4.5569e-01 +4.8302e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.857128578e+07 +3.857128578e+07 +3.857134491e+07 +3.857134491e+07 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +1.204023470e+07 +1.204023470e+07 +1.204029383e+07 +1.204029383e+07 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
4 +6.591151284e+06 +6.591151284e+06 +6.591210414e+06 +6.591210414e+06 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00 +2.5367e+00 +9.7345e-01 -2.1806e-01 +2.2198e+00 -2.1385e+00 +4.8548e+00 +3.1213e+00 -6.2636e-01 -1.6940e-01 +1.0587e+00 +3.6626e+00 -1.5618e+00 +4.1142e+00 -3.8976e+00 +1.3712e+00
9 +4.200278496e+06 +4.200278496e+06 +4.200337626e+06 +4.200337626e+06 +3.2141e+00 +3.5366e+00 +2.9823e-01 -4.6466e+00 -4.1402e-01 +1.2080e+00 +2.5052e+00 +9.5548e-01 -4.8533e+00 +2.0185e+00 -2.5597e+00 +2.2180e+00 +2.2579e+00 +1.3609e-01 -3.6980e+00 -5.1351e-01 +3.9951e+00 +2.1290e+00 -2.7667e+00 +1.7098e+00
53 +1.878905331e+06 +1.878905331e+06 +1.878964461e+06 +1.878964461e+06 -1.5696e+00 +1.6059e+00 -2.4334e+00 -1.0755e+00 +1.7535e+00 +2.8228e+00 +2.6177e+00 +1.4756e+00 -4.9699e+00 +7.5586e-01 +1.8308e+00 +1.1308e+00 +3.3508e+00 -5.0679e-01 -2.8421e+00 +5.0000e+00 +1.3824e+00 +1.6615e+00 -7.6925e-03 +1.7299e+00
295 +1.289578902e+06 +1.289578902e+06 +1.289638032e+06 +1.289638032e+06 -2.5996e+00 +2.7628e+00 -1.1674e-01 +4.6395e+00 +5.0000e+00 -7.4709e-01 +2.0738e+00 +1.1316e+00 +2.9091e+00 +0.0000e+00 +5.0000e+00 +1.6800e+00 +3.8520e+00 -2.0644e+00 -2.8463e+00 +3.5018e+00 -1.4351e+00 +5.0000e+00 +2.9417e+00 -2.4447e+00
351 +6.538554412e+05 +6.538554412e+05 +6.539145712e+05 +6.539145712e+05 +5.2593e-01 +5.0000e+00 -3.3275e+00 +2.9174e+00 -3.5961e-01 -9.7165e-01 +5.0000e+00 +4.7638e-01 -4.9792e+00 +3.6741e+00 +4.4320e+00 -1.0945e+00 +1.4596e+00 -3.5465e+00 -4.1672e+00 +4.7988e+00 +8.3418e-01 +2.2752e+00 -2.2374e+00 -4.7541e-01
405 +4.387392735e+05 +4.387392735e+05 +4.387984035e+05 +4.387984035e+05 -5.1879e-01 +5.0000e+00 -3.7875e+00 +3.4459e+00 +2.1391e+00 +2.1566e+00 +5.0000e+00 -1.8627e+00 -4.9872e+00 +3.4237e+00 +4.5604e+00 -2.6580e+00 +2.0040e+00 -2.3544e+00 -4.9976e+00 +4.5115e+00 +1.2442e+00 +4.4651e+00 -3.5046e+00 -2.4247e+00
1002 +2.811059877e+05 +2.811059877e+05 +2.811651177e+05 +2.811651177e+05 -9.8513e-01 +5.0000e+00 -3.1004e+00 +3.1875e+00 -2.5895e+00 +2.2807e+00 +4.9826e+00 -1.8904e+00 -4.9955e+00 +3.3426e+00 +4.7343e+00 -2.3061e+00 -2.3923e+00 -1.1407e+00 -4.9967e+00 +4.0190e+00 +4.8300e-01 +5.0000e+00 -3.5848e+00 +1.2432e+00
1335 +2.029247411e+05 +2.029247411e+05 +2.029838711e+05 +2.029838711e+05 -7.4224e-01 +5.0000e+00 -3.0331e+00 +3.0947e+00 -3.5775e+00 +2.1497e+00 +4.9886e+00 -1.4588e+00 -4.9379e+00 +3.8762e+00 +4.9119e+00 -2.7650e+00 -2.4809e+00 -8.1055e-01 -4.4141e+00 +4.1947e+00 +2.8817e-01 +5.0000e+00 -3.2558e+00 +1.7082e+00
2907 +1.513187629e+05 +1.513187629e+05 +1.513778929e+05 +1.513778929e+05 -8.3945e-01 +5.0000e+00 -1.8146e+00 +2.3464e+00 -2.5043e+00 +2.6742e+00 +3.5377e+00 -1.4335e+00 -4.9182e+00 +3.8965e+00 +4.6281e+00 -2.4220e+00 -3.2369e+00 -3.8239e-01 -4.4841e+00 +3.4102e+00 +4.2148e-01 +4.9971e+00 -3.9983e+00 +9.1451e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.073390854e+07 +6.073390854e+07 +6.073341701e+07 +6.073341701e+07 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +1.817005133e+07 +1.817005133e+07 +1.816955980e+07 +1.816955980e+07 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
3 +1.115172616e+07 +1.115172616e+07 +1.115123463e+07 +1.115123463e+07 +1.0684e+00 -1.9724e+00 +1.5512e-01 -4.7281e+00 -1.8578e+00 -8.0142e-01 -2.3823e+00 -1.7104e+00 +3.0145e-02 +3.9481e+00 +3.1673e+00 -3.8692e+00 -1.6492e+00 -5.8415e-01 +1.5208e-01 +2.3740e+00 +4.2710e+00 -3.3385e+00 +4.9923e+00 +4.7760e+00
4 +5.704989711e+06 +5.704989711e+06 +5.704498181e+06 +5.704498181e+06 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00 +2.5367e+00 +9.7345e-01 -2.1806e-01 +2.2198e+00 -2.1385e+00 +4.8548e+00 +3.1213e+00 -6.2636e-01 -1.6940e-01 +1.0587e+00 +3.6626e+00 -1.5618e+00 +4.1142e+00 -3.8976e+00 +1.3712e+00
12 +2.957186649e+06 +2.957186649e+06 +2.956695119e+06 +2.956695119e+06 +2.9194e+00 +3.9977e+00 -1.2018e+00 -4.8424e+00 -2.3555e+00 +4.0481e+00 +1.3427e+00 +1.1011e+00 -2.1837e+00 -4.4908e-01 +2.5363e+00 +1.6316e+00 -2.1472e+00 -3.4266e+00 +1.6785e+00 -3.6933e+00 +2.0102e+00 -1.7014e+00 -2.5894e+00 -1.3075e-01
56 +1.920205580e+06 +1.920205580e+06 +1.919714050e+06 +1.919714050e+06 +1.9103e+00 +3.0947e+00 -5.0000e+00 -8.1929e-01 -2.0431e+00 +3.9053e+00 -7.1393e-01 -5.0083e-01 -1.3897e+00 +1.2308e+00 +5.0000e+00 +1.5638e+00 -2.1755e+00 -3.1702e+00 -1.6116e+00 -3.2464e+00 +6.7341e-01 -1.9563e+00 -2.1489e+00 +3.7742e+00
109 +8.512957537e+05 +8.512957537e+05 +8.508042237e+05 +8.508042237e+05 +0.0000e+00 +1.8085e+00 +3.2066e-01 +3.7995e-01 -9.2348e-01 +2.1862e+00 +2.5542e+00 -3.6101e+00 +2.2136e-01 +4.5138e+00 -2.7418e+00 +3.8548e-01 +1.7397e-01 -5.0000e+00 +1.0104e-02 -1.8546e+00 -1.0285e+00 -4.2068e-01 +6.8835e-01 +9.6219e-01
