% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.857926351e+02 +5.857926351e+02 +5.688526351e+02 +5.688526351e+02 -1.0400e+00 -4.4998e+00 +2.0762e+00 -2.8033e+00 -4.3043e+00 +4.1812e+00 +1.6188e-01 +4.1588e+00 +1.2370e-01 +4.5687e+00 +3.3347e+00 +2.5750e+00 -1.5543e+00 -1.1791e+00 -2.1619e+00 +3.4344e+00 -2.2849e+00 +2.9924e+00 -4.1152e+00 -3.3108e+00
2 +8.378528680e+01 +8.378528680e+01 +6.684528680e+01 +6.684528680e+01 -1.0421e+00 +1.0032e+00 -4.2354e+00 +1.3197e+00 +6.3851e-01 -2.0180e-01 +4.8762e+00 +9.9215e-01 -3.5773e+00 -2.6289e+00 -5.0176e-01 +1.8874e+00 +2.5816e+00 -1.4475e+00 +1.8777e+00 +4.8136e+00 -4.2543e-02 +6.6208e-01 -2.6638e+00 -2.0574e+00
542 +5.209727083e+01 +5.209727083e+01 +3.515727083e+01 +3.515727083e+01 -9.4349e-01 -3.9003e+00 -2.9034e+00 -7.1244e-01 +4.4535e+00 -3.7332e+00 +1.2639e+00 -2.6299e-01 -6.5541e-02 -2.0083e+00 +8.1015e-01 -4.4176e+00 -2.5461e+00 +1.0706e+00 +1.7827e+00 +2.0523e+00 +2.4549e+00 +3.8303e+00 +4.1092e-02 -4.4592e-01
2444 +3.498618661e+01 +3.498618661e+01 +1.804618661e+01 +1.804618661e+01 +2.7230e+00 +4.5371e+00 -5.0000e+00 -2.6817e+00 +5.0000e+00 -1.6157e+00 +3.1110e+00 -8.0782e-01 +2.7973e+00 -3.8297e-01 +5.0000e+00 +1.3006e+00 -2.6283e+00 +1.4889e-01 +5.0000e+00 +3.7778e+00 +5.0000e+00 -2.0883e+00 -1.4655e+00 -1.1942e-01
8952 +2.472003735e+01 +2.472003735e+01 +7.780037353e+00 +7.780037353e+00 +5.0000e+00 -8.9390e-01 +2.6758e-01 -1.2698e+00 +3.4584e+00 -4.9578e-01 +3.8489e+00 +8.5847e-03 +4.8007e+00 -1.1743e-01 +1.6969e+00 -1.9912e+00 -1.0346e+00 -1.9309e+00 +1.0890e+00 +4.8334e+00 +4.3406e+00 -2.9701e+00 +1.3566e+00 -4.5698e-01
9612 +1.510878059e+01 +1.510878059e+01 -1.831219414e+00 -1.831219414e+00 +4.9489e+00 -7.5001e-02 -1.7920e+00 -4.5074e-01 +4.0471e+00 -1.4624e+00 +1.8591e+00 -5.6726e-01 +3.2492e+00 +6.8589e-01 +3.8543e+00 -4.3073e-01 -1.3027e+00 -4.3169e+00 +0.0000e+00 +1.7773e+00 +2.7192e+00 +0.0000e+00 +1.3650e+00 -2.0093e+00
60677 +9.985779974e+00 +9.985779974e+00 -6.954220026e+00 -6.954220026e+00 +4.9183e+00 +6.7608e-01 -2.5161e-01 +1.2023e+00 +3.8763e+00 -1.5546e+00 +1.8452e+00 -1.8025e+00 -2.5415e-02 -2.2986e+00 +3.0929e+00 +7.3413e-01 -2.3038e+00 -3.4285e+00 +1.6715e+00 +2.6550e+00 +1.5213e+00 +5.3739e-01 +1.5526e+00 +1.8353e+00
78668 +5.986689751e+00 +5.986689751e+00 -1.095331025e+01 -1.095331025e+01 +4.9104e+00 +7.0487e-01 -1.2154e-01 +1.4564e+00 +5.0000e+00 -1.8964e+00 +1.7667e+00 -2.0074e+00 +1.8178e-01 -1.6819e+00 +2.8605e+00 +3.2196e-01 -2.3091e+00 -3.5188e+00 +2.0516e+00 +1.9423e+00 +2.1562e+00 +6.0174e-03 +4.8160e-01 +2.0003e+00
147623 +3.788600853e+00 +3.788600853e+00 -1.315139915e+01 -1.315139915e+01 +4.8281e+00 +6.4560e-01 -2.1291e-01 +1.5847e+00 +4.7141e+00 -1.7176e+00 +1.7694e+00 -1.9362e+00 +1.2911e-02 -1.8905e+00 +2.9785e+00 +2.3969e-01 -2.1735e+00 -3.9818e+00 +2.0986e+00 +1.5798e+00 +2.1089e+00 +1.8919e-01 +5.1503e-01 +1.9849e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
