% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.424408180e+01 +8.424408180e+01 +1.250240818e+02 +1.250240818e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
664 +5.991052068e+01 +5.991052068e+01 +1.006905207e+02 +1.006905207e+02 +2.3470e+00 +1.0602e+00 -8.5025e-01 +1.3711e+00 -1.0711e+00 +2.8602e+00 -3.8371e-01 -2.6661e+00 -5.0000e+00 -5.2347e-01 +4.1999e+00 -4.1021e-01 -3.5899e+00 -2.0249e+00 +2.8767e-01 -5.9704e-01 +2.5332e+00 +2.5574e+00 -2.6212e+00 +3.0405e+00
1228 +3.464608886e+01 +3.464608886e+01 +7.542608886e+01 +7.542608886e+01 +2.0810e+00 +1.5840e+00 -1.1393e+00 +1.4545e+00 -9.6980e-01 +2.4766e+00 +7.6020e-01 -3.7593e+00 -4.7376e+00 -9.3158e-01 +4.8544e+00 +4.6950e-01 -2.4917e+00 -1.4228e+00 +1.4284e+00 -1.5181e+00 +2.8751e+00 +1.0822e+00 -2.9248e+00 +2.7046e+00
2187 +2.474620803e+01 +2.474620803e+01 +6.552620803e+01 +6.552620803e+01 +1.8276e+00 +8.1857e-01 -1.1037e+00 +1.0674e+00 -8.5656e-01 +2.4658e+00 +1.0246e+00 -4.0610e+00 -4.7296e+00 +3.5178e-02 +3.1219e+00 -5.1105e-01 -2.3276e+00 -1.2145e+00 +1.1562e+00 -2.0388e+00 +2.8792e+00 +1.1350e+00 -3.0558e+00 +3.3809e+00
3044 +1.477691508e+01 +1.477691508e+01 +5.555691508e+01 +5.555691508e+01 +1.6705e+00 +4.2346e-01 -1.0145e+00 +1.7503e+00 -1.2933e-01 +1.8685e+00 +6.7276e-01 -4.1162e+00 -4.6989e+00 +8.6584e-02 +2.6823e+00 -2.1181e-01 -1.4905e+00 +8.5040e-01 +3.1155e+00 -2.7101e+00 +3.1943e+00 +1.4199e+00 -2.2646e+00 +1.5762e+00
3979 +9.400155344e+00 +9.400155344e+00 +5.018015534e+01 +5.018015534e+01 +1.3224e+00 +1.1034e+00 -1.6599e+00 +1.4105e+00 +7.5111e-01 +1.1429e+00 +1.7931e+00 -4.2644e+00 -4.6906e+00 +4.6616e-01 +2.3875e+00 -5.6774e-02 +1.5893e-02 +1.0606e+00 +3.1709e+00 -2.7822e+00 +3.0967e+00 +6.3167e-01 -2.2345e+00 +1.6350e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.621924411e+01 +8.621924411e+01 +8.461924411e+01 +8.461924411e+01 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
145 +6.022596890e+01 +6.022596890e+01 +5.862596890e+01 +5.862596890e+01 +5.0710e-01 -8.4656e-01 -2.9814e+00 +4.2137e-01 +1.8354e-01 -9.2395e-01 +2.5207e-01 -4.2290e-01 +5.0000e+00 -2.1160e-01 +3.5537e+00 +0.0000e+00 +2.5609e+00 -1.4453e+00 +1.2039e+00 +0.0000e+00 +3.0333e+00 +2.1912e+00 +3.3297e+00 -1.7439e+00
588 +3.976440517e+01 +3.976440517e+01 +3.816440517e+01 +3.816440517e+01 +1.3883e+00 -7.8023e-01 -3.3541e+00 +6.1043e-01 +2.4157e+00 +7.5066e-01 +1.8645e+00 +1.0089e+00 +4.7707e+00 -1.5927e+00 +2.3020e+00 -7.9287e-02 +9.6677e-01 -1.2808e+00 +1.0615e+00 -1.6595e+00 +4.3941e+00 +1.7544e+00 +3.0756e+00 -1.6398e+00
841 +2.441221546e+01 +2.441221546e+01 +2.281221546e+01 +2.281221546e+01 +1.3705e+00 -1.3310e+00 -2.5315e+00 -2.4728e+00 +2.9824e+00 -1.0348e+00 +3.9057e+00 +2.8661e-01 +4.7853e+00 -2.4196e+00 +1.9466e+00 -5.7582e-01 +2.9007e+00 -2.3247e+00 +9.0404e-01 +3.4769e-01 +3.3244e+00 +2.6490e+00 +3.5367e+00 -2.1350e+00
1301 +1.558628985e+01 +1.558628985e+01 +1.398628985e+01 +1.398628985e+01 +1.5890e+00 -1.6666e+00 -3.2988e+00 +7.8563e-01 +2.5570e+00 -6.1264e-01 +3.0374e+00 +7.6364e-01 +4.6321e+00 -3.4307e+00 +1.0253e+00 -7.9466e-02 +2.8439e+00 -2.2472e+00 +1.2335e-01 -3.5739e-01 +3.0128e+00 +2.6984e+00 +4.2625e+00 -1.4510e+00
1762 +9.996157057e+00 +9.996157057e+00 +8.396157057e+00 +8.396157057e+00 +2.6332e+00 -1.7986e+00 -3.4976e+00 -1.3913e+00 +1.6718e+00 +4.6787e-01 +2.0856e+00 +6.4214e-01 +4.3689e+00 -3.6604e+00 +1.3370e+00 -8.0162e-01 +3.2312e+00 -3.2389e+00 -4.5284e-01 +1.8848e-01 +3.5611e+00 +3.7585e+00 +3.5920e+00 -1.7775e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.605559072e+01 +8.605559072e+01 -2.847844093e+02 -2.847844093e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
645 +6.071647007e+01 +6.071647007e+01 -3.101235299e+02 -3.101235299e+02 +2.9134e+00 +3.1099e+00 -1.1008e+00 -4.3787e+00 -9.4697e-01 -3.2337e+00 -2.3256e+00 +1.2342e+00 -3.0877e+00 +1.0484e+00 -1.8429e+00 +2.5860e+00 +2.2202e+00 +4.7864e-01 -2.5976e+00 -1.4659e+00 -2.1916e-02 -3.6383e+00 -2.0276e+00 +3.2559e+00
1383 +3.747862685e+01 +3.747862685e+01 -3.333613732e+02 -3.333613732e+02 +3.4450e+00 +1.8171e+00 +4.0697e-01 -3.9702e+00 -8.6712e-01 -2.4514e+00 -1.2930e-01 +1.3211e+00 -2.7454e+00 +5.0315e-01 -1.3807e+00 +2.0327e+00 +9.7942e-01 -3.6750e-01 -1.3050e+00 +1.3536e+00 +1.8278e+00 -3.5143e+00 +1.9793e-01 +1.4308e+00
3469 +2.484493689e+01 +2.484493689e+01 -3.459950631e+02 -3.459950631e+02 +3.5413e+00 +1.7798e+00 +1.9601e-01 -2.9661e+00 -1.1961e+00 -2.0185e+00 -6.6660e-01 +1.5735e+00 -1.9201e+00 +3.0383e-02 -2.4548e+00 +6.5644e-01 +1.9399e+00 +4.2967e-03 -2.0705e+00 +2.8332e-01 +1.0425e+00 -3.4419e+00 +4.1862e-01 +1.2789e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.643220073e+01 +8.643220073e+01 +5.387220073e+01 +5.387220073e+01 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
422 +6.245161409e+01 +6.245161409e+01 +2.989161409e+01 +2.989161409e+01 +1.6624e+00 -3.2033e+00 +2.3854e+00 +1.3894e+00 -9.5727e-01 +1.9111e+00 -5.0000e+00 -1.4092e+00 -4.1874e+00 +2.4542e+00 +5.0000e+00 -1.2495e+00 -4.3002e-01 +1.3805e+00 -4.2680e+00 +2.5415e+00 -1.3285e+00 -2.7359e+00 -7.7803e-01 -3.0210e+00
505 +3.791366987e+01 +3.791366987e+01 +5.353669866e+00 +5.353669866e+00 +2.8675e+00 -3.1775e+00 +7.4245e-01 +2.9378e+00 -4.6695e-01 +8.6149e-01 -3.5772e+00 -3.4707e-02 -4.7981e+00 +1.4020e+00 +3.3841e+00 -1.0906e+00 -4.9130e-01 +1.0448e+00 -3.8198e+00 +2.7396e+00 +2.5481e-01 -2.6774e+00 +1.7643e+00 -2.4944e+00
642 +2.284290316e+01 +2.284290316e+01 -9.717096839e+00 -9.717096839e+00 +2.2536e+00 -3.3043e+00 -3.4577e-02 +3.7372e+00 -8.7331e-01 +1.6504e+00 -3.6590e+00 -9.6624e-02 -4.6611e+00 -7.3428e-01 +3.3008e+00 -1.7573e-01 +0.0000e+00 +2.6918e+00 -3.4122e+00 +2.1617e+00 +1.5396e+00 -1.7237e+00 +2.9579e+00 -4.1061e+00
758 +1.388973387e+01 +1.388973387e+01 -1.867026613e+01 -1.867026613e+01 +2.1224e+00 -4.6492e+00 -1.3227e-01 +4.3850e+00 -1.1788e+00 +2.0902e+00 -4.4913e+00 +8.0360e-01 -4.7034e+00 -1.3211e+00 +3.4514e+00 +2.6832e-01 +5.3181e-01 +2.3127e+00 -3.9794e+00 +1.9609e+00 +2.1929e+00 -8.5914e-01 +1.4778e+00 -4.5448e+00
866 +7.367261479e+00 +7.367261479e+00 -2.519273852e+01 -2.519273852e+01 +1.6158e+00 -3.8972e+00 +1.6649e-01 +3.2226e+00 -1.9888e+00 +2.6309e+00 -4.1702e+00 +6.4554e-01 -2.6263e+00 -5.6033e-01 +2.8584e+00 -1.3048e-02 -7.9783e-01 +4.9282e+00 -2.8272e+00 +2.5895e+00 +3.0324e-01 -1.4247e+00 +1.1345e+00 -4.4497e+00
974 +5.702536425e+00 +5.702536425e+00 -2.685746357e+01 -2.685746357e+01 +8.0509e-01 -3.9848e+00 -1.2165e+00 +3.7371e+00 -2.1559e+00 +2.7460e+00 -4.0662e+00 +8.3606e-01 -1.1954e+00 -1.1946e+00 +4.3538e+00 +4.1943e-01 -7.2718e-01 +3.7812e+00 -2.9818e+00 +3.3519e+00 +1.4624e-01 -2.3533e+00 +8.6993e-01 -3.6035e+00
1217 +3.621279356e+00 +3.621279356e+00 -2.893872064e+01 -2.893872064e+01 +1.2747e+00 -3.8378e+00 -1.9910e+00 +3.5050e+00 -1.7374e+00 +2.3433e+00 -3.9479e+00 +7.4829e-01 -1.1216e+00 -1.3742e+00 +4.7059e+00 -6.0909e-01 -1.1078e+00 +3.9270e+00 -2.8010e+00 +3.2100e+00 +1.0578e-01 -3.4374e+00 +2.7386e-01 -4.7548e+00
1305 +2.426176680e+00 +2.426176680e+00 -3.013382332e+01 -3.013382332e+01 +1.5156e+00 -3.8458e+00 -2.0268e+00 +3.9337e+00 -8.7197e-01 +2.1061e+00 -3.7990e+00 +1.3340e+00 -1.9982e+00 -1.1447e+00 +4.5747e+00 -2.1648e+00 -1.4753e+00 +2.9683e+00 -3.0795e+00 +3.0901e+00 -2.0554e-01 -3.4094e+00 +3.7122e-01 -3.5966e+00
1820 +1.134566809e+00 +1.134566809e+00 -3.142543319e+01 -3.142543319e+01 +1.3052e+00 -3.6933e+00 -1.3755e+00 +3.2896e+00 -1.7240e+00 +1.9749e+00 -3.5296e+00 +1.4618e+00 -1.0088e+00 -8.1350e-01 +3.9812e+00 -7.8173e-01 -1.3289e+00 +3.1926e+00 -2.9530e+00 +3.0812e+00 +1.0028e+00 -3.4758e+00 +5.1653e-01 -3.6962e+00
1868 +8.700429339e-01 +8.700429339e-01 -3.168995707e+01 -3.168995707e+01 +1.3760e+00 -3.6779e+00 -1.6306e+00 +3.6348e+00 -1.2189e+00 +1.9139e+00 -3.7651e+00 +1.3152e+00 -1.7186e+00 -1.1161e+00 +4.2317e+00 -1.0248e+00 -1.2235e+00 +3.5214e+00 -2.6266e+00 +3.4324e+00 +6.7251e-01 -3.3662e+00 +6.5830e-01 -3.7501e+00
2151 +6.153482551e-01 +6.153482551e-01 -3.194465174e+01 -3.194465174e+01 +1.0467e+00 -3.6059e+00 -2.0135e+00 +3.2339e+00 -1.7485e+00 +2.4944e+00 -3.6002e+00 +1.1427e+00 -1.4409e+00 -1.1097e+00 +3.5592e+00 -1.0061e+00 -1.0930e+00 +3.6564e+00 -2.4637e+00 +3.2873e+00 +6.4931e-01 -3.5629e+00 +7.5122e-01 -3.9088e+00
2939 +3.646394027e-01 +3.646394027e-01 -3.219536060e+01 -3.219536060e+01 +1.1705e+00 -3.3370e+00 -1.7013e+00 +3.1952e+00 -1.8322e+00 +2.1833e+00 -3.6103e+00 +1.4445e+00 -1.4944e+00 -1.1741e+00 +3.5135e+00 -8.3280e-01 -1.0383e+00 +3.2329e+00 -2.8295e+00 +2.8743e+00 +5.7254e-01 -3.4578e+00 +9.2504e-01 -3.5680e+00
3550 +2.163504786e-01 +2.163504786e-01 -3.234364952e+01 -3.234364952e+01 +1.3687e+00 -3.2498e+00 -1.8617e+00 +3.1188e+00 -1.7612e+00 +2.2743e+00 -3.6123e+00 +9.6310e-01 -1.3588e+00 -1.2494e+00 +3.4861e+00 -6.9014e-01 -8.8454e-01 +3.6774e+00 -3.1360e+00 +2.8240e+00 +7.0160e-01 -3.4675e+00 +7.5016e-01 -3.5819e+00
4037 +1.279109139e-01 +1.279109139e-01 -3.243208909e+01 -3.243208909e+01 +1.2714e+00 -3.2124e+00 -1.8267e+00 +3.1559e+00 -1.7540e+00 +2.3190e+00 -3.5514e+00 +1.0286e+00 -1.2689e+00 -1.2263e+00 +3.4822e+00 -6.0529e-01 -4.6571e-01 +3.8610e+00 -2.5128e+00 +2.9654e+00 +6.7204e-01 -3.1567e+00 +7.5488e-01 -3.3441e+00
4388 +6.817245257e-02 +6.817245257e-02 -3.249182755e+01 -3.249182755e+01 +1.2726e+00 -3.3125e+00 -1.4656e+00 +3.1485e+00 -1.6934e+00 +1.8342e+00 -3.5661e+00 +8.7870e-01 -1.2268e+00 -1.2395e+00 +3.4762e+00 -6.4216e-01 -5.6244e-02 +3.7947e+00 -3.0456e+00 +3.0000e+00 +6.1261e-01 -3.0162e+00 +7.4646e-01 -3.2534e+00
4706 +3.507075489e-02 +3.507075489e-02 -3.252492925e+01 -3.252492925e+01 +1.2653e+00 -3.2857e+00 -1.5564e+00 +3.1749e+00 -1.7239e+00 +2.0391e+00 -3.5420e+00 +8.7761e-01 -1.3957e+00 -1.0811e+00 +3.4872e+00 -5.0384e-01 -1.9301e-01 +3.7237e+00 -2.9182e+00 +2.9771e+00 +7.0292e-01 -2.9191e+00 +6.7887e-01 -3.2672e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.629255089e+01 +8.629255089e+01 +6.016925509e+02 +6.016925509e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
