% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.295335528e+01 +7.295335528e+01 -9.270466447e+02 -9.270466447e+02 -2.9751e+00 +2.4633e+00 -1.1633e+00 -2.1544e+00 -3.7302e+00
8 +2.941857693e+01 +2.941857693e+01 -9.705814231e+02 -9.705814231e+02 -3.7748e+00 +3.8433e+00 +4.6799e-01 -7.3059e-01 -1.1497e+00
15 +1.476571273e+01 +1.476571273e+01 -9.852342873e+02 -9.852342873e+02 -2.3436e+00 +5.7783e+00 -2.6329e-01 -3.9311e+00 -1.4375e+00
37 +6.587844740e+00 +6.587844740e+00 -9.934121553e+02 -9.934121553e+02 -4.8780e+00 +4.1893e+00 +1.8094e-01 -3.0597e+00 -1.1155e+00
66 +4.234623675e+00 +4.234623675e+00 -9.957653763e+02 -9.957653763e+02 -3.4827e+00 +3.2426e+00 -6.5998e-01 -3.4624e+00 -1.3684e+00
74 +2.041148224e+00 +2.041148224e+00 -9.979588518e+02 -9.979588518e+02 -3.0479e+00 +4.6412e+00 -4.3037e-01 -2.7230e+00 -1.3848e+00
125 +1.535465772e+00 +1.535465772e+00 -9.984645342e+02 -9.984645342e+02 -3.9239e+00 +3.8627e+00 -7.3221e-01 -2.7639e+00 -1.3417e+00
130 +9.621912032e-01 +9.621912032e-01 -9.990378088e+02 -9.990378088e+02 -3.9028e+00 +3.8897e+00 -5.4198e-01 -2.7252e+00 -1.0618e+00
1579 +5.395243942e-01 +5.395243942e-01 -9.994604756e+02 -9.994604756e+02 +2.8213e+00 +1.5667e+00 +1.4958e+00 +3.3149e+00 +7.1501e-01
1859 +3.932071586e-01 +3.932071586e-01 -9.996067928e+02 -9.996067928e+02 +2.4478e+00 +1.6132e+00 +1.9855e+00 +3.1885e+00 +3.4758e-01
1879 +1.931399062e-01 +1.931399062e-01 -9.998068601e+02 -9.998068601e+02 +2.2956e+00 +1.4455e+00 +2.1260e+00 +2.8084e+00 +1.2582e-01
1889 +1.533706944e-01 +1.533706944e-01 -9.998466293e+02 -9.998466293e+02 +2.2313e+00 +1.3904e+00 +2.1703e+00 +2.6190e+00 +3.4649e-02
1916 +5.765714844e-02 +5.765714844e-02 -9.999423429e+02 -9.999423429e+02 +1.8220e+00 +1.3333e+00 +2.3972e+00 +1.7578e+00 -6.8739e-01
1962 +3.120853788e-02 +3.120853788e-02 -9.999687915e+02 -9.999687915e+02 +1.9845e+00 +1.1951e+00 +2.2340e+00 +1.5428e+00 -6.1933e-01
1973 +5.110704721e-03 +5.110704721e-03 -9.999948893e+02 -9.999948893e+02 +1.7318e+00 +9.2000e-01 +2.3063e+00 +1.0296e+00 -9.0006e-01
2000 +2.005291307e-03 +2.005291307e-03 -9.999979947e+02 -9.999979947e+02 +1.3925e+00 +8.8564e-01 +2.5961e+00 +5.1526e-01 -1.3589e+00
2041 +1.087205001e-03 +1.087205001e-03 -9.999989128e+02 -9.999989128e+02 +1.4329e+00 +7.7612e-01 +2.5964e+00 +1.1852e-01 -1.4817e+00
2048 +2.798382249e-04 +2.798382249e-04 -9.999997202e+02 -9.999997202e+02 +1.4288e+00 +6.1418e-01 +2.4666e+00 -1.5582e-01 -1.5580e+00
2057 +7.721070347e-05 +7.721070347e-05 -9.999999228e+02 -9.999999228e+02 +1.4608e+00 +7.4942e-01 +2.4910e+00 +1.8121e-01 -1.4528e+00
2135 +6.128065445e-05 +6.128065445e-05 -9.999999387e+02 -9.999999387e+02 +1.4195e+00 +8.3642e-01 +2.6240e+00 +1.4781e-01 -1.5545e+00
2149 +2.097839717e-05 +2.097839717e-05 -9.999999790e+02 -9.999999790e+02 +1.3230e+00 +7.2993e-01 +2.7243e+00 -2.3201e-01 -1.7670e+00
2170 +6.582487686e-06 +6.582487686e-06 -9.999999934e+02 -9.999999934e+02 +1.3835e+00 +7.8844e-01 +2.6648e+00 -6.9644e-03 -1.6400e+00
2176 +1.142971882e-06 +1.142971882e-06 -9.999999989e+02 -9.999999989e+02 +1.3852e+00 +7.6210e-01 +2.6360e+00 -5.4228e-02 -1.6448e+00
2180 +4.941136922e-08 +4.941136922e-08 -1.000000000e+03 -1.000000000e+03 +1.3496e+00 +7.0131e-01 +2.6154e+00 -1.4884e-01 -1.6799e+00
2298 +1.205762601e-08 +1.205762601e-08 -1.000000000e+03 -1.000000000e+03 +1.3478e+00 +7.1207e-01 +2.6318e+00 -1.6533e-01 -1.6964e+00
2300 +2.178808245e-09 +2.178808245e-09 -1.000000000e+03 -1.000000000e+03 +1.3428e+00 +7.1927e-01 +2.6428e+00 -1.6014e-01 -1.7030e+00
2308 +9.946461432e-10 +9.946461432e-10 -1.000000000e+03 -1.000000000e+03 +1.3454e+00 +7.1770e-01 +2.6396e+00 -1.5836e-01 -1.6988e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.062284768e+01 +7.062284768e+01 +1.070622848e+03 +1.070622848e+03 +1.0553e+00 -2.2177e+00 +3.2432e+00 -3.0799e+00 -2.2007e+00
9 +4.941538821e+01 +4.941538821e+01 +1.049415388e+03 +1.049415388e+03 +2.3925e+00 +1.6396e-01 +8.3832e-01 -3.1194e+00 -2.5141e+00
42 +2.890372110e+01 +2.890372110e+01 +1.028903721e+03 +1.028903721e+03 +1.1867e+00 -5.1915e-01 +4.6947e-01 -2.7273e+00 -3.7142e+00
57 +1.678529498e+01 +1.678529498e+01 +1.016785295e+03 +1.016785295e+03 +1.4114e+00 +5.5113e-01 +9.0402e-01 -3.1828e+00 -2.9016e+00
103 +1.488489457e+01 +1.488489457e+01 +1.014884895e+03 +1.014884895e+03 +1.1831e+00 +5.3883e-01 +1.1539e+00 -2.9402e+00 -1.7868e+00
175 +9.442062109e+00 +9.442062109e+00 +1.009442062e+03 +1.009442062e+03 +1.2279e+00 +1.1571e+00 +1.6696e+00 -4.2175e+00 -2.5908e+00
250 +5.986837376e+00 +5.986837376e+00 +1.005986837e+03 +1.005986837e+03 +1.3382e+00 +2.0802e+00 +1.8312e+00 -5.1327e+00 -1.4011e+00
340 +3.838699187e+00 +3.838699187e+00 +1.003838699e+03 +1.003838699e+03 +1.5293e+00 +2.3406e+00 +1.9983e+00 -4.6991e+00 -1.6716e-01
1776 +2.504991693e+00 +2.504991693e+00 +1.002504992e+03 +1.002504992e+03 +2.1476e+00 +2.4633e+00 -1.8354e+00 +3.4490e+00 +1.9593e+00
2962 +4.893405870e-01 +4.893405870e-01 +1.000489341e+03 +1.000489341e+03 -1.6854e-01 -3.2531e-01 -1.4234e+00 +3.5395e+00 -2.3502e+00
29069 +3.888073196e-01 +3.888073196e-01 +1.000388807e+03 +1.000388807e+03 -1.7357e+00 -2.6075e+00 -3.2082e+00 +8.6952e-01 -3.9063e+00
29095 +2.049213297e-01 +2.049213297e-01 +1.000204921e+03 +1.000204921e+03 -1.4591e+00 -2.2009e+00 -3.0958e+00 +1.1108e+00 -4.1407e+00
29136 +1.250708046e-01 +1.250708046e-01 +1.000125071e+03 +1.000125071e+03 -1.3613e+00 -2.4678e+00 -2.7446e+00 +1.1825e+00 -3.9187e+00
29149 +9.016920849e-02 +9.016920849e-02 +1.000090169e+03 +1.000090169e+03 -1.2061e+00 -2.2009e+00 -2.7187e+00 +1.3448e+00 -3.8923e+00
29155 +5.320284201e-02 +5.320284201e-02 +1.000053203e+03 +1.000053203e+03 -1.1961e+00 -2.2484e+00 -2.5712e+00 +1.3944e+00 -3.9586e+00
29172 +2.902519640e-02 +2.902519640e-02 +1.000029025e+03 +1.000029025e+03 -1.1592e+00 -2.0937e+00 -2.4617e+00 +1.5127e+00 -4.0410e+00
29184 +2.275048876e-02 +2.275048876e-02 +1.000022750e+03 +1.000022750e+03 -1.1633e+00 -1.9505e+00 -2.4976e+00 +1.6139e+00 -3.9799e+00
29189 +1.569537618e-02 +1.569537618e-02 +1.000015695e+03 +1.000015695e+03 -1.0893e+00 -1.9489e+00 -2.3512e+00 +1.7095e+00 -3.8230e+00
