% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.064429348e+07 +5.064429348e+07 +5.064436975e+07 +5.064436975e+07 +4.8042e+00 +1.2265e+00 -1.1880e-01 +2.6101e+00 +3.5259e+00 -2.4243e+00 +4.6814e+00 -4.9168e+00 -3.4604e+00 +2.5007e+00 +1.1621e+00 -4.4309e+00 -4.6372e+00 -3.1737e+00 +4.3920e+00 +1.1909e+00 -2.6533e+00 +4.6804e+00 +4.2489e+00 -4.2928e+00
2 +1.140073292e+07 +1.140073292e+07 +1.140080919e+07 +1.140080919e+07 -2.3233e+00 -4.3537e+00 -1.7228e+00 +1.0815e+00 -3.4557e+00 -1.8830e+00 -3.5433e+00 -8.8398e-01 +3.6610e+00 +4.0995e+00 +1.6678e+00 -5.8976e-01 +4.3957e+00 +2.7569e+00 +3.6576e+00 -3.6039e+00 +2.3974e+00 -4.1736e+00 -3.8734e+00 +3.1321e+00
3 +7.265602343e+06 +7.265602343e+06 +7.265678613e+06 +7.265678613e+06 +4.0261e+00 -1.4433e+00 -3.2177e-01 -7.2113e-01 +4.0997e+00 +4.5889e+00 +6.6362e-02 -2.9239e+00 -2.8487e+00 +1.0881e+00 -9.7554e-01 -3.5490e-01 +3.1471e+00 +2.9155e+00 -4.8613e+00 -3.4618e+00 -1.1954e+00 +4.3229e+00 -5.6402e-01 +3.4759e+00
4 +8.052130309e+03 +8.052130309e+03 +8.128400309e+03 +8.128400309e+03 -1.0432e+00 +1.6528e+00 -4.0591e-01 +3.2577e+00 -4.9912e+00 +6.6437e-02 +3.3106e+00 +9.3125e-01 -3.6147e+00 -2.1738e+00 +4.9087e+00 -2.1803e-01 -1.7211e+00 +3.8748e+00 +1.0931e+00 +1.0014e+00 +3.2358e-01 -1.0956e+00 +2.5693e+00 +3.2020e+00
104 +3.694992757e+03 +3.694992757e+03 +3.771262757e+03 +3.771262757e+03 -1.8647e-01 +7.1231e-01 -6.0667e-01 +4.7556e+00 -4.7029e+00 -2.6127e+00 +3.3280e+00 +3.5175e+00 -4.1150e+00 -3.1916e+00 +3.6345e+00 +5.5636e-01 +1.8833e-02 +4.3321e+00 +2.0510e+00 +4.6138e+00 +6.0144e-01 -5.7000e-01 +7.7378e-01 +5.0000e+00
132 +2.346722538e+03 +2.346722538e+03 +2.422992538e+03 +2.422992538e+03 -3.0285e+00 +1.9997e+00 +2.0411e+00 -3.5033e+00 +0.0000e+00 -7.0465e-02 +3.0916e+00 +4.6052e-01 -2.2993e+00 -1.5467e+00 +2.8825e+00 +2.9141e-01 +5.2414e-01 +4.6792e+00 +2.9002e+00 +1.2293e+00 -1.9481e+00 -2.2608e+00 +2.6836e+00 +4.6408e-01
217 +4.329926433e+02 +4.329926433e+02 +5.092626433e+02 +5.092626433e+02 -4.3269e+00 +5.8373e-02 +7.3678e-01 -1.1581e+00 +4.8228e-01 -9.3880e-01 +4.3917e+00 +1.4021e+00 -1.4200e+00 -2.9784e-01 +3.5917e+00 +1.8778e+00 -2.9415e-01 +4.9899e+00 +2.3178e+00 -1.2471e+00 -3.6129e+00 +4.6002e+00 -1.1469e+00 -1.7059e+00
570 +2.084140486e+02 +2.084140486e+02 +2.846840486e+02 +2.846840486e+02 -4.9188e+00 -5.5222e-01 -7.1577e-01 -2.6889e-01 -4.2007e-02 -9.4137e-01 +3.0693e+00 +1.2687e+00 -2.3998e+00 +2.2221e-01 +3.2906e+00 -1.3116e+00 +5.7087e-02 +4.9368e+00 +5.1158e-01 -3.2244e+00 -3.4805e+00 +5.0000e+00 -5.9423e-01 +1.7631e+00
1476 +1.509070884e+02 +1.509070884e+02 +2.271770884e+02 +2.271770884e+02 +9.1051e-01 -6.3896e-02 -1.3174e+00 -2.4566e+00 -3.2526e+00 -5.0000e+00 +4.5125e+00 -3.2131e-02 -4.1683e+00 +6.7418e-03 +1.5666e+00 -2.7848e+00 +9.8762e-01 +3.9952e+00 +3.5292e+00 -2.6687e+00 +3.4305e+00 -4.4257e-01 +2.5195e+00 +1.6733e-01
1563 +8.481650896e+01 +8.481650896e+01 +1.610865090e+02 +1.610865090e+02 -3.2715e-01 -1.8553e-01 -1.3715e+00 -1.8376e+00 -2.8278e+00 -4.6124e+00 +2.8393e+00 +7.4350e-02 -1.5475e+00 -7.6368e-02 +1.5473e+00 -2.6437e+00 +8.0085e-01 +2.4496e+00 +9.5611e-01 -2.6853e+00 -7.8299e-01 -5.0000e+00 +1.4394e+00 -3.5681e-01
