% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.472908359e+05 +4.472908359e+05 +4.474399859e+05 +4.474399859e+05 -1.6897e+00 +2.5502e+00 -3.1800e+00 +3.2548e+00 -4.6728e+00 -2.6390e+00 -1.7788e+00 +2.9542e+00 +4.6281e+00 -2.1264e+00 -4.7109e+00 -3.5917e+00 -4.9856e+00 +2.8960e+00 -2.1901e+00 -7.9206e-01 -1.0930e+00 +1.6922e+00 +7.1584e-01 -3.7129e+00
2 +3.075261768e+05 +3.075261768e+05 +3.076753268e+05 +3.076753268e+05 -3.8989e+00 -5.3939e-01 +3.5483e+00 +3.0614e+00 -1.1028e+00 -4.3935e+00 +3.5186e+00 -3.9708e+00 -1.4302e+00 -3.2993e+00 +2.4898e+00 +5.8615e-01 -2.6224e+00 -3.2661e-01 +2.4970e+00 -1.3781e+00 -1.9348e+00 +3.5087e+00 -4.5321e+00 +3.5671e+00
8 +1.679984756e+05 +1.679984756e+05 +1.681476256e+05 +1.681476256e+05 +2.9401e+00 +1.7202e+00 +2.6257e+00 -2.8359e+00 -1.6848e+00 -4.2015e+00 -4.9280e+00 -1.7527e+00 -4.1335e+00 +1.7811e+00 -3.3204e+00 +6.7325e-01 +1.4085e+00 +3.1115e+00 +1.0115e+00 -4.3757e+00 +2.5088e+00 +3.1744e+00 -4.0104e+00 +4.8079e-01
18 +1.357000837e+05 +1.357000837e+05 +1.358492337e+05 +1.358492337e+05 -7.6449e-01 +7.7822e-01 +6.6612e-02 +8.3627e-01 -4.7284e+00 -1.5223e+00 -4.1073e+00 +8.8220e-01 -5.0000e+00 +5.0000e+00 -1.8094e+00 -1.5182e+00 +1.9928e+00 -4.6817e-01 -2.2037e+00 -3.7871e+00 +2.6855e+00 +1.8126e+00 -5.0000e+00 +6.2790e-01
31 +2.641400105e+04 +2.641400105e+04 +2.656315105e+04 +2.656315105e+04 -1.7012e+00 +1.3231e+00 +0.0000e+00 -1.2732e+00 -3.2003e+00 -1.1313e+00 -3.2597e+00 -1.9295e+00 -1.5682e+00 +1.9805e+00 -1.3330e+00 +8.3835e-01 +0.0000e+00 -4.2554e-01 -1.9264e+00 -2.9176e+00 +1.9863e+00 +2.6174e+00 -3.0385e+00 +1.5171e+00
66 +2.444473484e+04 +2.444473484e+04 +2.459388484e+04 +2.459388484e+04 -3.4588e+00 +9.1973e-01 +2.2287e-01 -8.7408e-01 -3.4442e+00 +5.0930e-01 -2.5919e+00 -1.2576e+00 +4.8958e-01 +5.2933e-01 -9.5889e-01 +8.3402e-01 -7.9023e-01 +3.4348e-02 -1.4928e+00 -3.8725e+00 +1.7897e+00 +1.2417e+00 -3.6945e+00 +1.6452e+00
94 +1.057288804e+04 +1.057288804e+04 +1.072203804e+04 +1.072203804e+04 -1.8607e+00 +0.0000e+00 +2.0366e-01 -8.4250e-01 -3.2814e+00 -3.0866e-01 -2.2786e+00 -1.3243e+00 +2.3650e-01 -3.4012e-01 -3.0705e+00 +7.7302e-01 +5.7480e-01 -1.0546e-02 -7.4475e-01 -3.2793e+00 +1.5943e+00 +1.2014e+00 -3.5638e+00 +1.4696e+00
225 +8.746700690e+03 +8.746700690e+03 +8.895850690e+03 +8.895850690e+03 -2.1047e+00 +2.5764e-01 +2.5665e-01 -7.8879e-01 -2.3321e+00 -2.4824e-01 -2.3452e-01 -1.1889e+00 +6.5462e-01 +5.7722e-01 -2.2435e+00 +6.9530e-01 +3.3830e+00 +9.1789e-01 -1.2873e-02 +6.2193e-01 +1.0940e+00 +1.1810e+00 -3.4358e+00 +1.1310e+00
494 +6.056923003e+03 +6.056923003e+03 +6.206073003e+03 +6.206073003e+03 -2.1601e+00 +2.8914e-01 +2.0449e-01 -9.1557e-01 -2.4812e+00 -1.1744e-01 -2.7789e-01 -1.3615e+00 -1.8829e+00 +2.1404e-01 -2.4226e+00 +4.7045e-01 +3.0640e+00 -6.5875e-01 -3.5375e-01 -4.4263e-01 +2.1769e-01 +8.1233e-01 -3.3329e+00 +1.4288e+00
609 +3.655660060e+03 +3.655660060e+03 +3.804810060e+03 +3.804810060e+03 -2.2401e+00 +2.0078e-01 -5.5882e-01 -9.3410e-02 -2.4669e+00 -4.0948e-01 -8.3461e-01 -1.3984e+00 -1.5387e+00 +3.8387e-01 -2.2303e+00 +4.0842e-03 +3.0676e+00 -1.4101e-01 -1.9306e-01 +1.9550e-02 -9.9264e-03 +3.5910e-01 -3.7882e+00 +1.3130e+00
625 +2.265155446e+03 +2.265155446e+03 +2.414305446e+03 +2.414305446e+03 -2.3682e+00 +3.1862e-03 -8.8975e-01 +9.8042e-01 -2.5559e+00 -8.3298e-01 -1.5258e+00 -1.4669e+00 -1.6077e+00 -2.5430e-01 -2.2436e+00 +1.5833e-02 +3.2138e+00 -2.2193e-01 -2.2248e-01 +2.5460e-01 -1.4164e-02 +8.7683e-02 -4.7645e+00 +1.1513e+00
714 +1.557584238e+03 +1.557584238e+03 +1.706734238e+03 +1.706734238e+03 -2.1081e+00 -5.9135e-02 -1.2736e-01 +6.3923e-01 -2.9381e+00 -1.5886e+00 -1.0492e+00 -1.5930e+00 -1.7366e+00 -1.0264e-01 -2.1752e+00 -2.4579e-01 +3.2148e+00 -3.9948e-01 -4.4187e-01 -3.1254e-01 -2.9477e-01 -1.0082e-01 -5.0000e+00 -5.7412e-01
984 +9.741839194e+02 +9.741839194e+02 +1.123333919e+03 +1.123333919e+03 -2.0730e+00 -3.0923e-01 -8.3562e-02 +1.4357e+00 -3.1503e+00 -1.6044e+00 -1.7659e+00 -1.6039e+00 -1.6515e+00 -3.9441e-01 -2.1884e+00 +1.0289e+00 +3.1633e+00 -6.2468e-02 -4.5030e-01 -2.5505e-01 -4.4069e-02 +1.0374e-01 -4.7280e+00 -4.8773e-01
1378 +6.302875697e+02 +6.302875697e+02 +7.794375697e+02 +7.794375697e+02 -2.0863e+00 -3.3851e-01 -5.3986e-02 +1.5321e+00 -3.3108e+00 -1.4221e+00 -1.0356e+00 -1.6279e+00 -1.5721e+00 -2.5802e-01 -2.2373e+00 +7.8191e-01 +3.0256e+00 -2.3908e-01 -4.8395e-01 -2.9397e-01 -9.0909e-02 -2.9087e-01 -4.3850e+00 -7.4531e-01
