% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.344137898e+01 +8.344137898e+01 +1.242213790e+02 +1.242213790e+02 +4.1666e+00 +1.4189e+00 -3.8888e+00 +2.3633e+00 -4.6204e+00 -3.5195e+00 -4.8782e+00 -2.4821e+00 +1.8465e-01 -7.9502e-01 -1.7077e+00 +4.6035e+00 -3.2041e+00 +4.6985e+00 +3.4114e+00 -3.0415e+00 +4.5353e-02 -7.8352e-01 +3.9598e+00 +1.6125e+00
1035 +5.633021180e+01 +5.633021180e+01 +9.711021180e+01 +9.711021180e+01 -8.6127e-01 -4.6802e+00 +4.9403e+00 -2.4355e+00 +2.4785e+00 +2.2418e+00 -6.8130e-01 +2.3472e+00 +2.8647e+00 -9.0565e-01 -2.4073e+00 +3.3792e-01 -2.4756e+00 +9.6735e-01 +5.0000e+00 +1.1185e+00 +2.1553e+00 +3.9376e+00 +1.8360e+00 +9.3848e-02
6657 +3.703144875e+01 +3.703144875e+01 +7.781144875e+01 +7.781144875e+01 -1.5733e+00 -2.5350e+00 +4.1271e+00 -2.3095e+00 +4.5234e+00 +2.2920e+00 -2.1891e+00 +0.0000e+00 +5.0000e+00 -1.5086e+00 +1.6758e+00 -3.4534e-01 -8.5747e-01 +2.2965e+00 +1.3690e+00 +1.0234e+00 +1.9861e+00 +4.1147e+00 +1.4053e+00 -1.3275e+00
39940 +2.377634878e+01 +2.377634878e+01 +6.455634878e+01 +6.455634878e+01 +1.1192e-01 -4.1091e+00 +4.7833e+00 -2.9709e+00 +5.0000e+00 +1.9013e+00 -2.9126e+00 +1.8409e+00 +3.8496e+00 -1.8815e+00 +5.8867e-01 +1.8184e+00 +7.3224e-01 +2.4245e+00 +2.1698e+00 +1.6528e+00 +2.6493e+00 +4.8714e+00 +1.7988e+00 -5.8317e-02
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.599359963e+01 +8.599359963e+01 +8.439359963e+01 +8.439359963e+01 +3.8861e+00 -2.8516e+00 -3.2496e+00 +3.4150e+00 -1.8516e+00 +4.0701e+00 -2.5306e+00 +4.3658e+00 -2.8534e+00 +1.5347e+00 -2.6829e+00 +3.0990e+00 +3.4128e+00 +4.1258e+00 -4.6843e+00 +2.6587e+00 -7.9922e-01 -7.1085e-01 -1.3223e+00 +4.4604e+00
1065 +2.265862994e+01 +2.265862994e+01 +2.105862994e+01 +2.105862994e+01 +3.2415e+00 -1.7299e+00 +1.8361e+00 +4.1870e+00 -1.1702e-01 -2.8470e+00 -3.4604e+00 -5.0000e+00 -2.8000e+00 +8.4620e-01 -3.6057e+00 +3.6718e+00 -3.5815e+00 +3.0382e-01 -2.8547e+00 -2.0266e+00 +3.6092e+00 -1.5081e+00 -4.9858e+00 -1.3232e-01
2463 +1.482633274e+01 +1.482633274e+01 +1.322633274e+01 +1.322633274e+01 +1.6526e+00 -9.8448e-01 -1.8670e+00 +3.0233e+00 -9.7899e-01 -2.1772e+00 -2.3453e+00 -4.6625e+00 -4.1359e-01 +3.8550e+00 -2.1870e+00 +3.5366e+00 -3.3837e+00 +2.3403e+00 -4.6797e+00 -1.6858e+00 +5.0000e+00 -6.8099e-01 -5.0000e+00 -1.3033e+00
6845 +9.184154571e+00 +9.184154571e+00 +7.584154571e+00 +7.584154571e+00 +9.7092e-01 -1.2022e+00 -2.1084e+00 +3.3084e+00 -2.5197e+00 -1.8454e+00 -3.0272e+00 -4.9967e+00 +3.2507e-01 +4.3096e+00 -4.7408e+00 +2.2988e+00 -2.8157e+00 +2.2335e+00 -4.7884e+00 -2.4634e+00 +5.0000e+00 +1.7467e-01 -5.0000e+00 +1.0050e+00
51465 +5.243028217e+00 +5.243028217e+00 +3.643028217e+00 +3.643028217e+00 +1.3668e+00 -2.5784e+00 -1.0672e+00 +4.5196e+00 -4.0541e-01 -1.0140e+00 -3.7246e+00 -5.0000e+00 +5.1277e-01 +1.5571e+00 -4.3489e+00 +3.2719e+00 -3.0836e+00 +1.9019e+00 -3.2271e+00 -1.7110e+00 +3.7468e+00 -2.8422e-01 -4.9943e+00 -4.7801e-01
