% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.527148913e+01 +8.527148913e+01 +1.260514891e+02 +1.260514891e+02 -4.1537e+00 -5.5483e-01 +4.7347e+00 +3.0684e+00 -1.5251e+00 +4.2906e+00 -4.3540e+00 +3.2768e+00 -7.3102e-01 +3.2946e+00 +1.8992e+00 -4.2772e-02 +2.6957e+00 +4.0037e+00 +9.8993e-02 -4.0235e+00 -3.6260e+00 +3.6527e+00 +2.8294e+00 +1.8900e+00
231 +6.188419334e+01 +6.188419334e+01 +1.026641933e+02 +1.026641933e+02 -1.5055e+00 -5.4440e-01 +3.3491e+00 +1.7792e+00 -1.0209e-01 +2.8001e+00 -2.1966e+00 +2.2054e+00 +3.3657e+00 -5.2556e-01 +2.0993e+00 -1.0728e+00 -1.8095e-01 -5.0000e+00 +2.4261e+00 -4.5764e+00 -3.7501e+00 +4.6118e+00 -3.0080e+00 +1.6769e+00
630 +3.816880244e+01 +3.816880244e+01 +7.894880244e+01 +7.894880244e+01 -1.6516e+00 -2.7136e-01 +3.4025e+00 +4.6161e-01 -1.8754e+00 +1.9081e+00 -2.0458e+00 +1.8693e+00 +4.6779e+00 +2.6979e-01 +2.6241e+00 +3.1499e-01 -4.0400e-01 -4.6840e+00 +2.8356e+00 -5.0000e+00 -1.5506e+00 +4.2314e+00 -8.5121e-02 +2.4704e+00
853 +2.325007176e+01 +2.325007176e+01 +6.403007176e+01 +6.403007176e+01 -1.2353e+00 -1.0035e+00 +1.3839e+00 +3.0823e+00 -1.4650e+00 +3.5269e+00 -3.6155e+00 -4.4266e-01 +3.1510e+00 -5.9701e-01 +1.3894e+00 +9.2455e-02 -1.7034e+00 -4.3497e+00 +2.7034e+00 -4.9954e+00 -3.5552e+00 +4.2090e+00 -4.3094e-03 +1.6796e+00
1803 +1.549933482e+01 +1.549933482e+01 +5.627933482e+01 +5.627933482e+01 -5.9852e-01 -7.5536e-01 +1.3136e+00 +2.6541e+00 -1.1466e+00 +4.6962e+00 -2.2307e+00 -6.5831e-01 +3.3366e+00 +1.4296e-01 +1.9349e+00 +9.1234e-01 -3.1509e+00 -4.4878e+00 +2.1730e+00 -5.0000e+00 -3.6730e+00 +4.2343e+00 +5.4139e-01 +2.0089e+00
3930 +9.982318925e+00 +9.982318925e+00 +5.076231892e+01 +5.076231892e+01 -1.8589e-01 -9.5812e-01 +1.8458e+00 +1.9354e+00 -1.3118e+00 +4.5852e+00 -2.6866e+00 +3.7643e-01 +2.8571e+00 -9.5774e-02 +3.1484e+00 +4.2841e-01 -3.5198e+00 -5.0000e+00 +2.3018e+00 -4.9998e+00 -1.9247e+00 +3.7604e+00 +3.6470e-01 +2.2225e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.236641126e+01 +8.236641126e+01 +8.076641126e+01 +8.076641126e+01 -2.7318e+00 -1.0236e+00 -2.0834e+00 -2.8811e+00 -3.0852e+00 -4.9588e+00 +4.6778e+00 -1.9881e+00 -4.7826e+00 -3.7134e+00 +1.4602e+00 -1.4427e+00 +2.3772e+00 -2.9880e+00 +4.0302e+00 +3.1850e+00 -5.5431e-03 -1.0573e+00 +4.4725e+00 +4.4073e+00
226 +6.074694364e+01 +6.074694364e+01 +5.914694364e+01 +5.914694364e+01 +4.8680e-01 -4.5492e+00 -3.0831e-02 +1.9271e+00 -3.6688e+00 -1.2741e+00 -5.0000e+00 -4.2589e+00 +5.0000e+00 +2.1426e+00 -2.7196e+00 +3.7514e-01 -4.1474e+00 +2.6060e+00 -7.5738e-01 +7.8045e-02 -1.0023e+00 -1.5793e+00 -1.5384e+00 +2.1765e+00
453 +3.734540289e+01 +3.734540289e+01 +3.574540289e+01 +3.574540289e+01 +2.6375e+00 -1.3526e+00 -5.6758e-01 +3.6707e+00 -2.8427e+00 +6.8628e-02 -3.4756e+00 -3.9070e+00 -1.3065e+00 +4.4235e+00 -1.2339e+00 +3.1818e+00 -2.9030e+00 +2.8442e+00 -3.9477e+00 -6.8098e-01 -2.4362e-01 -2.0096e+00 -3.0277e-01 +8.2117e-01
717 +2.140852724e+01 +2.140852724e+01 +1.980852724e+01 +1.980852724e+01 +1.9077e+00 -3.8330e+00 +2.5845e+00 +3.1254e+00 -2.9363e+00 -2.5839e+00 -4.1258e+00 -5.0000e+00 -1.4251e-01 +9.9779e-01 -1.7779e+00 +3.6370e+00 -4.8186e+00 +1.8424e+00 -1.5932e+00 -1.8191e+00 +8.8616e-01 -2.2973e+00 -2.9394e+00 -1.1881e+00
1112 +1.568589157e+01 +1.568589157e+01 +1.408589157e+01 +1.408589157e+01 +1.4177e+00 -3.5268e+00 +1.1586e+00 +2.1581e+00 -2.9903e+00 +4.5054e-02 -4.2025e+00 -5.0000e+00 +1.7889e+00 +8.1513e-01 -3.5578e+00 +2.6590e+00 -4.9259e+00 +1.3232e+00 -3.3013e+00 -1.2166e+00 +2.4751e+00 +4.8588e-01 -3.3399e+00 +6.2900e-01
