% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.110912552e+08 +2.110912552e+08 +2.110906341e+08 +2.110906341e+08 +1.2928e+00 +1.7225e+00 -7.0531e-01 -4.5944e+00 -4.5824e+00 +2.5952e+00 +1.8601e+00 +4.0455e+00 -1.1842e+00 +3.5564e+00 -3.9335e+00 +3.6374e+00 -1.1168e+00 +4.2864e+00 +4.5991e+00 -4.5032e-01 +4.4378e+00 -1.7201e+00 -6.8102e-01 +1.8690e+00
145 +1.523275455e+08 +1.523275455e+08 +1.523269244e+08 +1.523269244e+08 +1.0567e+00 +1.8649e-01 -1.1145e+00 -1.4146e+00 -2.0093e+00 +1.0424e-01 -5.7547e-01 +4.1113e+00 -3.0951e-01 +4.9095e+00 +2.1717e+00 +2.6174e+00 +1.3093e+00 -3.9080e-02 +4.5070e+00 -1.2456e+00 +2.3147e+00 +1.5998e+00 +1.8442e+00 +8.4711e-01
268 +9.540561622e+07 +9.540561622e+07 +9.540499511e+07 +9.540499511e+07 +2.0097e+00 -1.1310e+00 -2.7062e+00 -4.4943e+00 -1.8682e+00 +2.2205e-01 -1.7115e-01 +2.7346e+00 +1.0108e+00 +1.6819e+00 -2.5363e-01 +3.1451e+00 +1.3122e+00 +0.0000e+00 +3.0516e+00 -3.9616e+00 +1.4274e+00 +7.2309e-01 +1.3058e+00 -2.6151e+00
313 +6.210638941e+07 +6.210638941e+07 +6.210576830e+07 +6.210576830e+07 +5.5983e-01 +3.3526e+00 -1.5981e+00 -1.2596e+00 -2.0433e+00 +1.2520e+00 +1.6787e-01 +1.2127e-02 +1.7136e+00 +4.4380e+00 +3.9929e-01 +2.7866e+00 +3.1756e+00 +0.0000e+00 +1.1750e+00 -1.8276e+00 +1.1954e+00 +5.1991e-01 +1.1561e+00 +0.0000e+00
512 +2.365340409e+07 +2.365340409e+07 +2.365278298e+07 +2.365278298e+07 +1.2770e+00 +1.7678e+00 -1.1330e-01 -3.7124e+00 +5.1729e-03 -1.2016e+00 +1.8803e+00 +6.0870e-01 +1.7515e-01 +0.0000e+00 -4.6421e-01 +3.7591e+00 +4.6080e+00 +1.0400e+00 +1.6186e+00 -5.2055e-01 -1.6601e-01 +1.4546e+00 +1.3797e+00 +4.0415e-01
1514 +1.196749230e+07 +1.196749230e+07 +1.196687119e+07 +1.196687119e+07 +1.8659e+00 +4.8710e+00 +1.7486e-01 -3.3252e+00 -2.1178e+00 -1.1866e+00 +2.9839e+00 -7.5135e-01 +9.0297e-01 -1.4339e+00 +1.0107e+00 +3.9296e+00 +4.9856e+00 +1.5720e+00 +9.1008e-01 -2.5204e+00 -7.9161e-02 +3.5305e+00 +1.8551e+00 +5.0917e-01
1774 +8.638828263e+06 +8.638828263e+06 +8.638207153e+06 +8.638207153e+06 +4.9940e-01 +4.8954e+00 +5.1872e-01 -3.1380e+00 -2.3711e+00 -1.3005e+00 +2.1531e+00 -1.7262e+00 +7.1267e-01 -5.1474e-01 +2.4686e-01 +3.9007e+00 +4.7054e+00 +2.0015e+00 +1.2272e+00 -2.9756e+00 +4.2643e-01 +3.4014e+00 +1.9150e+00 +4.2502e-01
2409 +4.988989167e+06 +4.988989167e+06 +4.988368057e+06 +4.988368057e+06 +5.4845e-01 +4.8318e+00 +8.2640e-01 -3.2751e+00 -1.2699e+00 -1.6306e+00 +2.4441e+00 -9.9059e-01 +1.0082e+00 -8.8537e-01 +1.1656e-01 +3.8773e+00 +4.2399e+00 +1.9674e+00 +2.2546e+00 -1.7675e+00 +3.4428e-01 +3.4165e+00 +1.6517e+00 +5.0780e-01
2744 +3.435753441e+06 +3.435753441e+06 +3.435132331e+06 +3.435132331e+06 -1.2870e-01 +4.9618e+00 +5.5422e-01 -3.2214e+00 -1.1552e+00 -1.7324e+00 +2.4661e+00 -1.2604e+00 +6.4553e-01 -6.1706e-01 +6.7332e-01 +3.4134e+00 +4.1162e+00 +2.0149e+00 +2.2782e+00 -2.3660e+00 +9.1160e-01 +3.4706e+00 +1.5261e+00 +4.9669e-01
3733 +2.332165988e+06 +2.332165988e+06 +2.331544878e+06 +2.331544878e+06 -2.5481e-02 +4.8439e+00 +6.6643e-01 -2.3443e+00 -1.1887e+00 -1.8334e+00 +2.1922e+00 -9.6407e-01 +4.4246e-01 -2.6935e-01 +5.4999e-01 +3.1549e+00 +3.8802e+00 +2.2522e+00 +2.1050e+00 -2.1930e+00 +5.6056e-01 +3.0999e+00 +1.9313e+00 +4.7976e-01
