% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.178328205e+07 +2.178328205e+07 +2.178322711e+07 +2.178322711e+07 -1.0236e+00 -1.5459e+00 +2.1613e-01 -2.7194e+00 -2.0111e+00 +5.2392e-01 -4.4745e-01 +4.4257e+00 +3.3285e+00 -3.9450e+00 +1.8810e+00 +2.8908e+00 -2.1428e+00 +3.0983e+00 -2.3145e+00 -1.0772e+00 +4.9876e+00 -2.4598e+00 -1.7141e+00 -4.8334e+00
3 +1.094887083e+07 +1.094887083e+07 +1.094881589e+07 +1.094881589e+07 -2.9521e-01 -2.4062e+00 +3.9049e+00 -2.8719e+00 -4.1371e-01 -2.7828e-01 +2.9436e+00 -8.7190e-03 -2.6841e+00 -1.7250e+00 +2.9699e+00 -2.3775e+00 -6.5725e-01 +1.8562e+00 +2.6742e+00 +4.3091e-01 +2.6231e-01 -1.3415e+00 +4.1031e+00 +3.7135e+00
6 +4.392807741e+06 +4.392807741e+06 +4.392752801e+06 +4.392752801e+06 +2.5210e+00 -3.5964e+00 -4.9463e+00 +4.7263e+00 +6.0562e-01 +9.0058e-01 +2.1056e+00 -3.1290e+00 +1.4307e+00 -3.1505e+00 +4.7195e+00 -4.2356e+00 -2.0073e+00 -4.1341e+00 +2.2421e+00 -1.5957e+00 -3.8209e+00 +3.0363e+00 +1.5158e+00 -4.5714e-01
34 +3.670482257e+06 +3.670482257e+06 +3.670427317e+06 +3.670427317e+06 +2.2658e+00 -1.0357e+00 -1.7381e+00 -1.4149e+00 +1.1261e+00 -2.0641e+00 -4.8133e+00 -8.9075e-02 -3.2809e+00 +2.9882e+00 +3.6541e+00 -7.5903e-01 +1.6231e+00 -1.2252e-01 -3.3298e+00 -2.5438e-01 +3.5772e+00 -3.8434e-01 +4.9763e+00 +1.3775e+00
63 +2.444934082e+06 +2.444934082e+06 +2.444879142e+06 +2.444879142e+06 +2.0106e+00 +1.8967e+00 -4.5707e+00 -4.7937e+00 +9.8798e-01 +3.5111e+00 -5.0000e+00 +2.1247e+00 -3.4988e+00 +5.0000e+00 -5.9584e-02 +6.5406e-01 +8.4749e-01 -1.9678e+00 +1.3285e-01 -1.4845e+00 +4.8733e-01 +1.6089e+00 +6.0264e-01 -1.5479e+00
114 +1.143342965e+06 +1.143342965e+06 +1.143288025e+06 +1.143288025e+06 +2.1635e+00 +1.3754e+00 -4.2277e+00 -2.8101e+00 +1.0280e+00 +0.0000e+00 -3.7464e+00 +6.3250e-01 -3.4165e+00 +4.5262e+00 +1.0610e-01 -1.8074e-01 +1.1440e+00 -5.8161e-01 -3.3350e+00 +8.3490e-01 +2.4582e+00 +1.4784e+00 +2.9125e+00 -6.8748e-01
235 +5.028337136e+05 +5.028337136e+05 +5.027787736e+05 +5.027787736e+05 +2.8513e+00 -1.3063e+00 -3.8445e+00 -2.8104e+00 +2.8609e+00 +4.1902e+00 -3.3243e+00 +7.0466e-02 -3.2561e+00 +4.6956e+00 +9.5784e-02 +2.2077e+00 +1.9174e+00 -5.8622e-01 -4.2189e+00 +3.4959e+00 +1.7640e+00 +7.9328e-01 +6.3111e-01 +2.6211e+00
349 +3.245337289e+05 +3.245337289e+05 +3.244787889e+05 +3.244787889e+05 +4.2390e+00 -1.9743e+00 -5.0000e+00 -4.4759e+00 +4.7372e+00 +1.2555e+00 -2.7513e+00 +1.8081e+00 -3.2821e+00 +4.2750e+00 -1.0911e-01 +4.3190e+00 +1.9323e+00 -5.0000e+00 -5.0000e+00 +6.1726e-01 +1.4990e+00 -4.1483e-01 +2.4077e+00 +5.0000e+00
509 +2.401915201e+05 +2.401915201e+05 +2.401365801e+05 +2.401365801e+05 +5.0000e+00 -1.6921e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +1.1260e+00 -2.5923e+00 +2.1048e+00 -3.5156e+00 +4.2433e+00 -1.8865e-01 +4.4696e+00 +1.7368e+00 -5.0000e+00 -5.0000e+00 -4.0064e-01 +1.4441e+00 -7.8876e-01 +2.2547e+00 +5.0000e+00
778 +1.147226771e+05 +1.147226771e+05 +1.146677371e+05 +1.146677371e+05 +4.7098e+00 -2.6320e+00 -4.8919e+00 -4.8838e+00 +5.0000e+00 +2.0588e+00 -4.5763e+00 +4.1812e+00 -3.3621e+00 +3.8124e+00 +1.7612e+00 +4.5605e+00 +2.0045e+00 -5.0000e+00 -2.7374e+00 -1.3628e+00 +1.1604e+00 -6.2341e-01 +3.6055e+00 +4.9478e+00
828 +8.903234790e+04 +8.903234790e+04 +8.897740790e+04 +8.897740790e+04 +4.5980e+00 -2.9622e+00 -4.8644e+00 -4.7755e+00 +5.0000e+00 +2.0933e+00 -5.0000e+00 +3.6439e+00 -3.4898e+00 +4.1355e+00 +2.4826e+00 +4.5547e+00 +2.2561e+00 -5.0000e+00 -2.6442e+00 +2.1689e-01 +1.0585e+00 -5.3266e-01 +3.0328e+00 +4.9252e+00
1118 +5.089742415e+04 +5.089742415e+04 +5.084248415e+04 +5.084248415e+04 +4.5702e+00 -3.2235e+00 -4.8492e+00 -4.7839e+00 +5.0000e+00 +1.9422e+00 -5.0000e+00 +3.7119e+00 -3.4597e+00 +4.4207e+00 +2.7134e+00 +4.5772e+00 +2.3192e+00 -5.0000e+00 -3.0019e+00 +2.7352e-01 +1.0874e+00 -7.5420e-01 +2.7850e+00 +4.9275e+00
2503 +3.956719488e+04 +3.956719488e+04 +3.951225488e+04 +3.951225488e+04 +4.8204e+00 -3.2153e+00 -4.6851e+00 -4.6007e+00 +5.0000e+00 +2.0692e+00 -4.9971e+00 +4.1239e+00 -3.5376e+00 +4.1367e+00 +2.7110e+00 +4.4366e+00 +2.4564e+00 -5.0000e+00 -2.5402e+00 +4.8378e-01 +1.1093e+00 -6.8249e-01 +2.8557e+00 +4.8936e+00
3761 +2.328399206e+04 +2.328399206e+04 +2.322905206e+04 +2.322905206e+04 +4.9269e+00 -3.6605e+00 -4.6869e+00 -4.5317e+00 +5.0000e+00 +2.2652e+00 -4.9949e+00 +4.5128e+00 -3.4566e+00 +4.3031e+00 +2.7571e+00 +4.6708e+00 +2.5017e+00 -4.9789e+00 -2.6474e+00 +1.6674e+00 +1.0014e+00 -2.1480e-01 +2.7950e+00 +4.9289e+00
