% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.818724047e+04 +9.818724047e+04 +9.764074047e+04 +9.764074047e+04 -4.3776e+00 +4.5956e-01 -3.5302e+00 +5.9205e-01 +3.8753e+00 +2.3708e+00 -8.4814e-02 -3.6111e+00 +2.3574e+00 +3.0561e+00 +3.8957e+00 +8.8352e-02 +1.1036e+00 +2.5961e+00 -3.3425e+00 -4.4641e+00 +1.9245e+00 +4.2999e-01 -3.7173e+00 +8.6748e-01
102 +5.797822478e+04 +5.797822478e+04 +5.743172478e+04 +5.743172478e+04 -3.4396e-01 +6.8090e-01 +3.2082e+00 +2.4865e+00 -1.9750e+00 +1.4726e+00 -5.2318e+00 +3.4804e-01 +5.4742e-01 +1.7854e+00 +5.1562e+00 +4.7943e+00 +4.1435e+00 +1.8284e+00 +9.1353e-01 -3.0583e+00 +3.7215e+00 -5.7662e-01 -1.0214e-01 +2.5757e+00
307 +2.420953756e+04 +2.420953756e+04 +2.366303756e+04 +2.366303756e+04 +3.5288e+00 +6.8090e-01 +3.2082e+00 +2.4865e+00 +5.7407e-01 -8.0978e-01 -5.4640e+00 +9.6831e-01 +5.4742e-01 +1.7854e+00 +5.1562e+00 -1.9151e+00 +4.1435e+00 -1.3627e-01 +9.1353e-01 -3.0583e+00 +6.3007e-01 -1.5544e+00 -1.0214e-01 +3.1763e-01
1111 +1.384473019e+04 +1.384473019e+04 +1.329823019e+04 +1.329823019e+04 -4.4729e-01 -3.6549e-01 -1.0903e-01 +3.4345e+00 -7.2284e-01 -2.6274e+00 -2.0893e+00 -3.1834e+00 +5.5408e-01 +8.2716e-01 +8.5499e-01 -1.5077e+00 +1.4492e+00 -1.5474e+00 +1.4766e+00 -1.6137e+00 +1.3932e+00 -1.4861e-01 -1.7803e+00 +1.4132e+00
1301 +7.712768236e+03 +7.712768236e+03 +7.166268236e+03 +7.166268236e+03 -4.4729e-01 -3.8472e+00 -1.0903e-01 +3.4345e+00 -7.2284e-01 -2.6274e+00 +3.0293e+00 +2.0157e+00 +5.5408e-01 +8.2716e-01 +8.5499e-01 +2.5996e+00 +1.4492e+00 -1.5474e+00 +1.4766e+00 -1.6137e+00 +1.3932e+00 -1.3253e+00 -1.7595e+00 +1.4132e+00
1857 +4.840319500e+03 +4.840319500e+03 +4.293819500e+03 +4.293819500e+03 +3.7001e+00 +1.8355e+00 -7.6377e-01 +1.3413e+00 -1.0845e+00 -4.3389e+00 -2.5672e+00 -2.9273e-01 +1.1579e+00 +2.2389e+00 +6.9357e-01 +2.3770e+00 -2.4319e-01 +3.0513e-02 +4.1190e-01 -2.7199e+00 +2.2894e+00 -1.8931e+00 -2.2157e+00 +2.5674e+00
2218 +3.861112489e+03 +3.861112489e+03 +3.314612489e+03 +3.314612489e+03 +2.1903e+00 +6.6405e-01 +3.9015e-01 -1.3308e-01 +2.0098e+00 +3.3644e-01 -9.0766e-02 +4.8876e-01 -4.2800e-01 +2.2854e+00 +1.2437e+00 +3.5552e+00 +2.5187e+00 -4.8033e-01 -3.3086e-01 -8.8364e-01 +1.8450e+00 -1.9703e+00 -1.6744e+00 +8.4706e-01
2308 +1.233972894e+03 +1.233972894e+03 +6.874728943e+02 +6.874728943e+02 -1.4307e+00 +2.7752e+00 -2.7996e+00 -3.0199e-01 -4.4846e-01 -3.0136e+00 +5.4243e-01 -4.3408e-01 -1.0434e-01 +2.3516e+00 +1.8460e+00 +1.4364e+00 +1.1558e-01 -1.8164e+00 -3.8730e-01 -2.2892e+00 +1.7656e+00 -2.5319e+00 -6.1584e-01 +2.7380e+00
2774 +5.301306239e+02 +5.301306239e+02 -1.636937609e+01 -1.636937609e+01 -1.5722e+00 +2.2070e+00 -1.3962e+00 -1.9144e+00 +6.7909e-01 +2.2125e-01 +5.0293e-01 -2.1832e-01 -1.8892e+00 +2.8139e+00 +7.7536e-01 +1.4515e+00 +7.8630e-01 -2.7984e+00 +4.4410e-01 -2.9071e+00 +1.9423e+00 -2.4792e+00 -1.9581e+00 +1.6913e+00
3204 +5.944211687e+00 +5.944211687e+00 -5.405557883e+02 -5.405557883e+02 +1.9540e+00 -2.4246e-01 +9.9701e-01 +9.1554e-01 -2.4940e-01 -9.3431e-01 +8.4782e-01 -7.0286e-02 -6.4141e-01 +1.8937e+00 +5.7225e-01 +7.4729e-01 +3.6132e-01 -2.4690e+00 +1.6094e+00 -1.5971e+00 +1.4437e+00 -2.3796e+00 -1.4971e+00 +1.7881e+00
4890 +3.646652590e+00 +3.646652590e+00 -5.428533474e+02 -5.428533474e+02 +1.3904e+00 -2.5004e-01 +1.4124e+00 +1.1765e-01 -3.1131e-01 -2.8759e+00 +8.1375e-01 +1.3466e+00 -9.1682e-02 +1.9891e+00 +1.5952e+00 +1.5843e+00 +5.8584e-01 -2.2520e+00 +5.9723e-01 -2.6344e+00 +9.1474e-01 -1.9121e+00 -1.6845e+00 +1.4050e+00
15304 +2.490600898e+00 +2.490600898e+00 -5.440093991e+02 -5.440093991e+02 +1.4805e+00 +2.9079e+00 +1.8275e+00 +9.7417e-01 +2.8474e-02 -1.7731e+00 +3.4739e-01 +1.4532e+00 -2.2824e-02 +2.2343e+00 +2.0590e+00 +2.2335e+00 +9.8990e-01 -2.3580e+00 +4.9426e-01 -1.8435e+00 +1.1160e+00 -2.3189e+00 -1.9100e+00 +1.9361e+00
42801 +1.559750805e+00 +1.559750805e+00 -5.449402492e+02 -5.449402492e+02 +1.5289e+00 +2.9242e+00 +2.0486e+00 +1.0070e+00 +6.6788e-02 -2.5954e+00 -5.2421e-01 +1.1900e+00 -2.1895e+00 +2.0927e+00 +2.1850e+00 +2.1613e+00 +1.6209e+00 -2.2539e+00 +5.9171e-01 -1.0276e+00 +9.5654e-01 -2.3540e+00 -2.1196e+00 +2.1240e+00
52603 +9.144345327e-01 +9.144345327e-01 -5.455855655e+02 -5.455855655e+02 +1.5673e+00 +3.0656e+00 +1.9043e+00 +7.5244e-01 -3.3563e-02 -2.7498e+00 -2.0630e+00 +6.8438e-01 -2.5136e+00 +1.9471e+00 +2.1382e+00 +2.1401e+00 +2.0357e+00 -2.0888e+00 +6.2351e-01 -1.0006e+00 +1.0112e+00 -2.3674e+00 -2.0310e+00 +2.1285e+00
57117 +6.236587419e-01 +6.236587419e-01 -5.458763413e+02 -5.458763413e+02 +1.6050e+00 +3.0477e+00 +1.9385e+00 +8.3435e-01 -3.1389e-02 -2.6973e+00 -1.9493e+00 +2.2351e+00 -2.1382e+00 +2.0379e+00 +2.1401e+00 +2.0726e+00 +2.0853e+00 -2.1314e+00 +5.8998e-01 -1.0719e+00 +1.0117e+00 -2.3865e+00 -2.0593e+00 +2.1330e+00
