% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.663350157e+05 +7.663350157e+05 +7.664588457e+05 +7.664588457e+05 +9.1664e-01 +4.2263e+00 +8.3080e-01 +2.0109e+00 +1.1217e+00 +3.3652e+00 -1.8373e+00 +4.9773e+00 -4.4596e+00 +9.9963e-01 -1.6721e+00 -5.7241e-01 +3.7960e+00 -2.4655e+00 -4.4786e+00 +1.8593e+00 +4.0052e+00 +8.2712e-01 +3.8059e+00 -4.2865e+00
2 +1.660425096e+05 +1.660425096e+05 +1.661663396e+05 +1.661663396e+05 -4.4894e+00 -1.4714e+00 -1.3115e+00 -3.0817e+00 +8.6671e-01 -2.0874e+00 +4.6114e+00 +1.7327e+00 -1.8226e+00 +4.2160e+00 -2.6923e+00 -4.7490e+00 -4.4974e+00 -9.9824e-02 +1.1037e+00 -4.2276e+00 -1.0551e+00 +5.6049e-01 -1.7067e+00 -4.3872e+00
4 +1.328964230e+05 +1.328964230e+05 +1.330202530e+05 +1.330202530e+05 -4.1910e-01 +3.0081e+00 +2.9136e+00 -2.0622e+00 +5.7286e-01 -1.1277e+00 +2.4310e+00 -2.9487e+00 -4.5897e+00 -7.3600e-01 +3.4326e+00 +3.9765e+00 +2.5115e-01 +1.7858e-01 -2.8564e-01 +2.3781e-01 +8.1472e-01 -3.4135e-01 -5.7500e-01 +4.1413e+00
58 +8.672742008e+04 +8.672742008e+04 +8.685125008e+04 +8.685125008e+04 +3.1985e+00 -3.1214e+00 +1.3071e+00 +1.8872e+00 -3.3140e+00 -2.5537e+00 +2.5043e+00 -6.1032e-01 +6.2006e-01 -3.8319e-01 +2.3320e+00 +1.4409e+00 -5.0000e+00 -6.3582e-02 +6.8470e-02 +9.0458e-01 +1.7382e+00 +8.2056e-01 -3.8244e+00 +7.4122e-01
86 +4.640406927e+04 +4.640406927e+04 +4.652789927e+04 +4.652789927e+04 +3.6820e+00 -1.6351e+00 +8.7476e-01 +3.5084e-01 -1.6439e+00 -2.3843e-01 -3.6820e-01 -1.0260e+00 +3.4883e+00 -1.5957e+00 -1.3149e+00 -2.2105e+00 -2.8476e+00 -1.8457e-01 +4.3299e-01 +1.1288e+00 +1.4607e+00 +8.9756e-02 +8.4660e-01 +2.2862e+00
193 +2.750866882e+04 +2.750866882e+04 +2.763249882e+04 +2.763249882e+04 +2.5318e+00 +0.0000e+00 -2.0272e-01 +1.5642e+00 -2.2740e+00 -7.4407e-01 +2.0981e-02 +3.3558e-01 -1.9348e-01 -1.2573e+00 +9.9695e-01 -9.6877e-02 -2.4209e+00 -3.1961e+00 +0.0000e+00 +3.7696e-01 +1.8281e+00 +3.8401e-01 +3.6607e-01 +3.7407e+00
436 +1.992160267e+04 +1.992160267e+04 +2.004543267e+04 +2.004543267e+04 +3.0856e+00 -3.8548e-01 -7.2321e-01 +8.9087e-01 +1.5214e-02 +6.1031e-01 +2.0590e+00 +1.1455e+00 -6.6069e-01 -1.0487e+00 +2.4112e+00 -1.1609e+00 -1.1422e+00 -1.8238e+00 +2.4092e+00 +1.7297e-01 +2.1504e+00 -5.0769e-01 -7.8529e-02 +2.3522e+00
557 +8.941041419e+03 +8.941041419e+03 +9.064871419e+03 +9.064871419e+03 +2.5099e+00 -2.2520e+00 -3.9650e-02 +1.2153e+00 +5.6768e-01 +7.3284e-01 +0.0000e+00 +6.4968e-01 +6.9535e-01 -9.8086e-01 +1.7990e+00 -2.5055e-01 -1.4796e-01 +4.0084e-01 +7.2636e-01 +7.0627e-01 -1.2409e+00 +7.9232e-01 -6.3806e-02 +1.2254e+00
837 +6.018148820e+03 +6.018148820e+03 +6.141978820e+03 +6.141978820e+03 +1.6972e+00 -1.3761e+00 -2.5700e+00 +8.6441e-01 -2.5048e-01 +7.0592e-01 +7.4119e-01 +4.0903e-01 +1.9939e-01 -1.4485e+00 +1.5366e+00 -1.4531e-01 +1.7082e+00 +2.4435e-01 +0.0000e+00 -9.9179e-02 -6.9613e-01 +6.5148e-01 +1.1428e-01 +1.7543e+00
945 +3.607370891e+03 +3.607370891e+03 +3.731200891e+03 +3.731200891e+03 +4.5503e-01 -1.4684e+00 +6.1320e-01 +9.6471e-01 -5.7897e-01 +6.4703e-01 +1.2682e+00 +8.7076e-01 +9.8519e-01 -1.3688e+00 +2.1471e+00 -8.9949e-02 +1.4634e+00 -4.7822e-01 +2.1414e-01 +5.0337e-01 -2.7973e-01 +6.6787e-01 -4.6718e-02 +1.4408e+00
