% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.532037612e+02 +4.532037612e+02 +4.439937612e+02 +4.439937612e+02 +4.8735e+00 -2.8895e+00 +4.9599e-01 -3.1019e+00 -2.6987e-01 +3.0877e+00 +2.3044e+00 +2.7137e+00 +1.1092e+00 +1.2223e+00 +2.8173e+00 +3.2040e+00 +4.1318e+00 +1.2072e+00 +4.2204e+00 +3.3937e+00 -7.4457e-01 +1.5973e+00 +2.7854e+00 -8.8667e-01
2 +3.574669278e+02 +3.574669278e+02 +3.482569278e+02 +3.482569278e+02 -2.2469e+00 +2.8590e+00 -3.0762e+00 +2.5340e+00 -1.2512e-01 +4.1924e+00 -5.8262e-02 -1.8145e+00 +1.0061e-01 -2.9583e+00 -3.0593e+00 -2.5147e-01 +4.4618e+00 -3.6431e+00 -3.0659e+00 +5.5730e-01 +4.0215e+00 -1.3523e+00 +4.3142e+00 +2.3355e+00
83 +2.254970695e+02 +2.254970695e+02 +2.162870695e+02 +2.162870695e+02 +6.7245e-01 +7.6186e-01 +2.4858e+00 -2.3105e+00 -3.1879e+00 +6.7598e-02 +5.6133e-01 +5.0000e+00 +2.2970e+00 +2.1084e+00 -2.0416e+00 -5.0000e+00 +3.0347e+00 +3.1942e+00 -3.0865e+00 -5.0000e+00 -3.4043e-01 -4.8700e+00 -4.8745e+00 +5.0000e+00
131 +1.375824429e+02 +1.375824429e+02 +1.283724429e+02 +1.283724429e+02 +5.0000e+00 +4.9973e+00 +2.6046e+00 -1.9294e+00 -5.0000e+00 +4.4448e-01 +6.9397e-01 +3.7655e+00 +5.0000e+00 +4.8971e+00 -5.0000e+00 -4.5060e+00 +5.0000e+00 +5.0000e+00 -4.9620e+00 -4.9697e+00 +5.0000e+00 -2.7417e+00 -5.0000e+00 +3.8063e+00
224 +9.314674950e+01 +9.314674950e+01 +8.393674950e+01 +8.393674950e+01 +4.9538e+00 +5.0000e+00 +4.7811e+00 -3.6867e+00 -5.0000e+00 +3.8284e+00 +2.0754e+00 +4.6093e+00 +5.0000e+00 +4.5814e+00 -5.0000e+00 -4.4495e+00 +5.0000e+00 +5.0000e+00 -4.9824e+00 -4.9935e+00 +5.0000e+00 +3.5680e-02 -5.0000e+00 +4.8485e+00
301 +5.606664682e+01 +5.606664682e+01 +4.685664682e+01 +4.685664682e+01 +5.0000e+00 +4.9926e+00 +4.5516e+00 -4.8366e+00 -2.4881e+00 +5.0000e+00 +3.4770e+00 +4.3455e+00 +2.4483e+00 +3.1116e+00 -5.0000e+00 -4.6771e+00 +5.0000e+00 +5.0000e+00 -4.9960e+00 -5.0000e+00 +4.9933e+00 +5.0000e+00 -5.0000e+00 +4.9586e+00
361 +3.889767239e+01 +3.889767239e+01 +2.968767239e+01 +2.968767239e+01 +4.9331e+00 +5.0000e+00 +4.6367e+00 -3.1258e+00 -4.7745e+00 +4.9346e+00 +3.0412e+00 +2.9879e+00 +5.0000e+00 -1.6595e-01 -5.0000e+00 -4.4088e+00 +5.0000e+00 +5.0000e+00 -4.9948e+00 -4.9849e+00 +4.9897e+00 +5.0000e+00 -5.0000e+00 +4.9383e+00
407 +2.395724640e+01 +2.395724640e+01 +1.474724640e+01 +1.474724640e+01 +4.9143e+00 +5.0000e+00 +4.2264e+00 +7.0987e-01 -4.9778e+00 +4.8651e+00 +5.0000e+00 +3.8685e+00 +4.7914e+00 -1.8122e+00 -5.0000e+00 -4.1130e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9775e+00 +4.9643e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
454 +1.326528207e+01 +1.326528207e+01 +4.055282066e+00 +4.055282066e+00 +4.8836e+00 +5.0000e+00 +3.7494e+00 +4.1879e+00 -5.0000e+00 +4.7437e+00 +5.0000e+00 +3.8572e+00 +5.0000e+00 -3.4013e+00 -5.0000e+00 -4.4956e+00 +5.0000e+00 +5.0000e+00 -4.9959e+00 -4.9668e+00 +4.9497e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
502 +6.020162634e+00 +6.020162634e+00 -3.189837366e+00 -3.189837366e+00 +4.9305e+00 +5.0000e+00 +3.6306e+00 +5.0000e+00 -5.0000e+00 +4.7471e+00 +5.0000e+00 +4.6977e+00 +4.7696e+00 -5.0000e+00 -5.0000e+00 -4.5228e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9551e+00 +4.9508e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
552 +2.613025882e+00 +2.613025882e+00 -6.596974118e+00 -6.596974118e+00 +4.8159e+00 +5.0000e+00 +4.3705e+00 +5.0000e+00 -4.9718e+00 +4.8268e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -4.7767e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9438e+00 +4.9898e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
582 +2.189000133e+00 +2.189000133e+00 -7.020999867e+00 -7.020999867e+00 +4.8996e+00 +5.0000e+00 +4.1080e+00 +5.0000e+00 -4.9965e+00 +4.8309e+00 +5.0000e+00 +5.0000e+00 +4.8991e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9445e+00 +4.9959e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
602 +1.423033531e+00 +1.423033531e+00 -7.786966469e+00 -7.786966469e+00 +4.7263e+00 +5.0000e+00 +4.6980e+00 +5.0000e+00 -4.9652e+00 +4.8917e+00 +5.0000e+00 +5.0000e+00 +4.9570e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9357e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
662 +8.575622925e-01 +8.575622925e-01 -8.352437708e+00 -8.352437708e+00 +4.8000e+00 +5.0000e+00 +4.9695e+00 +5.0000e+00 -4.9869e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9193e+00 +4.9855e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
