% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.674149980e+02 +9.674149980e+02 +1.070024998e+03 +1.070024998e+03 -1.2460e+00 -1.6638e+00 +1.1375e+00 -4.1741e+00 +4.3378e+00 -3.1666e+00 +4.1059e+00 -1.4704e+00 -4.9576e+00 -1.8617e+00 -4.8489e+00 +4.0961e+00 -3.9043e+00 +1.9642e+00 -2.3941e-01 +1.4382e+00 -3.4789e+00 +2.8360e+00 +4.0235e+00 +3.1463e+00
17 +6.239519510e+02 +6.239519510e+02 +7.265619510e+02 +7.265619510e+02 -3.7209e+00 -3.7075e+00 +1.4770e+00 -4.7129e+00 +2.1828e+00 +7.3932e-01 -1.0949e+00 -2.3445e+00 -3.6925e-01 +1.2837e+00 -2.4613e+00 -8.2185e-01 -2.4717e+00 +9.6951e-01 -1.3235e+00 -1.2383e+00 +1.8945e+00 -4.2559e+00 +2.7378e-01 +1.1841e-02
220 +3.677762510e+02 +3.677762510e+02 +4.703862510e+02 +4.703862510e+02 -2.6433e+00 +1.9638e+00 -1.6079e+00 +2.8244e+00 +1.6745e+00 +3.6756e-01 +2.7370e-01 -1.0026e+00 -2.1333e+00 +1.1942e+00 +5.6588e-02 -2.6182e+00 -1.9043e+00 +1.0863e+00 -3.1017e+00 -4.1139e+00 -1.7499e+00 -2.1595e+00 -3.2734e-01 -5.2509e-02
709 +2.409278990e+02 +2.409278990e+02 +3.435378990e+02 +3.435378990e+02 +9.6216e-01 +2.1976e+00 +2.5285e-01 +7.6543e-01 -3.9588e-01 -3.6903e-01 +3.6943e-01 +7.0161e-01 -3.4719e-02 +2.0051e+00 -1.1480e+00 -6.9710e-02 -2.9272e+00 +1.8850e+00 -3.6884e+00 -1.1691e+00 -1.1814e+00 -9.6465e-01 +1.7055e+00 -3.7702e-01
1441 +1.434052959e+02 +1.434052959e+02 +2.460152959e+02 +2.460152959e+02 +1.7492e+00 +1.1399e+00 -2.7970e-01 +8.5290e-01 -1.5520e+00 -1.0118e+00 +3.3873e-01 -1.4068e+00 +1.4816e-01 +1.8003e+00 -1.4535e+00 -3.8659e-01 -1.5738e+00 +1.7338e+00 -3.5237e+00 -7.9367e-01 -9.5990e-01 -4.6921e-01 +2.0273e+00 -1.8553e-01
6429 +9.941064375e+01 +9.941064375e+01 +2.020206438e+02 +2.020206438e+02 +1.7438e+00 +1.1608e+00 -2.7766e-01 +8.5586e-01 -1.5569e+00 -1.0127e+00 +3.4660e-01 -1.4093e+00 +1.3478e-01 +1.8045e+00 -1.4412e+00 -3.9024e-01 -1.5649e+00 +1.7298e+00 -3.5426e+00 -8.1028e-01 -9.1765e-01 -4.5047e-01 +2.0162e+00 -2.2454e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.152809789e+02 +9.152809789e+02 +1.008580979e+03 +1.008580979e+03 -1.7052e+00 -4.8427e+00 +4.4955e+00 -6.9812e-01 -1.2812e-01 +3.9517e+00 +2.8628e+00 -2.6379e+00 -9.8788e-02 -1.7211e+00 -1.1781e+00 +7.5089e-01 +2.4252e+00 +2.3139e+00 +4.8121e+00 +2.2435e+00 +3.2886e+00 +1.6526e+00 -4.3134e+00 +4.4695e+00
15 +5.886137500e+02 +5.886137500e+02 +6.819137500e+02 +6.819137500e+02 +1.3029e+00 +3.7006e+00 +3.0447e+00 -3.3870e-01 +1.2424e+00 -7.4357e-01 +2.1189e+00 -2.7342e-01 -4.1736e+00 +3.9797e+00 +3.8734e-01 -3.2422e+00 -1.9873e+00 +2.4727e-01 +3.1694e+00 +1.4406e-01 -9.4036e-01 +6.0701e-01 +4.8765e+00 +8.2115e-03
232 +3.824631466e+02 +3.824631466e+02 +4.757631466e+02 +4.757631466e+02 -1.3486e+00 +2.7074e+00 -2.5114e-01 -1.6849e+00 -2.3606e-01 -8.7650e-01 +7.2588e-01 -1.3320e+00 +2.8185e+00 +2.0801e+00 -8.4227e-02 -2.9366e+00 -9.0011e-01 +1.4789e+00 +3.8108e+00 +4.2334e+00 +1.1950e+00 +1.7407e+00 -2.2152e-01 +1.0516e+00
