% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.737471735e+02 +3.737471735e+02 +3.568071735e+02 +3.568071735e+02 -2.6935e+00 -1.2692e+00 -9.8775e-01 +2.6961e+00 +4.9290e+00 +1.9441e+00 -1.8584e+00 -3.1628e+00 +9.8282e-01 +8.6477e-01 -4.9210e+00 +1.7399e-01 -4.2206e+00 +3.8173e+00 -3.0397e+00 +2.9176e+00 +3.7112e+00 -1.6766e+00 -3.3487e+00 +3.6209e+00
4 +1.670225234e+02 +1.670225234e+02 +1.500825234e+02 +1.500825234e+02 -1.4860e-01 -1.6488e+00 -8.8155e-01 -2.2217e+00 +4.8234e+00 -1.2844e+00 -2.8417e+00 -3.3865e+00 -4.6276e+00 +4.9164e+00 -5.8323e-01 +1.7418e+00 -4.5044e+00 -2.3359e+00 +4.5089e-01 -4.7957e+00 +1.3551e+00 -2.4367e+00 -4.4595e-02 +3.4053e+00
11 +1.497824484e+02 +1.497824484e+02 +1.328424484e+02 +1.328424484e+02 -6.7640e-01 +2.8642e+00 -9.9757e-01 +1.4987e+00 +4.3920e+00 +1.8990e+00 -4.2252e+00 +3.5540e+00 +4.6781e+00 +3.1476e+00 -4.5754e-01 +2.7526e+00 -3.5601e+00 -1.9010e-01 +4.3509e+00 -4.0925e-01 -4.3181e-01 +4.3643e+00 +1.2595e+00 +1.6756e+00
37 +8.632277480e+01 +8.632277480e+01 +6.938277480e+01 +6.938277480e+01 -2.6031e+00 +4.7041e+00 -4.3207e+00 -4.7888e+00 -2.6876e+00 -3.7206e+00 +2.8007e+00 +4.8074e+00 +1.3030e+00 -4.7195e+00 +4.6672e+00 +2.7238e+00 -2.9789e+00 +3.5172e+00 +1.4675e+00 +1.2370e+00 +4.3540e-01 -3.5377e+00 +3.1813e-01 -2.8634e+00
149 +4.205979533e+01 +4.205979533e+01 +2.511979533e+01 +2.511979533e+01 +1.1536e+00 +4.1163e+00 +4.0257e-01 -3.0964e+00 +3.6257e+00 -4.9720e+00 +4.3790e+00 -4.1416e-01 +5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -3.1311e+00 +5.0000e+00 +5.0000e+00 +3.1828e+00 -5.0000e+00 +4.1174e+00 -2.7759e+00
223 +3.754007103e+01 +3.754007103e+01 +2.060007103e+01 +2.060007103e+01 +1.4976e+00 +2.4006e+00 -1.8253e+00 -1.2762e+00 +4.5281e+00 -4.7001e+00 +2.5579e+00 -1.3379e+00 +3.0886e+00 -2.9508e+00 +2.6342e+00 +5.0000e+00 -5.0000e+00 -3.1173e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -2.6401e+00 +2.9057e+00 -2.6280e+00
684 +2.366194827e+01 +2.366194827e+01 +6.721948275e+00 +6.721948275e+00 +4.3479e+00 +1.9633e+00 -1.3251e+00 +3.1824e-02 +5.0000e+00 -5.0000e+00 +5.0000e+00 -1.8313e+00 +4.6906e+00 -3.4368e+00 +3.2605e+00 +3.4014e+00 -3.9981e+00 -3.0074e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -9.1596e-02 +2.0990e+00 -1.2262e-01
2582 +1.570267986e+01 +1.570267986e+01 -1.237320136e+00 -1.237320136e+00 +4.5057e+00 +2.1375e+00 +2.3668e-02 +3.9053e-01 +4.9972e+00 -4.9767e+00 +4.3384e+00 -1.4836e+00 +4.6577e+00 -3.2953e+00 +3.3214e+00 +3.3830e+00 -3.9457e+00 -3.4201e+00 +5.0000e+00 +5.0000e+00 +4.4201e+00 -8.1970e-01 +2.5728e+00 +3.2292e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.409703695e+02 +2.409703695e+02 +2.597803695e+02 +2.597803695e+02 +1.0347e+00 +1.1308e+00 -2.2026e+00 -1.8912e+00 -7.1207e-01 +1.8825e+00 +1.6727e+00 +2.3031e+00 -1.4043e+00 +4.3292e+00 -4.6022e+00 +4.2449e+00 -3.1233e+00 -4.8646e+00 -2.6612e+00 +1.8657e+00 +3.9528e+00 -4.0867e+00 -4.3158e+00 -1.3495e+00
