% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.960011445e+02 +2.960011445e+02 +2.867911445e+02 +2.867911445e+02 -3.9167e+00 +3.1699e+00 -1.3331e+00 -2.5559e+00 -4.0822e+00 +7.2942e-01 +1.4025e+00 +2.7037e+00 +1.4915e+00 -1.7650e-01 -4.3953e+00 -4.2288e+00 -3.2374e+00 +3.6767e-01 +1.2343e-01 -1.1768e+00 -5.7775e-01 +2.1204e+00 -2.2686e+00 +2.9331e+00
58 +2.306444575e+02 +2.306444575e+02 +2.214344575e+02 +2.214344575e+02 +3.6326e+00 +2.4758e+00 -2.8919e+00 -3.1449e+00 -4.7894e+00 +1.3421e+00 +2.2435e+00 +3.6397e+00 +4.7782e+00 +1.6425e-01 -1.0951e+00 -3.6574e+00 +3.0376e+00 -5.5332e-01 +2.1382e+00 -1.3301e+00 +3.6520e-01 +2.4727e+00 -5.0000e+00 +4.4278e+00
110 +1.410673927e+02 +1.410673927e+02 +1.318573927e+02 +1.318573927e+02 +4.5952e-01 +2.6458e+00 +2.1424e+00 -7.6224e-01 -5.0000e+00 -1.6218e+00 +5.0000e+00 +5.0000e+00 +1.9059e+00 +0.0000e+00 -3.9990e+00 -3.5495e+00 +4.9004e+00 +3.5634e-01 -2.9756e+00 +1.0383e+00 +4.7831e+00 +5.0000e+00 -4.4029e+00 +5.0000e+00
215 +9.100681894e+01 +9.100681894e+01 +8.179681894e+01 +8.179681894e+01 +4.3079e+00 +5.0000e+00 +4.5150e+00 +5.0000e+00 -5.0000e+00 -3.1657e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -3.9838e+00 -5.0000e+00 -3.8525e+00 +5.0000e+00 -3.0999e+00 -5.0000e+00 -4.1993e-01 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
253 +4.928642435e+01 +4.928642435e+01 +4.007642435e+01 +4.007642435e+01 +4.3419e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -6.2764e-01 +5.0000e+00 +5.0000e+00 +3.6469e+00 -5.0000e+00 -5.0000e+00 -3.9578e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
303 +1.906197946e+01 +1.906197946e+01 +9.851979460e+00 +9.851979460e+00 +3.8206e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +2.6027e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -3.1323e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -3.9600e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
353 +1.115534991e+01 +1.115534991e+01 +1.945349906e+00 +1.945349906e+00 +3.4078e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -2.4785e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
358 +8.760560906e+00 +8.760560906e+00 -4.494390936e-01 -4.494390936e-01 +4.0481e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +4.9864e+00 +5.0000e+00 +5.0000e+00 +4.2398e+00 -5.0000e+00 -5.0000e+00 -3.4762e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
378 +3.272397984e+00 +3.272397984e+00 -5.937602016e+00 -5.937602016e+00 +4.3016e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -4.3213e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
394 +1.799078007e+00 +1.799078007e+00 -7.410921993e+00 -7.410921993e+00 +3.2009e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
411 +1.076707624e+00 +1.076707624e+00 -8.133292376e+00 -8.133292376e+00 +3.9233e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
451 +1.417184755e-01 +1.417184755e-01 -9.068281525e+00 -9.068281525e+00 +4.8583e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
