% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.148053053e+02 +1.148053053e+02 +9.786530525e+01 +9.786530525e+01 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
3 +7.217507307e+01 +7.217507307e+01 +5.523507307e+01 +5.523507307e+01 +1.0684e+00 -1.9724e+00 +1.5512e-01 -4.7281e+00 -1.8578e+00 -8.0142e-01 -2.3823e+00 -1.7104e+00 +3.0145e-02 +3.9481e+00 +3.1673e+00 -3.8692e+00 -1.6492e+00 -5.8415e-01 +1.5208e-01 +2.3740e+00 +4.2710e+00 -3.3385e+00 +4.9923e+00 +4.7760e+00
4 +2.390640522e+01 +2.390640522e+01 +6.966405223e+00 +6.966405223e+00 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00 +2.5367e+00 +9.7345e-01 -2.1806e-01 +2.2198e+00 -2.1385e+00 +4.8548e+00 +3.1213e+00 -6.2636e-01 -1.6940e-01 +1.0587e+00 +3.6626e+00 -1.5618e+00 +4.1142e+00 -3.8976e+00 +1.3712e+00
22 +1.449171421e+01 +1.449171421e+01 -2.448285792e+00 -2.448285792e+00 -1.4713e+00 -1.9071e+00 -1.9500e+00 -4.5645e-01 +3.1876e+00 +1.9908e+00 -7.7773e-01 -3.5285e+00 -3.3373e+00 -4.5051e+00 +1.2339e+00 +4.1376e+00 -4.7751e+00 -1.7728e+00 +6.1196e-01 +8.8739e-01 +3.3856e+00 -3.0377e+00 +4.9130e+00 +1.4880e-01
156 +8.471377921e+00 +8.471377921e+00 -8.468622079e+00 -8.468622079e+00 +5.0000e+00 +5.0000e+00 -1.5406e+00 -1.5746e+00 +2.6395e+00 +1.7359e+00 +3.9065e+00 -4.6365e+00 -8.2978e-01 -4.7425e+00 +2.6098e+00 +8.4614e-01 -3.8187e+00 -5.0000e+00 +5.0000e+00 +6.5653e-01 +5.0000e+00 +5.8500e-01 +2.5945e+00 +2.0251e+00
1366 +5.811267703e+00 +5.811267703e+00 -1.112873230e+01 -1.112873230e+01 +3.5097e+00 +2.7838e+00 -3.0354e+00 -1.2081e+00 +1.1871e+00 +0.0000e+00 +2.3563e+00 -4.2680e+00 -4.7601e-01 -4.7344e+00 +2.8866e+00 +1.8048e+00 -4.4863e+00 -5.0000e+00 +7.1567e-01 +7.1734e-01 +3.9065e+00 +6.4288e-01 +2.5605e+00 -1.0401e+00
2503 +3.738426676e+00 +3.738426676e+00 -1.320157332e+01 -1.320157332e+01 +3.2156e+00 +2.8063e+00 -3.2639e+00 -4.9174e-01 +2.4571e+00 -1.1304e+00 +2.8761e+00 -4.4288e+00 -5.5677e-01 -3.1521e+00 +2.1409e+00 +4.0511e-01 -3.7096e+00 -5.0000e+00 +1.2562e+00 +1.1417e+00 +3.9704e+00 -7.9419e-01 +1.0873e+00 +1.5468e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.413845646e+01 +5.413845646e+01 +7.294845646e+01 +7.294845646e+01 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +1.572546683e+01 +1.572546683e+01 +3.453546683e+01 +3.453546683e+01 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
