% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.328903220e+02 +1.328903220e+02 +1.159503220e+02 +1.159503220e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00
2 +5.351305033e+01 +5.351305033e+01 +3.657305033e+01 +3.657305033e+01 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00
6 +3.589415162e+01 +3.589415162e+01 +1.895415162e+01 +1.895415162e+01 +2.6210e+00 +1.9790e+00 -2.7405e+00 -1.1603e+00 +9.1525e-01 +4.1996e+00 +7.1057e-01 -3.3855e+00 -3.8784e+00 +4.3274e+00
11 +1.387177713e+01 +1.387177713e+01 -3.068222875e+00 -3.068222875e+00 +1.1543e+00 -3.4476e-02 -2.9093e+00 +1.0854e+00 +4.3424e+00 -3.0611e+00 -6.8127e-01 +3.1212e+00 +2.2406e+00 -2.9073e+00
260 +9.277017260e+00 +9.277017260e+00 -7.662982740e+00 -7.662982740e+00 +3.2958e+00 +4.8689e+00 -2.5095e+00 +2.7969e+00 +2.1063e+00 -3.0728e+00 +3.7465e+00 +0.0000e+00 +7.8113e-01 +2.4039e+00
373 +5.402617088e+00 +5.402617088e+00 -1.153738291e+01 -1.153738291e+01 +1.4215e+00 +2.5908e+00 -1.0926e-01 +5.0000e+00 +1.6048e+00 -3.7838e+00 +4.8567e+00 -3.6663e+00 +1.7612e+00 -2.2439e+00
406 +3.801184431e+00 +3.801184431e+00 -1.313881557e+01 -1.313881557e+01 +3.6180e+00 +3.1555e+00 +5.0072e-01 +5.0000e+00 +1.2913e+00 -4.8626e+00 +4.8810e+00 -3.0438e+00 -1.2455e+00 -2.7175e+00
1072 +2.233342826e+00 +2.233342826e+00 -1.470665717e+01 -1.470665717e+01 +4.3978e+00 +3.3924e+00 -1.2755e+00 +5.0000e+00 +1.0872e+00 -4.6637e+00 +3.7381e+00 -3.7099e+00 -2.4278e+00 -1.8096e+00
2352 +1.478476651e+00 +1.478476651e+00 -1.546152335e+01 -1.546152335e+01 +4.0250e+00 +3.4593e+00 -1.2055e+00 +5.0000e+00 +1.0878e+00 -4.7769e+00 +3.9206e+00 -3.5162e+00 -2.6033e+00 -2.0521e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.157110999e+01 +2.157110999e+01 +4.038110999e+01 +4.038110999e+01 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00
10 +1.161615625e+01 +1.161615625e+01 +3.042615625e+01 +3.042615625e+01 -5.5297e-01 +9.3563e-01 +1.4053e+00 +1.1240e+00 +3.6987e+00 +2.3128e+00 +2.3999e+00 -4.7125e+00 +1.6405e+00 +3.4768e+00
