% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.757022165e+02 +6.757022165e+02 +6.233522165e+02 +6.233522165e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +2.655738570e+02 +2.655738570e+02 +2.132238570e+02 +2.132238570e+02 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
3 +1.723698907e+02 +1.723698907e+02 +1.200198907e+02 +1.200198907e+02 +1.0684e+00 -1.9724e+00 +1.5512e-01 -4.7281e+00 -1.8578e+00 -8.0142e-01 -2.3823e+00 -1.7104e+00 +3.0145e-02 +3.9481e+00 +3.1673e+00 -3.8692e+00 -1.6492e+00 -5.8415e-01 +1.5208e-01 +2.3740e+00 +4.2710e+00 -3.3385e+00 +4.9923e+00 +4.7760e+00
4 +1.543167060e+02 +1.543167060e+02 +1.019667060e+02 +1.019667060e+02 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00 +2.5367e+00 +9.7345e-01 -2.1806e-01 +2.2198e+00 -2.1385e+00 +4.8548e+00 +3.1213e+00 -6.2636e-01 -1.6940e-01 +1.0587e+00 +3.6626e+00 -1.5618e+00 +4.1142e+00 -3.8976e+00 +1.3712e+00
15 +8.823986483e+01 +8.823986483e+01 +3.588986483e+01 +3.588986483e+01 -3.2373e+00 +3.1797e+00 -3.8905e-01 +8.6918e-01 -2.6212e+00 -2.6559e+00 +4.4546e+00 -7.5111e-01 +2.8386e+00 +6.2049e-01 +1.0212e+00 -8.0567e-01 -2.5883e+00 -4.4731e+00 -4.5439e-01 -3.5857e+00 +3.5604e+00 +8.1594e-01 +1.1263e-01 -1.9365e+00
19 +5.879814623e+01 +5.879814623e+01 +6.448146232e+00 +6.448146232e+00 -8.9730e-01 -1.5881e+00 +1.0287e+00 +2.1763e+00 +3.7038e+00 +1.5553e+00 +3.7345e+00 +3.3864e+00 -4.8941e-01 -1.2782e+00 +1.3655e+00 +3.5057e+00 +1.8134e+00 -1.8894e+00 -2.3408e-01 -2.7521e+00 -1.0255e+00 +2.2556e+00 +3.4452e+00 -1.2333e-01
78 +3.896640283e+01 +3.896640283e+01 -1.338359717e+01 -1.338359717e+01 -3.0963e+00 -2.1756e+00 +2.9873e+00 +3.3424e+00 -3.0294e+00 +4.1272e+00 -2.7592e+00 -3.5999e+00 +7.3689e-02 -5.0000e+00 +4.9899e+00 -7.3544e-02 +3.2419e-01 -4.7525e+00 -3.9500e-01 +2.9880e+00 -1.4466e+00 -2.8936e-01 -4.5090e+00 -5.0000e+00
178 +2.207440108e+01 +2.207440108e+01 -3.027559892e+01 -3.027559892e+01 -2.4496e+00 +1.5379e+00 +4.6250e+00 -8.1226e-01 -2.7486e+00 +3.7175e+00 -3.2722e+00 +0.0000e+00 +3.1465e-03 -4.8148e+00 +4.9981e+00 -9.1726e-01 +4.7414e+00 -3.5987e+00 +1.6942e+00 +2.5662e+00 -2.8481e+00 +7.5064e-01 -2.8795e+00 -5.0000e+00
362 +1.264037437e+01 +1.264037437e+01 -3.970962563e+01 -3.970962563e+01 -2.7778e+00 +2.9740e-01 +3.1594e+00 -1.0809e+00 -4.7988e+00 +2.9053e+00 -2.3027e+00 +5.6751e-01 +1.7884e+00 -2.7065e+00 +2.8442e+00 -2.5703e-01 +2.5419e+00 -2.0314e+00 -7.6831e-01 +2.0893e+00 -2.5740e+00 +1.7765e+00 -1.2712e+00 -3.4034e+00
452 +9.696960383e+00 +9.696960383e+00 -4.265303962e+01 -4.265303962e+01 -2.5140e+00 -1.4281e+00 +2.8497e+00 -1.5963e+00 -4.4569e+00 +3.2996e+00 -2.6598e+00 -1.8642e-01 +3.3339e+00 -2.4604e+00 +3.2336e+00 -1.9549e+00 +3.1254e+00 -1.3442e+00 +7.9601e-01 +2.4607e+00 +0.0000e+00 -3.1486e-01 -1.3745e+00 -3.5128e+00
