% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.736675544e+02 +2.736675544e+02 +3.531475544e+02 +3.531475544e+02 -2.5759e+00 +2.1974e+00 +4.9416e-01 +2.5503e+00 -2.2328e-01 +1.0371e+00 -4.6703e+00 -2.8145e+00 -4.1784e+00 +4.3323e+00 +1.7635e+00 -8.2775e-01 -3.3324e+00 -2.7661e+00 +3.0889e+00 -2.2287e+00 -4.5480e+00 +2.1047e+00 +9.2764e-01 +3.5407e+00
3 +1.410915159e+02 +1.410915159e+02 +2.205715159e+02 +2.205715159e+02 +2.4492e-02 -3.1768e+00 +1.2938e+00 +3.4237e+00 -1.1601e+00 -3.4770e+00 -2.0517e+00 +1.1787e+00 -4.6508e+00 +1.6756e-01 -2.8048e+00 +2.0838e+00 +1.7453e+00 -4.5637e+00 +1.6738e+00 +3.5083e+00 -4.2662e+00 +1.1687e+00 +1.8064e+00 -3.0481e+00
30 +9.499964237e+01 +9.499964237e+01 +1.744796424e+02 +1.744796424e+02 -1.1916e+00 -1.7549e+00 -2.1259e+00 +9.2186e-01 -7.4231e-01 -2.0851e+00 -3.1328e+00 +2.3483e+00 +1.0049e+00 -8.4877e-01 -2.0942e+00 +3.2577e+00 +2.7716e+00 +2.0037e+00 +4.8613e+00 -1.9331e+00 +1.0074e+00 -1.7223e+00 +1.8856e+00 +4.5860e+00
3179 +4.319572038e+01 +4.319572038e+01 +1.226757204e+02 +1.226757204e+02 -1.2494e+00 -2.0856e-01 -3.4305e+00 +8.6488e-01 -5.0000e+00 +2.2898e+00 +3.7267e-01 -1.8254e+00 +2.0596e-01 -2.9944e+00 -5.0000e+00 +3.8899e+00 +2.4047e+00 -9.7894e-01 +3.5014e+00 +1.6780e+00 +1.5027e+00 -5.0000e+00 +2.3152e+00 -2.7320e-01
4030 +3.104072920e+01 +3.104072920e+01 +1.105207292e+02 +1.105207292e+02 -9.5244e-01 -8.8385e-02 -1.0350e+00 +7.7620e-01 -5.0000e+00 -8.3236e-01 +4.1248e-01 -7.3531e-01 -3.9558e-01 -2.5975e+00 -5.0000e+00 +3.7506e+00 +3.1406e+00 +8.7722e-01 +4.1568e+00 +4.1988e+00 +1.8923e+00 -3.3079e+00 +3.5307e+00 +1.1180e+00
6818 +1.816875537e+01 +1.816875537e+01 +9.764875537e+01 +9.764875537e+01 +3.2543e-01 +9.3515e-01 +0.0000e+00 +1.1699e+00 -2.9380e+00 +7.5803e-01 -1.8336e-01 +1.0751e+00 -7.7777e-01 -4.1388e+00 -3.1428e+00 +1.0366e+00 +2.2823e+00 +0.0000e+00 +3.8108e+00 +4.3551e+00 +7.0995e-01 -5.0000e+00 +2.3914e+00 -3.1997e-01
11696 +1.382016341e+01 +1.382016341e+01 +9.330016341e+01 +9.330016341e+01 +3.1627e-01 -1.0955e+00 -1.6857e+00 +1.4928e+00 -2.1208e+00 -6.3422e-01 -7.2758e-01 +7.5349e-01 -1.7216e+00 -3.5457e+00 -3.6116e+00 +4.0482e+00 +1.8692e+00 -1.1816e-01 +3.7114e+00 +4.4863e+00 -8.8166e-01 -4.5620e+00 +1.0152e+00 +1.0078e+00
12904 +9.606518951e+00 +9.606518951e+00 +8.908651895e+01 +8.908651895e+01 -8.3719e-01 -4.9542e-02 -1.0290e+00 +8.8624e-01 -2.8039e+00 +8.4505e-01 -1.5717e+00 +2.1416e-01 -1.5246e+00 -3.7190e+00 -3.8314e+00 +2.2807e+00 +9.3876e-01 -7.6140e-01 +3.3322e+00 +2.4715e+00 +0.0000e+00 -4.6236e+00 +2.4921e+00 +2.7363e+00
18735 +5.698762919e+00 +5.698762919e+00 +8.517876292e+01 +8.517876292e+01 +5.7803e-01 -7.4080e-01 -1.4947e+00 +9.5702e-01 -3.0640e+00 -2.5684e-01 -1.9911e-01 -8.8608e-01 -1.6311e+00 -3.2095e+00 -3.8717e+00 +2.6106e+00 +1.1655e+00 -5.3267e-01 +2.9172e+00 +2.6138e+00 -5.3840e-01 -4.7783e+00 +2.0592e+00 +1.5718e+00
27181 +3.974657129e+00 +3.974657129e+00 +8.345465713e+01 +8.345465713e+01 -2.5257e-01 -1.9382e+00 -1.1136e+00 +1.8772e+00 -2.4764e+00 +3.2867e-01 -1.1159e-01 +0.0000e+00 -2.3326e+00 -3.5611e+00 -4.0825e+00 +1.7837e+00 +8.3995e-01 +7.9330e-02 +2.7038e+00 +2.4943e+00 -7.5957e-01 -3.5676e+00 +2.3708e+00 +7.6362e-01
