% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.505388005e+03 +5.505388005e+03 +5.043298005e+03 +5.043298005e+03 +4.0059e+00 -1.7551e+00 +3.8200e+00 -1.3731e+00 +2.1059e+00 -2.7589e+00 -3.1467e+00 -4.0199e-01 -4.2385e+00 +1.4428e+00 +1.1821e+00 +1.3154e+00 -3.9344e+00 -4.2014e+00 -1.1067e+00 -1.1991e+00 -2.1727e-01 -2.3914e+00 +4.4296e+00 -1.3382e+00
3 +1.678617865e+03 +1.678617865e+03 +1.216527865e+03 +1.216527865e+03 +4.9795e+00 +3.6090e+00 +1.4012e+00 +1.7408e+00 +4.9316e+00 -2.6311e+00 +4.7690e-01 +3.5927e+00 +3.1348e+00 +4.0933e+00 +1.6774e+00 -3.6547e-01 -4.1888e+00 -4.9036e+00 +1.9293e+00 -4.6900e+00 +1.8626e+00 +2.9381e+00 +1.9728e+00 -5.0663e-01
12 +1.082737310e+03 +1.082737310e+03 +6.206473097e+02 +6.206473097e+02 +3.5219e+00 +5.9221e-01 +1.7116e+00 +2.1695e+00 -2.1264e+00 +4.1635e+00 -2.3131e+00 +3.6800e+00 +1.8415e+00 -2.3850e+00 +7.2517e-01 -8.4449e-02 +2.8949e+00 -3.9708e+00 -2.8367e+00 +5.9056e-01 -5.5653e-01 -1.3964e+00 -3.4104e+00 +3.4533e-01
23 +8.954965726e+02 +8.954965726e+02 +4.334065726e+02 +4.334065726e+02 -1.5444e+00 +1.0708e+00 -2.0260e+00 -3.5213e+00 +1.4727e+00 -3.5736e+00 -1.6671e+00 +4.2902e-01 +2.6993e+00 -2.3943e+00 +3.2408e+00 -4.2987e+00 +7.4395e-01 -4.3110e+00 -3.9185e+00 -9.2797e-01 -4.0553e+00 +3.6497e+00 -1.9848e+00 +1.8264e+00
357 +5.445666586e+02 +5.445666586e+02 +8.247665860e+01 +8.247665860e+01 -7.8986e-01 -7.8706e-01 -3.1180e+00 -1.6311e+00 -3.1565e+00 +1.9709e+00 +1.7787e+00 -2.9937e+00 -3.8061e+00 -4.0243e-02 -3.3189e+00 -4.9802e+00 -1.6270e+00 -4.7190e+00 -3.8595e-02 -4.2559e+00 -5.3065e-01 +1.1038e+00 -2.4340e+00 +3.0891e+00
2786 +3.371130196e+02 +3.371130196e+02 -1.249769804e+02 -1.249769804e+02 -1.4071e+00 -1.4798e-01 +2.3001e+00 +1.3926e+00 +6.3654e-01 +2.8905e+00 +1.7619e+00 +5.0000e+00 +4.3880e+00 -3.6535e-01 -1.9897e+00 -1.5257e+00 -4.3895e-02 -4.1322e+00 -1.5046e+00 -2.4897e+00 -1.7345e+00 +1.0117e+00 -2.2140e+00 +1.9436e+00
11133 +2.501714076e+02 +2.501714076e+02 -2.119185924e+02 -2.119185924e+02 +1.7743e+00 +5.0000e+00 +2.3068e+00 -1.4217e-01 +1.0044e+00 +1.7174e+00 +3.1644e+00 +1.8339e+00 +4.1366e+00 +6.6923e-01 -2.4101e+00 -3.6477e+00 +3.4961e-01 -7.5860e-01 -7.7814e-01 -4.4139e+00 +1.1640e+00 +1.8478e+00 -3.6166e+00 +1.5103e+00
29367 +1.495204152e+02 +1.495204152e+02 -3.125695848e+02 -3.125695848e+02 -2.4750e+00 -3.2168e-01 +3.2116e+00 +1.9944e+00 +3.0803e+00 +2.8456e+00 +3.3042e+00 +1.8712e+00 +1.1502e+00 -1.5309e+00 -2.7708e+00 -4.3650e+00 +8.4348e-01 -3.7282e+00 -2.3363e+00 -5.0000e+00 -1.4671e+00 +2.6156e+00 -3.7827e+00 +1.8451e+00
93467 +9.719938166e+01 +9.719938166e+01 -3.648906183e+02 -3.648906183e+02 -3.2364e+00 +2.4517e+00 +4.7140e+00 +2.9697e+00 +3.2411e+00 +2.2355e+00 +3.3272e+00 +3.2324e+00 +2.4992e+00 -4.9014e-01 -2.7307e+00 -4.3437e+00 -1.3901e+00 -3.0232e+00 -1.7559e+00 -4.9998e+00 +1.2819e-01 +2.2109e+00 -3.1484e+00 +1.1564e+00
152936 +6.149682704e+01 +6.149682704e+01 -4.005931730e+02 -4.005931730e+02 -3.2419e+00 +2.3338e+00 +4.5103e+00 +8.2608e-01 +4.1001e+00 +2.1661e+00 +3.1077e+00 +3.2226e+00 +2.3554e+00 -5.6950e-01 -2.7651e+00 -4.3016e+00 +3.3651e-01 -3.0007e+00 -1.8026e+00 -4.7718e+00 -6.8430e-01 +3.3864e+00 -3.1609e+00 +1.1561e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.756034985e+03 +2.756034985e+03 +2.833694985e+03 +2.833694985e+03 +3.8670e+00 -2.6536e+00 -2.1057e+00 -3.3336e+00 -2.5941e+00 +1.9989e+00 -3.2455e+00 +2.5187e+00 -1.9233e+00 +1.0069e+00 +3.4863e+00 +4.3303e+00 +3.5003e+00 +3.8304e+00 +2.8394e-01 +3.3899e+00 -1.1312e-01 +3.1116e+00 +9.1374e-02 -3.4554e-01
2 +1.391536421e+03 +1.391536421e+03 +1.469196421e+03 +1.469196421e+03 +1.7259e+00 -8.7445e-01 -4.0200e+00 -2.3473e-01 -8.4376e-01 +1.2611e+00 +4.1656e+00 +2.0754e+00 -2.0595e+00 -4.3925e+00 -1.2652e+00 +1.0325e+00 -1.5610e+00 +2.0349e+00 -2.7592e+00 -6.0304e-01 +1.8334e-01 -1.1093e+00 -1.0212e+00 +1.1616e+00
13 +7.904741284e+02 +7.904741284e+02 +8.681341284e+02 +8.681341284e+02 -1.5989e+00 +3.1596e+00 +1.9274e+00 +3.8159e-01 -2.5275e+00 +3.8242e+00 +1.8377e+00 -3.1672e+00 -2.3465e+00 -8.1436e-01 -1.1148e+00 +8.8860e-01 -1.9031e+00 -9.4460e-01 -4.4607e+00 -9.6598e-02 -1.8129e+00 -1.7299e-01 -1.8826e+00 -4.3830e+00
202 +6.280685840e+02 +6.280685840e+02 +7.057285840e+02 +7.057285840e+02 +7.7936e-01 +6.6512e-01 +1.9979e+00 +1.6303e+00 +4.5054e-01 -2.1646e+00 +7.8881e-01 +2.9428e+00 -2.5019e+00 -2.1679e+00 -1.8767e+00 -4.6262e+00 -1.2408e+00 -2.6183e+00 -4.2742e+00 -1.1732e+00 +2.4713e+00 -3.8139e+00 +2.2692e+00 -2.5533e+00
5760 +3.565175651e+02 +3.565175651e+02 +4.341775651e+02 +4.341775651e+02 -2.5971e+00 +0.0000e+00 -7.4043e-01 +2.8909e-01 -5.1487e-01 +3.8268e-02 -1.9968e+00 -2.1279e+00 -5.0514e-01 -1.7517e+00 +1.0716e+00 -1.1819e+00 +4.7796e-01 -3.0534e+00 -3.1972e+00 +1.9769e+00 +1.3817e-02 -3.9730e+00 +3.4894e+00 -3.7437e+00
12111 +2.417678976e+02 +2.417678976e+02 +3.194278976e+02 +3.194278976e+02 +1.6449e+00 -2.3459e+00 +5.2466e-01 +3.5182e+00 -1.8813e+00 +2.6882e-01 +6.8958e-01 -1.0546e+00 -1.9266e+00 -2.0734e+00 +2.6795e+00 -1.9898e+00 +1.2679e+00 -2.0558e+00 -3.6805e+00 +9.9834e-02 +1.2653e+00 -4.0934e+00 +1.7781e+00 -2.9961e+00
35382 +1.580913940e+02 +1.580913940e+02 +2.357513940e+02 +2.357513940e+02 +2.7855e+00 +1.7358e+00 -1.3086e+00 +2.4091e+00 -2.4828e+00 +8.8200e-01 +5.7557e-01 -1.0453e+00 +4.4833e-01 -1.9717e+00 +2.2956e+00 -3.7520e-01 +1.3258e-01 -1.2300e+00 -3.3235e+00 +1.7093e+00 -7.0168e-01 -3.5145e+00 +3.4846e+00 -3.3520e+00
113515 +9.948055585e+01 +9.948055585e+01 +1.771405558e+02 +1.771405558e+02 +2.4343e+00 +2.2372e+00 -1.9076e+00 +2.4727e+00 -3.2359e+00 +6.6197e-01 -2.1482e-01 +2.0299e-01 -3.3087e-01 -3.3356e+00 +2.4324e+00 -2.8796e-01 -1.6856e-01 -1.5207e+00 -3.2493e+00 +8.7513e-01 -3.3035e-01 -2.0284e+00 +2.0353e+00 -3.4758e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.172355515e+03 +2.172355515e+03 +2.288035515e+03 +2.288035515e+03 +4.1400e+00 -4.0061e+00 -2.5150e-03 -3.2334e+00 +4.4532e+00 +2.2773e-01 +1.1833e+00 -1.3235e+00 +3.1852e+00 -1.2192e+00 +7.9719e-01 -4.4210e+00 -2.5238e+00 +4.3914e+00 +1.5279e+00 +4.6467e+00 +1.5035e+00 +2.6051e+00 -3.2703e+00 +3.4148e-02
2 +1.393865766e+03 +1.393865766e+03 +1.509545766e+03 +1.509545766e+03 -2.4920e+00 +3.6666e+00 -4.7658e-01 +4.5761e+00 -1.6764e+00 +9.8604e-01 +1.7481e+00 +1.6286e+00 -3.5589e+00 -3.7397e+00 +2.0823e+00 -1.7978e+00 -1.4299e+00 +1.7257e+00 +3.9073e+00 +1.6289e+00 +2.6153e-01 +4.4612e+00 +9.0277e-01 -4.5012e+00
12 +7.592934408e+02 +7.592934408e+02 +8.749734408e+02 +8.749734408e+02 -3.6497e+00 +2.1205e+00 +3.4883e+00 +3.7892e+00 -9.0364e-01 -2.6812e+00 -6.3893e-01 -4.6342e+00 -4.7098e+00 -2.3613e+00 +1.9683e+00 -7.2260e-01 -4.9470e+00 -5.7708e-01 -7.8183e-01 +2.9556e+00 +8.3053e-01 +1.8270e-01 +6.4943e-01 -3.2894e+00
204 +4.514754084e+02 +4.514754084e+02 +5.671554084e+02 +5.671554084e+02 +1.2024e+00 -4.2463e-01 +4.3039e-01 -4.2923e+00 -2.6708e+00 -3.8363e+00 +4.4082e-01 -8.8260e-01 -4.8415e+00 -4.0828e+00 +2.8984e+00 -1.5330e+00 -3.7975e+00 -3.7466e-01 -4.2131e+00 -1.9726e+00 -8.5403e-01 +3.5773e+00 +4.6516e+00 -1.0824e+00
3022 +3.796265893e+02 +3.796265893e+02 +4.953065893e+02 +4.953065893e+02 +1.0368e+00 -2.9695e+00 -1.5652e-01 -3.0086e+00 -5.0000e+00 -3.5241e+00 -3.7990e+00 -1.6885e-01 -5.0000e+00 -5.0000e+00 +3.1210e+00 -2.4150e+00 -3.1787e+00 +3.5796e-01 -4.6472e+00 -2.4040e+00 -3.6199e-01 +5.0000e+00 +4.5682e+00 -9.2582e-02
8102 +2.493851105e+02 +2.493851105e+02 +3.650651105e+02 +3.650651105e+02 +0.0000e+00 -1.0900e+00 +8.9539e-01 +3.2107e+00 -3.4071e+00 -2.6975e+00 +0.0000e+00 +5.3863e-01 -3.6395e+00 -4.9626e+00 +2.8906e+00 -2.2403e+00 -4.3312e+00 +7.2561e-01 -2.4321e+00 -1.5797e+00 +8.2244e-01 +3.9973e+00 +3.8405e+00 -2.0958e+00
28115 +1.551307089e+02 +1.551307089e+02 +2.708107089e+02 +2.708107089e+02 -4.1347e+00 -5.8768e-01 +1.0388e+00 +3.9574e+00 -4.1676e+00 -2.5437e+00 -2.5108e+00 +1.6763e+00 -3.9278e+00 -4.9549e+00 +2.4600e+00 -2.7572e+00 -4.3207e+00 +6.9281e-01 -2.5116e+00 -1.2748e+00 -4.6852e-01 +4.3337e+00 +3.8336e+00 -1.5464e+00
75791 +9.897428491e+01 +9.897428491e+01 +2.146542849e+02 +2.146542849e+02 -4.3051e+00 -1.9682e+00 +1.1947e+00 +4.4463e+00 -4.4737e+00 -2.0605e+00 -3.6260e+00 +2.9431e+00 -4.5673e+00 -4.9457e+00 +2.7158e+00 -2.7991e+00 -4.3580e+00 +7.0890e-01 -2.0832e+00 -1.1751e+00 -8.3757e-01 +4.1697e+00 +4.2692e+00 -9.4687e-01
147328 +5.631099979e+01 +5.631099979e+01 +1.719909998e+02 +1.719909998e+02 -4.1097e+00 -1.9023e+00 +1.1848e+00 +3.9415e+00 -3.5999e+00 -3.2528e+00 -3.5371e+00 +2.9311e+00 -4.6102e+00 -4.9255e+00 +2.6313e+00 -2.8643e+00 -4.3368e+00 +6.7055e-01 -2.0687e+00 -1.1816e+00 -8.0715e-01 +4.2527e+00 +4.1479e+00 -8.9353e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.188404292e+03 +3.188404292e+03 +3.184694292e+03 +3.184694292e+03 +4.2540e+00 -4.6807e+00 +3.7590e+00 -4.0678e+00 +4.3080e+00 -1.2930e+00 -3.8064e+00 +3.9261e+00 -3.8452e+00 +2.7265e+00 -4.0940e+00 +2.4322e+00 -2.5793e-01 -2.6533e+00 -2.8485e+00 +3.8883e+00 -2.2348e+00 -9.3002e-01 +1.0546e+00 -5.6344e-01
3 +1.747724733e+03 +1.747724733e+03 +1.744014733e+03 +1.744014733e+03 +1.6021e+00 -1.1451e+00 +4.2221e+00 -4.7278e+00 +2.5300e+00 -1.9592e-01 -4.1328e+00 +4.4621e+00 +8.1509e-02 -2.3638e+00 +1.4343e-01 -1.7838e+00 -1.3134e+00 +3.3621e+00 +2.5373e+00 -2.4164e+00 -4.2500e+00 +4.1278e+00 +2.7327e+00 +5.1083e-02
8 +8.426606314e+02 +8.426606314e+02 +8.389506314e+02 +8.389506314e+02 +3.8649e-01 +4.4972e+00 +4.1900e+00 +7.8978e-02 +6.3544e-01 +9.9180e-01 +3.6583e+00 -3.1960e+00 +2.0284e+00 -8.7368e-01 -1.1210e+00 +2.6977e+00 -2.3422e+00 -2.7480e+00 -2.5408e+00 -2.6962e+00 +4.4038e+00 +1.6382e+00 +4.1024e+00 -3.1134e+00
