% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.530840985e+01 +8.530840985e+01 +1.260884099e+02 +1.260884099e+02 +3.4963e+00 +2.4521e-01 -1.3938e+00 +2.6236e+00 -3.0038e-01 +5.6085e-01 -1.4153e+00 -3.1054e+00 +1.1344e+00 -2.8307e+00 +6.5549e-01 -1.9065e+00 -4.0342e+00 -2.9632e-01 -3.5618e+00 +3.9828e+00 -1.5987e+00 -1.6214e+00 -4.9116e-01 +3.2114e+00
414 +6.036023551e+01 +6.036023551e+01 +1.011402355e+02 +1.011402355e+02 +6.4647e-02 +1.3113e+00 -3.2385e+00 -3.8393e-01 +9.1519e-01 +4.1928e+00 -3.1599e+00 -6.1655e-01 +3.7321e+00 -3.4422e-01 -3.3795e+00 +3.0933e+00 -1.0706e+00 +1.0129e+00 -2.0513e+00 +2.9900e+00 +1.4975e+00 -5.9572e-02 -3.1559e+00 +6.7148e-01
1561 +3.977209040e+01 +3.977209040e+01 +8.055209040e+01 +8.055209040e+01 +2.9157e+00 +6.9067e-01 -4.0042e+00 -8.1983e-01 -2.1362e-01 +3.9834e+00 -2.0052e+00 -1.1054e+00 +3.8736e+00 -1.2543e+00 -4.5540e+00 +3.8344e+00 -4.6916e+00 -4.2144e-01 +1.9816e-01 +4.3440e+00 +1.6299e+00 -5.2747e-01 +1.4290e-01 -5.9691e-01
3013 +2.470514347e+01 +2.470514347e+01 +6.548514347e+01 +6.548514347e+01 +1.4639e+00 +1.2280e-01 -4.0700e+00 -7.6835e-03 -1.4740e-01 +3.3300e+00 -2.6478e-01 -1.1453e+00 +3.6512e+00 -3.0306e-01 -4.1328e+00 +4.1565e+00 -4.1093e+00 -6.1902e-02 +1.3277e+00 +4.5610e+00 -1.0244e-01 -2.2377e+00 +1.4110e+00 -1.1242e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.599693347e+01 +8.599693347e+01 +8.439693347e+01 +8.439693347e+01 +1.3324e+00 -8.4219e-01 -3.8659e+00 -4.1900e+00 -4.0755e-01 +2.3300e+00 +3.7037e+00 -4.4095e+00 -3.8829e+00 +1.4458e+00 +9.5752e-01 -2.5631e+00 -2.3621e+00 -3.5727e+00 +1.5797e+00 +2.0490e+00 +4.8886e+00 -2.8882e+00 +4.6566e+00 -4.6952e+00
371 +6.119467095e+01 +6.119467095e+01 +5.959467095e+01 +5.959467095e+01 -4.3536e+00 -3.1018e+00 +1.7107e+00 +1.9031e+00 +4.1863e-01 +2.4647e+00 -3.1005e+00 -2.2215e+00 -2.0623e+00 +5.6570e-01 +3.5886e+00 +2.6935e+00 +3.4646e+00 +7.6221e-01 -1.2148e+00 -9.0152e-01 -7.2369e-02 +1.0347e+00 -3.1321e+00 +4.3846e+00
609 +3.783709312e+01 +3.783709312e+01 +3.623709312e+01 +3.623709312e+01 -2.4625e+00 -3.6689e+00 +6.3621e-01 +2.0793e+00 +5.9107e-01 +2.5701e+00 -3.5702e+00 -7.8951e-01 -1.7385e+00 +3.3356e+00 +3.3491e+00 +2.0475e+00 -1.4419e-01 -8.8685e-01 +3.7847e-01 -1.5481e+00 -3.5250e-01 +2.5279e+00 -3.5770e+00 +2.6533e+00
937 +2.465251970e+01 +2.465251970e+01 +2.305251970e+01 +2.305251970e+01 -3.9411e+00 -4.3192e+00 -8.4173e-01 +3.2925e+00 +1.2124e+00 +2.8344e+00 -4.0707e+00 -2.8137e+00 -1.1134e+00 +4.6847e+00 +2.6744e+00 +6.2829e-01 +1.0066e+00 -7.9787e-01 +1.8408e+00 -2.8917e+00 -4.7112e-01 +4.2773e-01 -3.3643e+00 +4.3413e+00
1944 +1.315592936e+01 +1.315592936e+01 +1.155592936e+01 +1.155592936e+01 -4.4017e+00 -3.5290e+00 +2.5662e-01 +2.6504e+00 +8.9178e-01 +3.0248e+00 -4.9569e+00 -2.2655e+00 -1.5186e+00 +2.6169e+00 +1.7345e+00 +9.8546e-01 +7.3994e-01 -5.4692e-01 +1.2777e+00 -3.2591e+00 -4.5069e-01 +1.1169e+00 -3.8167e+00 +3.9859e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.531485651e+01 +8.531485651e+01 -2.855251435e+02 -2.855251435e+02 +3.7773e+00 +1.4545e+00 +1.0464e+00 +3.0315e+00 -4.8436e-01 +4.4935e+00 +1.1945e+00 -1.7242e+00 +1.2946e+00 -3.0723e+00 +1.5570e+00 +3.5581e+00 -3.5396e+00 +4.7374e-01 +2.1867e+00 +4.9624e+00 +4.7123e+00 +1.0922e+00 +1.7646e+00 -3.4931e-01
166 +5.477846528e+01 +5.477846528e+01 -3.160615347e+02 -3.160615347e+02 +4.7891e+00 +3.3942e+00 +1.8674e+00 -1.8255e+00 -5.2392e-01 -1.7097e+00 +3.5581e-01 +0.0000e+00 -8.3523e-01 +2.1290e-01 -1.6545e+00 -6.1351e-02 +2.6575e+00 -1.1314e+00 -3.3321e+00 +1.9815e+00 +7.4609e-01 -3.7348e+00 -9.9472e-01 +1.2254e+00
740 +3.831639227e+01 +3.831639227e+01 -3.325236077e+02 -3.325236077e+02 +4.4838e+00 +2.2588e+00 -4.8415e-01 -2.0597e+00 -8.5462e-01 -1.7748e+00 -3.6640e-01 +1.4489e+00 -2.9404e+00 -1.7237e+00 -2.6150e+00 +6.8828e-01 +2.6531e+00 -9.8764e-01 -1.8550e+00 +3.6098e-01 +2.4475e+00 -4.0845e+00 +1.6911e-02 +2.9327e+00
3508 +2.484142704e+01 +2.484142704e+01 -3.459985730e+02 -3.459985730e+02 +3.1045e+00 +2.0539e+00 -2.4535e-01 -3.0562e+00 -9.0481e-01 -2.1983e+00 -3.2087e-01 +1.7740e+00 -2.1747e+00 -3.4633e-01 -2.2459e+00 +3.0251e-01 +2.0665e+00 -4.4989e-01 -1.6612e+00 +6.1820e-01 +1.1273e+00 -3.7753e+00 +6.0199e-01 +1.5614e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.572846417e+01 +8.572846417e+01 +5.316846417e+01 +5.316846417e+01 -3.7997e+00 +4.8455e+00 +6.2304e-01 -4.6251e+00 +2.0057e+00 -1.2434e-01 +2.0359e+00 -3.2593e+00 -1.8545e-01 -2.1768e+00 +2.0904e+00 -1.1981e+00 +6.7687e-01 +4.0600e+00 +4.8547e+00 -2.8061e+00 +3.4088e+00 -1.4840e+00 -1.4887e+00 +3.3834e+00
319 +6.241383759e+01 +6.241383759e+01 +2.985383759e+01 +2.985383759e+01 +1.2793e+00 +2.8894e+00 +5.0000e+00 -3.3484e+00 +3.4235e+00 +1.9675e+00 +0.0000e+00 +6.1216e-01 +1.6709e-01 -1.3031e+00 +2.9546e+00 +4.3839e-01 -3.0842e-01 -1.4220e+00 +2.4247e+00 -4.5487e+00 +3.4133e+00 -4.5403e+00 +2.0292e+00 +6.6397e-01
446 +3.727642010e+01 +3.727642010e+01 +4.716420096e+00 +4.716420096e+00 +1.9110e+00 +2.7671e+00 +4.8303e+00 -3.7548e+00 +3.7348e+00 +5.0000e+00 +2.4894e+00 +6.0163e-01 -4.1515e-01 -1.8982e+00 +1.3502e+00 +2.4932e+00 +1.9025e-01 -1.2820e+00 -4.1497e-01 -4.5380e+00 +2.2137e+00 -3.8069e+00 +3.5916e+00 -2.1998e+00
