% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.680007550e+03 +1.680007550e+03 +1.772947550e+03 +1.772947550e+03 +3.6033e+00 -4.0659e+00 +1.7794e+00 +4.0403e+00 -1.5220e+00 +2.5047e+00 -1.1257e+00 +2.9798e+00 +1.5017e+00 -2.9033e-01 -1.4483e+00 +4.0322e+00 -2.7976e-01 +2.2380e+00 +4.8887e+00 -1.7571e+00 +4.0254e+00 -1.0441e+00 -1.8446e+00 -4.9760e+00
4 +1.316666510e+03 +1.316666510e+03 +1.409606510e+03 +1.409606510e+03 -2.0134e+00 -2.3041e+00 +2.2239e+00 +3.4440e+00 +3.4585e+00 +2.2734e+00 -6.1558e-01 -1.3798e+00 -4.1401e+00 +3.4981e+00 +2.7213e+00 -2.8253e+00 +3.9859e+00 +2.4639e-01 +2.9945e+00 +3.2592e+00 +4.4871e+00 -1.0575e+00 +4.2233e+00 +8.3025e-01
52 +6.967560157e+02 +6.967560157e+02 +7.896960157e+02 +7.896960157e+02 +2.2297e-02 +2.1294e+00 +3.8104e+00 +4.0143e+00 -2.7688e+00 +3.4644e+00 +3.6545e+00 -3.3263e+00 +2.8611e+00 +4.5111e+00 -3.0765e+00 -4.2948e+00 +5.0000e+00 +1.6387e+00 +3.0620e+00 -4.8110e+00 +5.0000e+00 -3.1368e+00 +5.0000e+00 +5.0000e+00
91 +4.339327868e+02 +4.339327868e+02 +5.268727868e+02 +5.268727868e+02 -1.7661e+00 -1.6281e+00 -2.3038e-01 +2.4477e+00 +1.3947e-02 +2.3472e+00 +8.5771e-01 -1.6599e+00 -5.1286e-01 +2.9762e+00 +1.2185e+00 -2.0089e+00 -1.8404e+00 -1.2287e+00 +6.5987e-01 -1.4850e+00 +4.6451e+00 -3.2929e-01 +5.0000e+00 -5.3392e-01
160 +3.648720930e+02 +3.648720930e+02 +4.578120930e+02 +4.578120930e+02 +5.1835e-03 +5.5912e-01 -5.0000e+00 +3.5714e+00 +4.5035e+00 +4.2341e+00 -1.3360e-02 -1.7929e-01 +5.0000e+00 +2.6165e+00 +2.3094e-01 -1.2437e+00 -2.7047e+00 -1.2446e+00 +4.2697e+00 -2.3880e+00 +5.0000e+00 +1.3030e-01 +5.0000e+00 +9.5653e-01
284 +2.406528603e+02 +2.406528603e+02 +3.335928603e+02 +3.335928603e+02 -1.2010e+00 +3.1521e-01 +1.4263e+00 +2.6709e+00 +9.0386e-01 +2.9111e+00 +3.2810e+00 +1.0968e+00 +1.7068e+00 +2.4925e+00 +3.5394e+00 -5.0000e+00 +4.0569e+00 +3.1657e+00 -2.3594e+00 +5.3137e-01 +4.6970e+00 -4.2242e+00 -2.9486e+00 +7.9777e-02
483 +1.347926847e+02 +1.347926847e+02 +2.277326847e+02 +2.277326847e+02 -1.5829e+00 +1.8440e+00 -3.6577e-02 +4.4899e+00 +2.7364e+00 +4.4161e+00 +2.6043e+00 +5.8493e-01 +2.5051e+00 +2.0491e+00 +1.4414e+00 -4.9304e+00 +2.3239e+00 +3.4269e+00 -7.2777e-01 +9.0448e-01 +4.8482e+00 -2.7746e+00 +3.3923e-01 +9.4725e-01
766 +8.324758311e+01 +8.324758311e+01 +1.761875831e+02 +1.761875831e+02 -8.2283e-01 +8.9699e-02 -2.2119e-01 +4.4775e+00 +2.3653e+00 +4.6963e+00 +2.5424e+00 +6.6400e-01 +1.7492e+00 +2.0632e+00 +1.8256e+00 -3.9351e+00 +9.4926e-01 +2.9692e+00 +3.6496e-01 +2.4696e+00 +3.5473e+00 -3.4672e+00 +2.4417e+00 +1.4134e+00
1057 +5.770720359e+01 +5.770720359e+01 +1.506472036e+02 +1.506472036e+02 -9.4411e-01 -1.0721e+00 -1.7574e-01 +4.3372e+00 +2.6520e+00 +4.4866e+00 +1.3375e+00 -7.0077e-01 +1.6293e+00 +2.7442e+00 +8.7975e-01 -4.2524e+00 -1.1799e+00 +2.1509e+00 -1.7767e+00 +5.0000e+00 +4.2466e+00 -2.7492e+00 +1.3826e+00 +1.5570e+00
1519 +3.865272531e+01 +3.865272531e+01 +1.315927253e+02 +1.315927253e+02 -1.0327e+00 -7.6198e-01 -2.6360e-01 +4.0432e+00 +2.7742e+00 +4.2626e+00 +6.5788e-01 -2.4104e+00 +2.1678e+00 +3.3707e+00 +7.1181e-01 -4.3617e+00 -9.6433e-01 +2.6315e+00 +8.7808e-01 +1.5355e+00 +4.4694e+00 -2.8236e+00 +2.6021e+00 +1.9572e+00
