% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.948700335e+06 +7.948700335e+06 +7.948645395e+06 +7.948645395e+06 -6.3736e-02 +1.3866e+00 -2.3807e-01 +1.3761e-01 +3.0785e+00 -3.6138e+00 -7.3554e-01 -1.2083e+00 -1.3062e-01 -3.6488e+00 +1.4064e+00 -2.3388e+00 -1.3686e+00 +1.6033e+00 -3.7438e+00 -4.1815e+00 +9.8866e-01 +2.2483e+00 +5.0968e-01 -1.6764e+00
12 +2.425268146e+06 +2.425268146e+06 +2.425213206e+06 +2.425213206e+06 -3.2337e+00 -4.6590e+00 +8.6734e-01 -2.1132e+00 +4.1745e+00 -2.5055e+00 -2.4042e+00 +3.8779e+00 +2.0135e+00 +9.6004e-02 +4.4499e+00 +2.8134e+00 -3.6907e+00 -6.5784e-01 -3.4230e+00 -2.4711e+00 +6.2374e-02 -2.2433e+00 -1.8063e+00 -2.2100e+00
643 +7.857252047e+05 +7.857252047e+05 +7.856702647e+05 +7.856702647e+05 -6.2986e+00 +9.0894e-01 +2.4294e+00 +3.8293e+00 +1.9522e-01 +3.4782e+00 +2.7412e+00 +4.4680e+00 -1.2653e+00 +3.8888e+00 -3.7056e+00 +4.3645e+00 +7.9815e-01 +3.9298e+00 -2.3042e-01 +2.1712e-01 +8.0929e+00 +1.8653e+00 -9.2207e-01 +7.5052e-01
18201 +6.136615920e+05 +6.136615920e+05 +6.136066520e+05 +6.136066520e+05 +8.5116e-01 -1.9325e+00 -3.1708e-01 +1.8036e+00 +2.7488e+00 +5.2035e+00 +3.5980e+00 +6.4642e+00 -5.0918e+00 +3.6160e+00 -3.1168e+00 +7.6120e+00 +1.3333e-01 -3.8807e-02 -6.1374e-01 +2.8744e+00 +3.3847e+00 +1.4700e+00 +2.5645e-01 +3.1183e+00
65944 +3.205659250e+05 +3.205659250e+05 +3.205109850e+05 +3.205109850e+05 +1.8173e+00 +3.7123e-01 -2.4503e+00 +2.8200e+00 +4.3153e+00 +5.0744e+00 +1.0985e+01 +3.2803e+00 -2.2626e+00 -1.7471e+00 -4.1562e+00 +8.1119e+00 +7.3656e+00 -9.8662e+00 +1.9491e+00 -5.4531e-01 -6.4418e-01 -3.4711e+00 -5.0741e+00 +8.4051e+00
196409 +2.334101290e+05 +2.334101290e+05 +2.333551890e+05 +2.333551890e+05 +4.8497e+00 -5.6326e-01 -3.1708e-01 +1.8036e+00 +3.5294e+00 +5.2035e+00 +4.6275e+00 +5.6978e+00 -5.5700e+00 +6.8809e+00 -1.5115e+00 +9.6666e+00 +2.2476e+00 -1.0440e+00 -6.1374e-01 +4.7207e+00 +4.2185e+00 -8.0808e-01 -3.5820e+00 +3.1183e+00
323901 +1.379386220e+05 +1.379386220e+05 +1.378836820e+05 +1.378836820e+05 +8.6050e+00 +8.8089e-01 -3.2800e+00 +1.7414e+00 +4.2911e+00 +4.1972e+00 +6.9322e+00 +1.2761e+01 -6.7930e+00 +3.5941e+00 -5.5407e+00 +1.0728e+01 +4.3324e+00 -6.5536e+00 +1.6628e-01 +7.0850e+00 +2.4678e+00 -1.3429e+00 -4.7727e+00 +3.9368e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.031548136e+07 +1.031548136e+07 +1.031554049e+07 +1.031554049e+07 +7.2532e-01 -2.7631e+00 +4.2573e+00 -3.5225e+00 -2.4084e+00 -3.6323e+00 +3.6926e+00 -2.3602e+00 -2.0147e+00 +2.7663e+00 -2.8385e+00 -3.8009e+00 -9.8609e-01 +4.2121e+00 +3.4242e+00 +3.2773e+00 +6.8125e-01 -1.0199e+00 -2.1097e+00 +4.8319e+00
3 +6.374529051e+06 +6.374529051e+06 +6.374588181e+06 +6.374588181e+06 -4.1378e+00 -4.6084e+00 +8.8611e-01 -2.1647e-01 -3.7004e+00 -1.9441e+00 +9.4198e-01 -1.1921e+00 +4.8047e-01 -1.6310e+00 +3.3372e+00 -2.5782e+00 -1.3224e+00 +1.9097e+00 +4.8375e+00 +3.3685e+00 +3.3172e+00 -2.9963e+00 +2.7792e+00 +4.8777e+00
9 +5.243978992e+06 +5.243978992e+06 +5.244038122e+06 +5.244038122e+06 -1.9619e-01 +2.4709e-01 -1.6566e+00 +1.5347e+00 +4.6267e+00 +3.4668e+00 +3.9407e+00 -1.3818e+00 -8.7572e-01 +2.2072e-01 +2.8787e+00 +8.3988e-01 -2.9945e+00 +1.7252e+00 -2.0556e+00 +4.9819e+00 -2.3654e+00 -4.8687e+00 -3.4374e+00 -4.6884e-01
29 +3.734020658e+06 +3.734020658e+06 +3.734079788e+06 +3.734079788e+06 -4.0378e+00 -4.0364e+00 -1.8886e+00 -5.1308e-01 -3.6714e+00 +4.6882e+00 +6.7705e-01 -2.3655e+00 -2.4750e+00 -3.0426e+00 +1.4296e+00 -4.1578e+00 -4.0821e+00 -1.0925e+00 +1.1816e+00 +3.4052e+00 +1.8589e+00 -3.4891e-01 +2.5305e+00 +2.3822e+00
170 +1.923406963e+06 +1.923406963e+06 +1.923466093e+06 +1.923466093e+06 +1.0776e+00 +2.6663e+00 -1.6890e+00 +2.8665e+00 -3.1711e+00 -1.3191e+00 -1.2187e+00 +4.6331e+00 +8.9547e-01 +1.2285e+00 +7.0011e+00 +9.4718e-01 +1.9289e+00 -2.1503e+00 -2.6557e+00 +4.3414e+00 +2.6585e+00 -3.9897e+00 -3.8062e+00 +3.6909e-02
453 +1.071170030e+06 +1.071170030e+06 +1.071229160e+06 +1.071229160e+06 +2.6654e+00 +4.6339e+00 -4.3584e+00 +4.8908e+00 +3.2537e+00 -1.6336e+00 -1.8913e+00 +2.2450e+00 -1.2916e+00 +3.0914e-01 +6.9597e+00 +3.3677e+00 +3.7198e+00 -2.9242e+00 +1.7703e+00 -7.3434e-01 +1.8783e+00 -6.0546e+00 -4.8093e+00 -8.6474e-01
