% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.910649084e+05 +4.910649084e+05 +4.912140584e+05 +4.912140584e+05 -4.9013e-02 -2.8447e+00 -1.4624e+00 -4.6944e+00 -4.9082e+00 +1.8018e+00 +4.1542e+00 +4.6421e+00 +4.2530e+00 +1.8509e+00 -1.9186e+00 +8.1811e-01 +1.4581e-01 -4.1459e+00 +2.5469e+00 -4.9067e+00 -2.6490e+00 +9.1424e-01 -4.6117e+00 -2.1619e+00
2 +2.642619861e+05 +2.642619861e+05 +2.644111361e+05 +2.644111361e+05 +5.4565e-01 +1.9328e-01 +2.6792e-01 -2.7254e+00 -1.7472e+00 +2.2226e+00 -2.1121e+00 +2.9111e+00 +2.6773e+00 +1.9592e+00 -8.1815e-01 +3.8172e+00 +4.9709e+00 -1.7171e+00 -4.8159e+00 -3.8276e+00 +2.9969e+00 -4.8234e+00 +2.5838e+00 +3.2488e+00
5 +7.271750680e+04 +7.271750680e+04 +7.286665680e+04 +7.286665680e+04 -1.4112e+00 -8.2969e-01 -3.7133e+00 -1.7036e+00 -3.9094e+00 -4.7062e+00 -2.3203e+00 +1.1662e+00 -1.8260e+00 +1.0852e+00 -1.9860e+00 +4.0709e+00 +2.4795e+00 -1.8728e-01 +2.0147e-01 -1.8594e+00 +7.3417e-01 +6.4871e-01 -1.0248e+00 +4.4635e+00
105 +5.797532392e+04 +5.797532392e+04 +5.812447392e+04 +5.812447392e+04 -2.3510e+00 -1.8139e+00 -2.2805e+00 -5.9708e-01 -4.1058e+00 -4.9080e+00 -2.6460e+00 -1.9885e+00 -1.0359e+00 +1.3874e+00 -2.4064e+00 +4.1182e+00 +6.2862e-01 -5.5598e-02 -9.2699e-01 -1.7180e+00 +9.1049e-01 -1.8813e+00 -1.0315e+00 +3.9333e+00
268 +3.613014819e+04 +3.613014819e+04 +3.627929819e+04 +3.627929819e+04 -2.5775e+00 -1.1492e+00 -2.1546e+00 +1.3355e+00 -4.0847e+00 -2.0519e+00 -1.1076e+00 -2.3206e+00 -2.2795e+00 +1.4430e+00 -4.4683e+00 +3.6970e+00 +8.8946e-02 +2.9910e-01 -9.4275e-01 -7.1834e-01 +6.6622e-01 -8.8844e-01 +4.8089e-01 +5.0000e+00
302 +1.879867349e+04 +1.879867349e+04 +1.894782349e+04 +1.894782349e+04 -2.8552e+00 -2.6201e+00 -1.5384e+00 -4.7532e-01 -5.0000e+00 -4.2855e+00 -2.0037e+00 -2.4030e+00 -2.2454e+00 +5.4940e-01 -4.2752e+00 +2.9193e+00 +1.8155e+00 -2.2625e+00 -6.8460e-01 -2.4477e+00 -2.9782e-01 -2.1655e+00 -7.9998e-02 +3.7684e+00
368 +1.060071237e+04 +1.060071237e+04 +1.074986237e+04 +1.074986237e+04 -2.9570e+00 -1.2276e+00 -1.5432e+00 +2.3687e+00 -4.2834e+00 -2.9666e+00 -3.4692e+00 -1.4772e+00 -1.7950e+00 +6.0044e-01 -2.8026e+00 +2.0106e+00 +1.0995e+00 -1.5613e+00 -1.0489e+00 -2.0680e+00 +5.1835e-01 -1.9526e+00 -9.2735e-01 +3.8444e+00
468 +9.778492123e+03 +9.778492123e+03 +9.927642123e+03 +9.927642123e+03 -3.1000e+00 -1.2386e+00 -1.2867e+00 +1.2643e+00 -4.3299e+00 -2.8526e+00 -3.6843e+00 -1.4368e+00 -1.6543e+00 +1.4156e-01 -2.7263e+00 +1.4244e+00 +1.0402e+00 -1.9193e+00 -1.0486e+00 -2.6223e+00 +6.9520e-01 -2.5509e+00 -1.0258e+00 +3.3035e+00
507 +5.878193553e+03 +5.878193553e+03 +6.027343553e+03 +6.027343553e+03 -2.8785e+00 +3.0031e-01 -2.1700e+00 +2.4670e+00 -4.1577e+00 -1.9524e+00 -1.6988e+00 -1.6668e+00 -2.8120e-01 -1.0284e-01 -3.7057e+00 +1.0927e+00 +2.5208e+00 -2.7412e+00 -2.3436e+00 -2.5880e+00 -5.2370e-01 -1.3462e+00 +4.2556e-01 +3.2722e+00
636 +2.712772307e+03 +2.712772307e+03 +2.861922307e+03 +2.861922307e+03 -1.3884e+00 -8.5869e-01 -1.3566e+00 +1.4309e+00 -3.3092e+00 -1.9454e+00 -3.8163e+00 -8.9539e-01 -1.8043e+00 -1.9487e-01 -3.0166e+00 -1.6916e-01 +2.6276e+00 -9.2196e-01 -1.1277e+00 -1.2460e+00 -4.9722e-01 -2.1120e+00 -5.2186e-01 +3.0779e+00
673 +2.046369047e+03 +2.046369047e+03 +2.195519047e+03 +2.195519047e+03 -8.7321e-01 -1.6206e+00 -1.3964e+00 +1.2738e+00 -4.1815e+00 -3.0478e+00 -1.2197e+00 -3.7354e-01 -5.4819e-01 -2.1168e-01 -3.3451e+00 -8.1199e-01 +1.1748e+00 -1.1387e+00 -5.6911e-01 -1.4020e+00 -1.0998e-01 -1.7984e+00 -1.0422e-02 +3.5008e+00
680 +1.577661565e+03 +1.577661565e+03 +1.726811565e+03 +1.726811565e+03 -1.6674e+00 -1.4491e+00 -9.0726e-01 +8.8071e-01 -3.6447e+00 -2.5683e+00 -2.6844e+00 -1.1405e+00 +4.1094e-01 +1.4946e-03 -3.4339e+00 -5.9116e-02 +8.8824e-01 -1.3556e+00 -1.2398e+00 -1.3328e+00 -1.3978e-01 -2.4350e+00 +3.2966e-03 +3.2841e+00
780 +8.955440066e+02 +8.955440066e+02 +1.044694007e+03 +1.044694007e+03 -1.5019e+00 -9.3030e-01 -1.0071e+00 +4.3265e-01 -3.6947e+00 -2.2173e+00 -2.5066e+00 -1.2807e+00 +5.6156e-01 -1.6175e-02 -2.7567e+00 +4.2007e-01 +1.5636e+00 -1.4781e+00 -9.9845e-01 -1.3392e+00 -6.3408e-01 -1.7047e+00 -8.3250e-02 +3.5747e+00
868 +5.939617100e+02 +5.939617100e+02 +7.431117100e+02 +7.431117100e+02 -1.8279e+00 -9.6758e-01 -9.9492e-01 +3.7512e-01 -3.5992e+00 -2.2988e+00 -2.3679e+00 -1.0352e+00 +1.3476e-01 -2.1976e-02 -2.7137e+00 +1.4958e-01 +1.5261e+00 -8.9184e-01 -9.6632e-01 -1.6705e+00 -6.4697e-01 -1.6992e+00 -8.3581e-02 +3.5387e+00
1468 +3.622539349e+02 +3.622539349e+02 +5.114039349e+02 +5.114039349e+02 -1.0696e+00 -1.3724e+00 -9.0215e-01 +8.4479e-01 -3.5129e+00 -2.3046e+00 -1.9059e+00 -1.7588e+00 -3.1580e-01 +9.6927e-02 -2.3178e+00 +2.3223e-01 +2.0990e+00 -1.1696e+00 -1.2075e+00 -1.5157e+00 -8.4081e-01 -1.9144e+00 -9.0048e-02 +3.7110e+00
3824 +2.511677247e+02 +2.511677247e+02 +4.003177247e+02 +4.003177247e+02 -3.8716e-01 -9.5219e-01 -8.7755e-01 +8.7432e-01 -3.6957e+00 -2.2121e+00 -1.8177e+00 -2.0377e+00 -9.2935e-01 -5.5678e-01 -2.4747e+00 -1.9306e-01 +1.9158e+00 -1.4528e+00 -1.6852e+00 -1.5568e+00 -8.0733e-01 -1.7915e+00 -3.7809e-01 +2.0449e+00
4858 +1.572442371e+02 +1.572442371e+02 +3.063942371e+02 +3.063942371e+02 -5.0931e-01 -1.0732e+00 -9.9212e-01 +6.2729e-01 -3.6801e+00 -2.2151e+00 -1.7916e+00 -2.0382e+00 -9.3724e-01 -3.6466e-01 -2.6149e+00 -1.0038e-01 +1.8005e+00 -1.7138e+00 -1.6384e+00 -1.3967e+00 -8.5539e-01 -1.4318e+00 -1.3563e+00 -1.6367e+00
5304 +9.471307690e+01 +9.471307690e+01 +2.438630769e+02 +2.438630769e+02 -5.2054e-01 -1.0848e+00 -8.3651e-01 +6.7856e-01 -3.6322e+00 -2.0505e+00 -1.8073e+00 -2.0689e+00 -9.6676e-01 -3.0937e-01 -2.6443e+00 -1.1653e-01 +1.6516e+00 -1.5983e+00 -1.6897e+00 -1.4552e+00 -8.7657e-01 -1.1459e+00 -2.3404e+00 -3.5231e+00
5451 +5.997095189e+01 +5.997095189e+01 +2.091209519e+02 +2.091209519e+02 -4.8576e-01 -1.0815e+00 -7.2711e-01 +9.3795e-01 -3.6358e+00 -2.0658e+00 -1.8253e+00 -2.0771e+00 -9.4999e-01 -3.2903e-01 -2.6892e+00 -1.4358e-01 +1.5480e+00 -1.5119e+00 -1.6944e+00 -1.4294e+00 -8.7128e-01 -8.5815e-01 -2.3258e+00 -3.5860e+00
5555 +3.913600630e+01 +3.913600630e+01 +1.882860063e+02 +1.882860063e+02 -5.1074e-01 -1.0849e+00 -7.1944e-01 +9.1893e-01 -3.6412e+00 -2.1947e+00 -1.8298e+00 -2.0863e+00 -9.5621e-01 -3.7776e-01 -2.7750e+00 -1.2996e-01 +1.6550e+00 -1.4544e+00 -1.6955e+00 -1.4271e+00 -8.6673e-01 -7.1052e-01 -2.6717e+00 -3.8795e+00
5973 +2.472054027e+01 +2.472054027e+01 +1.738705403e+02 +1.738705403e+02 -5.3598e-01 -1.0872e+00 -7.0751e-01 +9.9786e-01 -3.6362e+00 -2.1441e+00 -1.8362e+00 -2.0875e+00 -9.4030e-01 -3.9487e-01 -2.6977e+00 -1.4285e-01 +1.6849e+00 -1.4761e+00 -1.6866e+00 -1.4403e+00 -8.6631e-01 -3.1553e-01 -2.8063e+00 -3.8532e+00
22558 +1.584815423e+01 +1.584815423e+01 +1.649981542e+02 +1.649981542e+02 -2.2084e-01 -6.7040e-01 -4.9376e-01 +1.0884e+00 -3.6706e+00 -2.1799e+00 -1.8319e+00 -2.0591e+00 -8.9929e-01 -4.7785e-01 -2.6659e+00 -2.1366e-01 +1.7542e+00 -1.5508e+00 -1.6862e+00 -1.4455e+00 -8.4708e-01 -3.6118e-01 -2.7912e+00 -3.8548e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.097170691e+06 +1.097170691e+06 +1.096170691e+06 +1.096170691e+06 +2.3052e+00 -4.6928e+00 +4.6157e+00 +4.8196e-02 +4.3440e+00 +4.1430e-01 -2.7654e+00 -8.0254e-01 +2.5571e+00 -5.2105e-01 -2.8692e+00 +1.9634e+00 -1.1623e+00 +4.5641e+00 +1.0305e+00 -3.1731e-01 +4.4853e+00 -2.0394e+00 -4.6767e+00 -1.2106e+00
2 +9.338006276e+05 +9.338006276e+05 +9.328006276e+05 +9.328006276e+05 -3.4457e+00 +1.6842e+00 -4.3176e-01 +4.1560e+00 -4.7433e+00 -8.3673e-01 -1.2248e+00 -2.3957e+00 +8.0405e-01 +2.6597e+00 +4.1699e+00 +1.6951e+00 +2.7989e+00 +4.5664e+00 -3.2033e+00 -1.9773e+00 -2.6031e+00 +7.7652e-01 -1.7248e+00 -1.4312e+00
7 +2.756854925e+05 +2.756854925e+05 +2.746854925e+05 +2.746854925e+05 -4.3032e+00 -2.4199e+00 -6.7005e-01 +2.1524e+00 -3.2405e+00 -1.5680e+00 +1.1248e+00 +3.4500e+00 -1.1083e-01 -7.5914e-01 +1.6515e+00 -3.6921e+00 -1.7803e+00 +3.2642e-01 +3.5482e+00 +2.8212e+00 -2.1648e+00 -4.5166e+00 -1.1084e+00 -2.5564e-01
30 +2.220126581e+05 +2.220126581e+05 +2.210126581e+05 +2.210126581e+05 +1.0331e+00 -4.4154e+00 -1.5738e+00 -1.7024e+00 -2.5796e+00 -4.9415e+00 -4.1409e+00 -4.1191e+00 +1.5945e+00 -1.4324e+00 +1.2077e+00 -2.0067e+00 -1.4636e+00 -1.1495e+00 -1.4963e+00 +2.0928e+00 +2.8921e+00 -2.8900e+00 -2.1226e+00 +2.3662e+00
98 +1.098258256e+05 +1.098258256e+05 +1.088258256e+05 +1.088258256e+05 -2.0687e+00 -5.2316e-01 -3.7596e+00 -3.8620e-01 -4.8896e+00 -1.1930e+00 -3.0274e+00 -1.7689e+00 -2.9665e+00 +2.0893e-01 +4.8300e-01 +2.0961e+00 -4.6976e+00 -2.8208e+00 -1.2513e+00 -8.7831e-01 -2.7396e+00 -2.3931e+00 -3.0703e-01 -8.2169e-01
165 +9.377451742e+04 +9.377451742e+04 +9.277451742e+04 +9.277451742e+04 -2.3546e+00 -1.9409e+00 -1.8094e+00 -7.3630e-01 -4.3135e+00 -2.0022e+00 -4.1709e+00 -3.1716e+00 -2.9412e+00 -1.1805e+00 +2.9981e+00 +1.4055e+00 -3.1267e+00 -2.3682e+00 +9.3420e-01 -7.2926e-01 +4.2961e-01 -3.4806e+00 -5.0366e-01 -3.1491e-01
215 +6.228575616e+04 +6.228575616e+04 +6.128575616e+04 +6.128575616e+04 -2.7750e+00 +2.0428e+00 -1.9408e+00 -5.0000e+00 -3.7006e+00 +1.0569e+00 -1.4948e+00 -1.5033e+00 -1.7307e+00 +1.4590e+00 +1.7585e+00 +1.5936e+00 -3.5373e+00 -1.9460e+00 +1.2217e+00 -8.5428e-01 -3.2342e+00 -2.9111e+00 -1.0838e+00 -2.0532e+00
256 +3.284241367e+04 +3.284241367e+04 +3.184241367e+04 +3.184241367e+04 -1.0359e+00 +7.8699e-01 -1.1846e+00 -4.2945e+00 -3.7323e+00 -3.6619e-01 -1.1291e+00 -2.6869e+00 -1.7730e+00 +1.6539e+00 -4.1037e-02 -1.8678e+00 -1.6361e+00 -3.3989e+00 -2.1630e+00 -1.5072e+00 -3.4383e+00 -4.2336e+00 -1.4154e-01 -6.8924e-01
303 +1.333402490e+04 +1.333402490e+04 +1.233402490e+04 +1.233402490e+04 -2.4410e+00 +3.0633e-01 -1.0245e+00 -4.8978e+00 -9.8218e-01 +5.0742e-01 -1.3913e+00 -1.9757e+00 -1.7270e+00 +2.4810e+00 -5.6516e-01 +4.4040e-01 -2.5659e+00 -2.5727e+00 +6.9212e-01 -4.2637e-01 -2.6308e-01 -2.4249e+00 -1.5052e+00 -1.1745e+00
353 +9.465831379e+03 +9.465831379e+03 +8.465831379e+03 +8.465831379e+03 -2.6544e+00 +7.8771e-01 +8.9719e-01 -4.8169e+00 -5.2560e-01 +1.6283e+00 -1.0395e+00 -2.3628e+00 -2.0888e+00 +2.8684e+00 -1.0133e+00 -1.1159e+00 -2.3894e+00 -2.5316e+00 -3.0220e-01 -5.4186e-01 +4.0608e-01 -2.3345e+00 -1.6376e+00 -6.2796e-01
503 +6.155899792e+03 +6.155899792e+03 +5.155899792e+03 +5.155899792e+03 -3.2456e+00 +6.5503e-01 +6.8300e-01 -3.5008e+00 -2.4873e+00 +2.3907e-02 -1.4940e+00 -2.4002e+00 -1.8189e+00 +4.4798e+00 +9.1856e-02 -1.8123e+00 -7.7739e-01 -2.7833e+00 -6.0231e-01 -1.4418e+00 -1.3498e+00 -4.7723e+00 -1.7684e+00 +1.1426e+00
603 +3.091072072e+03 +3.091072072e+03 +2.091072072e+03 +2.091072072e+03 -3.0706e+00 +2.3453e-01 +5.0937e-01 -3.2409e+00 -2.0908e+00 -4.5243e-01 -2.6931e+00 -2.3751e+00 -1.5652e+00 +4.1010e+00 -2.2573e-01 -2.0728e+00 -8.8240e-01 -3.8694e+00 -6.6778e-01 -1.4104e+00 -9.9557e-01 -4.0858e+00 -1.6844e+00 +1.3344e+00
