% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.078199690e+04 +2.078199690e+04 +2.093114690e+04 +2.093114690e+04 +9.8445e-01 -7.8336e-01 -4.9718e+00 +3.7804e+00 +2.2010e+00
4 +5.643907576e+03 +5.643907576e+03 +5.793057576e+03 +5.793057576e+03 -2.1906e+00 +1.1887e-01 -1.7636e+00 +1.2780e+00 +3.3221e+00
29 +3.122384016e+03 +3.122384016e+03 +3.271534016e+03 +3.271534016e+03 +2.7900e-01 -7.5036e-01 -1.6348e+00 -1.9550e+00 -1.2843e-01
85 +1.349329844e+03 +1.349329844e+03 +1.498479844e+03 +1.498479844e+03 +3.0010e-01 +1.2999e-01 -8.4157e-01 -1.1023e+00 -2.1427e+00
109 +7.999930301e+02 +7.999930301e+02 +9.491430301e+02 +9.491430301e+02 +0.0000e+00 -1.5425e+00 -7.7665e-01 -7.4445e-01 +6.9223e-01
151 +6.095568915e+02 +6.095568915e+02 +7.587068915e+02 +7.587068915e+02 -4.8098e-01 -1.9198e-01 -1.4799e+00 +2.2837e+00 -1.0664e+00
185 +1.469527331e+02 +1.469527331e+02 +2.961027331e+02 +2.961027331e+02 -1.4287e+00 -7.0673e-01 -6.8378e-01 +0.0000e+00 -2.5297e+00
322 +9.475354647e+01 +9.475354647e+01 +2.439035465e+02 +2.439035465e+02 -1.1037e+00 -2.1570e+00 -4.1012e-01 +1.1119e+00 -3.1489e+00
505 +2.095620631e+01 +2.095620631e+01 +1.701062063e+02 +1.701062063e+02 -5.5106e-01 -9.0962e-01 -5.5388e-01 +1.2798e+00 -3.7703e+00
664 +1.081274115e+01 +1.081274115e+01 +1.599627411e+02 +1.599627411e+02 -8.6000e-01 -1.1198e+00 -8.0282e-01 +9.2681e-01 -3.5881e+00
705 +7.448559073e+00 +7.448559073e+00 +1.565985591e+02 +1.565985591e+02 -1.5657e-01 -7.4299e-01 -6.8120e-01 +1.0846e+00 -3.6919e+00
1105 +5.412436504e+00 +5.412436504e+00 +1.545624365e+02 +1.545624365e+02 -3.3923e-01 -7.5197e-01 -5.3106e-01 +1.2163e+00 -3.6500e+00
1194 +3.425833713e+00 +3.425833713e+00 +1.525758337e+02 +1.525758337e+02 -1.6249e-01 -6.2410e-01 -4.2708e-01 +1.1322e+00 -3.5043e+00
1309 +2.062046861e+00 +2.062046861e+00 +1.512120469e+02 +1.512120469e+02 -1.9699e-01 -5.7640e-01 -4.2124e-01 +1.1763e+00 -3.6997e+00
1454 +1.550131288e+00 +1.550131288e+00 +1.507001313e+02 +1.507001313e+02 -2.1784e-01 -6.1298e-01 -3.4162e-01 +1.2781e+00 -3.6009e+00
1864 +9.755610792e-01 +9.755610792e-01 +1.501255611e+02 +1.501255611e+02 -1.8890e-01 -5.9128e-01 -3.8835e-01 +1.2301e+00 -3.6329e+00
2066 +6.267158832e-01 +6.267158832e-01 +1.497767159e+02 +1.497767159e+02 -1.6157e-01 -5.7837e-01 -3.5983e-01 +1.2212e+00 -3.6032e+00
3718 +3.957972475e-01 +3.957972475e-01 +1.495457972e+02 +1.495457972e+02 -1.4071e-01 -5.3824e-01 -2.8543e-01 +1.3429e+00 -3.4921e+00
