% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.286620139e+03 +6.286620139e+03 +5.824530139e+03 +5.824530139e+03 +4.0660e+00 +1.5459e+00 -1.5066e+00 -9.1831e-01 -2.9924e+00 -2.5165e+00 -2.3364e+00 -4.0264e+00 -5.5126e-01 -8.6279e-01 -2.5068e+00 +4.1264e+00 +3.4775e-01 +3.8034e+00 +2.2298e+00 +4.3853e+00 +3.9006e+00 -4.0483e+00 -6.4929e-01 +2.9339e+00
4 +1.221516825e+03 +1.221516825e+03 +7.594268250e+02 +7.594268250e+02 -2.9960e+00 +4.4764e-01 -5.5141e-01 -4.4675e+00 +3.2082e+00 +3.3831e+00 +2.1624e+00 +2.0487e+00 -3.0840e+00 +7.1287e-01 +3.3039e+00 +1.3474e+00 +2.9255e+00 +1.0023e+00 -3.3567e+00 -2.9678e+00 -3.7147e+00 +4.2354e+00 -1.4558e+00 -3.7907e-01
15 +8.342352117e+02 +8.342352117e+02 +3.721452117e+02 +3.721452117e+02 +1.9760e+00 -9.4310e-01 -4.0748e+00 +3.4910e+00 -3.9670e+00 +1.9779e+00 -5.6145e-01 +4.5610e+00 -2.7901e+00 -4.3738e+00 -2.0477e+00 -1.5971e-01 +1.2982e+00 -3.9796e+00 -3.8092e+00 -3.6058e+00 -2.3036e+00 +2.3996e+00 -4.5314e+00 +4.0899e+00
161 +5.930129509e+02 +5.930129509e+02 +1.309229509e+02 +1.309229509e+02 -1.9872e+00 +3.5584e+00 -2.5231e+00 +3.8015e+00 -1.7517e+00 +2.6334e+00 -3.8286e+00 +3.6220e+00 +1.0100e+00 -1.3393e+00 -4.2407e+00 -6.5291e-01 -4.2420e-01 -4.5687e+00 -6.0572e-01 -4.3419e+00 -2.6893e-01 +7.4180e-01 -2.3796e+00 +4.0226e+00
259 +3.676310395e+02 +3.676310395e+02 -9.445896047e+01 -9.445896047e+01 +3.6720e+00 +3.0615e+00 +4.1030e+00 +3.1151e+00 +7.4914e-01 -3.0559e+00 -1.6760e+00 -8.6537e-01 -1.0471e+00 -1.6529e+00 -2.6586e+00 -2.8703e+00 +1.1515e+00 -1.1994e+00 -1.0012e+00 -4.4605e+00 +1.3494e-01 +3.0222e+00 -2.2304e+00 +1.6464e+00
996 +2.378075857e+02 +2.378075857e+02 -2.242824143e+02 -2.242824143e+02 +2.9755e+00 +3.9605e+00 +3.9450e+00 +3.8523e+00 +2.1761e+00 +1.3285e+00 +1.7127e+00 +2.4415e+00 -1.6283e-01 -1.3798e+00 -3.7024e+00 -3.8269e+00 -5.5564e-01 -3.2673e+00 -2.2718e+00 -5.0000e+00 -1.2580e+00 +3.5546e+00 -2.7989e+00 +2.1745e+00
2845 +1.477673500e+02 +1.477673500e+02 -3.143226500e+02 -3.143226500e+02 +2.9120e+00 +4.1856e+00 +4.5568e+00 +3.8342e+00 +2.3427e+00 +1.4298e-01 +1.8342e+00 +2.5672e+00 +4.7274e-03 -1.6454e+00 -3.7781e+00 -3.8005e+00 -5.8156e-01 -3.4456e+00 -2.3172e+00 -4.9969e+00 -1.1662e+00 +2.9352e+00 -2.8217e+00 +2.1892e+00
5117 +9.540202954e+01 +9.540202954e+01 -3.666879705e+02 -3.666879705e+02 +7.5012e-01 +4.1578e+00 +4.6575e+00 +3.9527e+00 +2.3278e+00 +1.3701e+00 +1.7892e+00 +2.5612e+00 +4.0138e-02 -1.5686e+00 -3.3753e+00 -3.7895e+00 -6.4796e-01 -3.4084e+00 -2.2750e+00 -4.9953e+00 -1.1547e+00 +3.3459e+00 -2.8457e+00 +2.1581e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.679953416e+03 +2.679953416e+03 +2.757613416e+03 +2.757613416e+03 +1.7262e+00 -2.2525e+00 -4.2963e+00 -1.9946e+00 -3.5009e+00 -3.3430e+00 -8.6093e-01 +2.6120e+00 +7.7555e-01 +9.5006e-01 +8.4580e-01 -4.4074e+00 +4.9904e+00 -4.1262e+00 +4.1086e+00 -2.8899e+00 +3.1150e+00 -1.2125e-01 -4.2441e-01 -1.7188e+00
2 +2.472529853e+03 +2.472529853e+03 +2.550189853e+03 +2.550189853e+03 +2.5658e+00 -2.6788e+00 -3.8664e-01 +4.8033e+00 +2.7331e+00 +3.6803e+00 +6.6153e-01 -3.0380e+00 -6.7443e-01 -3.4117e+00 -6.1740e-01 +9.9533e-01 -2.1091e-01 -1.4761e+00 -2.9414e+00 -4.8891e+00 -7.6400e-01 +3.4931e+00 +3.0946e+00 -5.2047e-01
4 +1.003598922e+03 +1.003598922e+03 +1.081258922e+03 +1.081258922e+03 -4.2082e+00 +4.1245e-01 -4.3697e+00 -4.3278e+00 +1.0709e+00 -2.8424e+00 +3.8521e-01 -1.8474e+00 -8.9033e-01 -4.6817e+00 +3.8656e+00 +3.3848e+00 -3.2551e+00 -2.5532e+00 +9.8531e-01 -4.8405e+00 -2.9369e+00 -3.9146e-01 +1.7275e+00 -3.5399e+00
11 +7.014750223e+02 +7.014750223e+02 +7.791350223e+02 +7.791350223e+02 +1.2955e+00 -2.7816e+00 +3.0647e+00 -2.4025e+00 -3.1119e+00 -1.6598e+00 -6.1697e-01 -3.6550e+00 -1.8324e+00 +1.1279e+00 +4.4919e-01 -1.8759e+00 +1.3875e+00 -1.0859e+00 -3.8496e+00 +3.6979e+00 -3.6862e+00 -2.3681e+00 +1.4460e-01 -3.5123e+00
141 +6.309112124e+02 +6.309112124e+02 +7.085712124e+02 +7.085712124e+02 +1.4294e+00 +0.0000e+00 -8.7454e-01 -1.4885e+00 -5.0000e+00 -3.5426e+00 -6.0535e-01 -6.1721e-01 -6.0502e-01 -3.6929e+00 +3.9491e+00 -2.2807e+00 +1.9415e+00 -2.6343e+00 -1.1640e+00 -1.2147e+00 -4.5520e+00 +0.0000e+00 +1.3911e+00 -1.6398e+00
