% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.495132126e+01 +8.495132126e+01 +1.257313213e+02 +1.257313213e+02 +3.7345e+00 -2.5462e+00 -3.7217e+00 -3.3866e+00 +4.6436e+00 +2.5312e+00 -2.9525e+00 +6.5514e-01 +2.9492e-01 +1.4169e+00 +1.8305e+00 -3.2617e+00 -8.2967e-01 +3.5786e-01 +8.5036e-01 -1.1743e+00 +5.6358e-02 +1.0430e+00 -4.7715e+00 +9.4987e-01
340 +6.031935806e+01 +6.031935806e+01 +1.010993581e+02 +1.010993581e+02 +9.8156e-01 -4.5177e+00 +4.2909e+00 -6.0384e-01 +4.6552e+00 +2.2797e+00 -2.0255e+00 +1.1276e+00 +3.9655e+00 -1.5844e+00 -1.2671e+00 -2.1342e+00 -4.5354e-02 +7.4652e-01 +7.1467e-02 -3.9746e-01 +5.0543e-01 +2.8329e+00 +1.0811e+00 +1.5077e+00
1106 +3.666365669e+01 +3.666365669e+01 +7.744365669e+01 +7.744365669e+01 +6.4691e-01 -4.2993e+00 +3.9178e+00 -3.4330e-01 +4.3493e+00 +1.8627e+00 -1.1087e+00 +1.9844e+00 +4.2178e+00 -6.5999e-01 -1.2966e+00 -2.8682e-01 -1.1379e+00 +1.8574e+00 +6.0274e-01 +1.4982e-01 +1.0933e+00 +3.4388e+00 +1.8024e+00 +6.3851e-01
1602 +2.447729267e+01 +2.447729267e+01 +6.525729267e+01 +6.525729267e+01 +3.9227e-01 -3.9738e+00 +3.5993e+00 -1.7507e+00 +3.9109e+00 +2.1613e+00 -1.8300e+00 +1.5325e+00 +3.8788e+00 +1.2442e+00 -4.5261e-01 +5.2941e-01 -6.1268e-01 +2.0308e+00 +2.8835e+00 +9.7057e-01 +1.9020e+00 +3.0958e+00 +2.4289e+00 +9.1851e-01
3255 +1.584017581e+01 +1.584017581e+01 +5.662017581e+01 +5.662017581e+01 +1.4501e-01 -2.5959e+00 +4.4623e+00 -9.3372e-01 +3.1951e+00 +2.3862e+00 -2.4087e+00 +1.5743e+00 +3.5600e+00 -4.3484e-01 -9.3687e-01 +1.4319e+00 -2.5114e+00 +2.1275e+00 +2.2304e+00 +1.3071e+00 +3.0378e+00 +3.2883e+00 +1.8185e+00 -1.9272e-01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.453193690e+01 +8.453193690e+01 +8.293193690e+01 +8.293193690e+01 +4.3947e+00 +2.4783e-01 -8.9938e-01 +2.0879e+00 -4.3533e+00 +3.6872e+00 -2.8189e+00 +2.0285e+00 -3.0825e+00 +6.0353e-01 +2.8504e-02 +2.1348e+00 +3.3874e+00 +5.5862e-01 -1.2579e+00 -1.1120e+00 -3.8120e+00 -4.3383e+00 -7.0700e-01 -3.7172e-01
379 +5.019282342e+01 +5.019282342e+01 +4.859282342e+01 +4.859282342e+01 +2.8876e+00 +2.2463e+00 -2.7346e+00 -2.6340e+00 -2.4605e+00 -1.5305e+00 -1.0627e+00 -1.9548e+00 -2.1074e+00 -3.5321e+00 +3.6189e+00 +2.2242e+00 +2.7152e+00 -1.6854e+00 -1.5696e+00 +1.1974e+00 +7.9963e-01 +0.0000e+00 -1.4038e+00 +1.6344e+00
552 +2.132956082e+01 +2.132956082e+01 +1.972956082e+01 +1.972956082e+01 +1.3506e+00 +2.3041e+00 -3.3760e+00 -4.7949e+00 -2.0368e+00 -1.2706e+00 +2.0918e+00 -2.1987e+00 -2.6375e+00 -4.0729e+00 +3.9788e+00 +2.1929e+00 +4.4100e+00 -1.6484e+00 -8.3426e-01 +5.6348e-01 +2.3357e+00 -1.2398e-01 -1.5676e+00 +1.3201e+00
741 +1.279391633e+01 +1.279391633e+01 +1.119391633e+01 +1.119391633e+01 +9.5785e-01 +2.1548e+00 -4.0044e+00 -3.0700e+00 -8.4962e-01 -1.8778e+00 +1.4269e+00 -3.6987e+00 -4.4463e+00 -4.6086e+00 +3.9403e+00 +1.5159e+00 +4.9705e+00 -3.5699e+00 -2.3299e+00 +1.0654e+00 +1.5971e+00 -1.0380e+00 -1.1189e+00 +9.9624e-02
922 +7.813143106e+00 +7.813143106e+00 +6.213143106e+00 +6.213143106e+00 +7.8230e-01 +2.0674e+00 -1.8328e+00 -3.2421e+00 -1.2768e+00 -2.4365e+00 +1.7026e+00 -3.8765e+00 -2.9628e+00 -4.5837e+00 +5.0000e+00 +1.9538e+00 +4.7946e+00 -3.1499e+00 -7.3839e-02 +1.9382e+00 +1.8072e+00 -7.5213e-01 -5.3900e-01 -1.2808e-01
1400 +6.306431350e+00 +6.306431350e+00 +4.706431350e+00 +4.706431350e+00 +1.0375e+00 +2.0754e+00 -2.1549e+00 -3.8865e+00 -1.2035e+00 -1.7288e+00 +1.5001e+00 -4.1387e+00 -3.6706e+00 -4.4539e+00 +4.9646e+00 +1.3984e+00 +4.8525e+00 -3.5379e+00 -6.6546e-01 +1.3051e+00 +1.6192e+00 +1.1752e-01 -5.1035e-01 +5.4519e-02
2303 +3.443535753e+00 +3.443535753e+00 +1.843535753e+00 +1.843535753e+00 +4.3548e-01 +2.3617e+00 -2.8476e+00 -3.9884e+00 -1.5142e+00 -1.6573e+00 +1.8194e+00 -4.2277e+00 -3.9541e+00 -4.2819e+00 +4.2349e+00 +1.5415e+00 +4.6295e+00 -2.9760e+00 -9.4770e-01 +1.8543e+00 +1.4169e+00 -4.1069e-01 -5.3352e-01 +6.6972e-01
2590 +2.470341240e+00 +2.470341240e+00 +8.703412395e-01 +8.703412395e-01 +1.8941e-01 +2.2684e+00 -2.5357e+00 -4.1918e+00 -1.1226e+00 -1.7232e+00 +1.8445e+00 -3.9752e+00 -3.7754e+00 -4.3983e+00 +4.2614e+00 +1.9119e+00 +4.3540e+00 -2.7705e+00 -6.4527e-01 +1.9436e+00 +8.3209e-01 -2.2870e-01 -6.6222e-01 +4.6964e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.471047983e+01 +8.471047983e+01 -2.861295202e+02 -2.861295202e+02 +4.8608e+00 -4.5202e+00 -4.3261e-01 -2.3321e+00 -3.1553e+00 -2.0522e-02 -1.9510e+00 +2.3846e+00 -4.1381e+00 +4.4939e+00 -2.0661e+00 +1.5906e-01 -2.0313e+00 +6.3988e-01 -9.8849e-01 -3.2020e+00 -2.8098e+00 -1.6207e+00 +4.3310e+00 +4.1204e+00
