% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.140738141e+02 +1.140738141e+02 +6.172381408e+01 +6.172381408e+01 -3.7093e+00 -1.7086e+00 +1.7446e-02 -6.1175e-01 +2.2557e+00 +4.6530e+00 -1.3287e+00 +2.0614e+00 -6.0563e-01 -4.9914e+00 +3.0240e+00 +2.7094e+00 -1.8259e+00 -3.1480e+00 -3.4388e-01 +4.2200e+00 +2.4972e+00 +2.1434e+00 +4.5993e+00 +3.5348e+00
4 +7.472298118e+01 +7.472298118e+01 +2.237298118e+01 +2.237298118e+01 -1.0113e+00 +1.8563e+00 +2.8559e+00 -3.3727e+00 -1.8834e+00 +2.4964e+00 +2.7239e+00 +9.3791e-01 +2.3305e+00 -1.8629e+00 +4.2299e+00 +2.5489e+00 +7.6576e-01 +2.4841e+00 +4.7328e+00 -3.8965e+00 +1.0896e+00 +4.6282e+00 -1.5341e+00 -2.8446e-01
63 +6.157431716e+01 +6.157431716e+01 +9.224317165e+00 +9.224317165e+00 -1.6777e+00 -3.7072e+00 -4.2114e-01 +2.5970e+00 -5.0000e+00 -1.0836e+00 -1.0687e+00 -7.1682e-01 -2.4726e+00 -1.9925e+00 +1.9687e+00 +2.4939e+00 +5.0000e+00 -5.0000e+00 +1.4295e+00 +2.2904e+00 -1.5097e+00 +4.5618e+00 -5.8737e-01 -3.3128e+00
87 +2.196505151e+01 +2.196505151e+01 -3.038494849e+01 -3.038494849e+01 -4.0382e+00 -7.4953e-01 -2.4460e+00 -3.4963e+00 -2.1687e+00 +0.0000e+00 -4.9095e+00 -7.2403e-01 -1.4189e+00 -3.4348e+00 +3.9931e+00 -4.0330e+00 +2.3693e+00 +1.3997e+00 +2.0450e+00 -1.2386e+00 -1.4759e+00 +2.4067e-02 +1.3972e+00 -4.2293e+00
287 +1.576025720e+01 +1.576025720e+01 -3.658974280e+01 -3.658974280e+01 -1.4219e+00 -7.4288e-01 -2.3932e+00 -4.4878e-01 -7.2533e-01 -8.5960e-01 -4.8835e+00 -1.0200e+00 +4.0857e-02 -4.5023e+00 +2.3272e+00 +4.9691e-02 +1.9433e+00 +1.3928e+00 +1.9720e+00 -1.6482e+00 -1.7254e+00 +9.6168e-01 +1.6151e+00 -2.7412e+00
645 +9.456840936e+00 +9.456840936e+00 -4.289315906e+01 -4.289315906e+01 -1.0854e+00 -1.2396e+00 +2.5613e-01 -1.2576e+00 -2.7569e+00 +5.0000e+00 -4.9641e+00 -1.4345e+00 +2.0207e+00 -2.3682e+00 +2.0542e+00 -2.3211e+00 +1.2446e+00 +3.9721e-01 -4.2119e-01 -1.9084e+00 -9.5059e-01 +7.7051e-01 +3.8724e+00 -2.5035e+00
752 +5.603479425e+00 +5.603479425e+00 -4.674652057e+01 -4.674652057e+01 -9.8720e-01 -3.6946e-01 -2.7255e-01 -1.9294e+00 -1.7349e+00 +5.0000e+00 -4.9399e+00 +2.0741e-01 +3.7354e+00 -2.2035e+00 +3.6936e+00 +3.6914e-01 +2.6292e+00 +1.6657e-01 -1.2376e+00 -9.7991e-01 -6.2570e-01 +1.8206e+00 +2.4026e+00 -2.1712e+00
1108 +3.899149945e+00 +3.899149945e+00 -4.845085005e+01 -4.845085005e+01 -3.8025e-01 -1.2623e+00 +2.0770e+00 -1.8477e+00 -1.7118e+00 +4.3785e+00 -4.9840e+00 +4.1982e-01 +2.9096e+00 -2.0845e+00 +3.5495e+00 -9.1675e-01 +2.9735e+00 +4.3496e-01 -1.1932e+00 -1.1384e+00 -2.8903e-01 +2.4736e+00 +2.4142e+00 -3.6389e+00
1626 +2.386366285e+00 +2.386366285e+00 -4.996363372e+01 -4.996363372e+01 -3.9217e-01 -1.6595e+00 +2.4166e+00 -1.8743e+00 -1.1722e+00 +4.9637e+00 -4.9019e+00 +2.4814e-01 +3.6063e+00 -1.9863e+00 +3.5917e+00 -1.2155e+00 +2.7163e+00 -4.1437e-01 -2.3039e+00 +1.4505e+00 -5.8852e-01 +2.0231e+00 +2.5513e+00 -5.0000e+00
2983 +1.576859915e+00 +1.576859915e+00 -5.077314009e+01 -5.077314009e+01 -9.1428e-01 -1.6335e+00 +2.3186e+00 -2.0794e+00 -1.3517e+00 +4.9745e+00 -4.9057e+00 -1.5588e-01 +3.2003e+00 -1.6220e+00 +3.3334e+00 -7.1154e-01 +2.7192e+00 -5.9140e-01 -1.5756e+00 +1.2528e+00 -6.5033e-01 +1.9352e+00 +2.6922e+00 -4.2763e+00
3379 +8.920491871e-01 +8.920491871e-01 -5.145795081e+01 -5.145795081e+01 -8.3246e-01 -1.4712e+00 +2.4760e+00 -2.2437e+00 -1.3909e+00 +4.0652e+00 -4.9062e+00 -1.7357e-01 +2.9965e+00 -1.8317e+00 +3.2815e+00 -3.4538e-01 +2.7048e+00 -6.4145e-01 -1.8191e+00 +1.3059e+00 -8.3577e-01 +1.6926e+00 +3.0306e+00 -4.4128e+00
4000 +6.071698959e-01 +6.071698959e-01 -5.174283010e+01 -5.174283010e+01 -6.7817e-01 -1.5206e+00 +2.7640e+00 -2.1734e+00 -1.6458e+00 +4.1176e+00 -4.5988e+00 -1.8380e-01 +2.4953e+00 -2.1404e+00 +2.9362e+00 -4.1548e-01 +2.6934e+00 -6.9467e-01 -2.0085e+00 +1.1718e+00 -9.4122e-01 +1.7673e+00 +3.2367e+00 -4.4969e+00
