% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.173313464e+03 +8.173313464e+03 +7.711223464e+03 +7.711223464e+03 +2.1064e+00 -4.3637e+00 +3.8798e-01 +2.2024e+00 +1.2692e+00 -9.8238e-01 -3.5657e+00 +3.8294e+00 -4.3828e+00 -2.8852e+00 +3.2152e+00 -4.7407e+00 -4.3718e+00 +4.1854e+00 -4.9321e+00 +4.6531e+00 +3.2608e+00 -4.4656e+00 +3.4551e+00 +4.7063e-01
2 +5.413234148e+03 +5.413234148e+03 +4.951144148e+03 +4.951144148e+03 +7.0248e-01 -8.1190e-01 +2.5663e+00 +1.9347e+00 +2.2296e+00 -1.0009e+00 -3.3983e-01 -2.9985e+00 +8.1784e-01 +3.5883e+00 -4.6228e-01 -2.8030e+00 -3.7493e+00 -1.1018e+00 -3.6915e+00 -3.8872e+00 +2.5887e+00 -2.2999e+00 -3.6569e+00 -4.8341e+00
4 +2.420381932e+03 +2.420381932e+03 +1.958291932e+03 +1.958291932e+03 +2.3170e+00 -1.6460e+00 +2.1872e+00 -4.4164e+00 +7.9832e-01 -2.0824e+00 -4.3768e+00 -2.6343e+00 -1.4595e+00 -4.6175e+00 -6.2636e-01 +2.3385e+00 +1.3884e+00 -4.2395e+00 -3.6708e+00 -1.5859e-01 -3.5378e+00 +1.5968e-01 -4.9787e+00 +4.5040e+00
12 +1.348468975e+03 +1.348468975e+03 +8.863789754e+02 +8.863789754e+02 -1.5037e+00 +1.2285e+00 -4.8326e-01 +2.9972e+00 +4.2749e+00 +3.4985e+00 +2.8744e+00 +6.2706e-01 -4.9733e+00 -1.1857e+00 -4.4829e+00 -5.2309e-01 -2.0680e-01 -4.3490e-01 +4.5923e-02 -4.7106e+00 -6.3798e-01 -1.6192e-02 +1.9229e+00 +4.1897e+00
120 +8.770737682e+02 +8.770737682e+02 +4.149837682e+02 +4.149837682e+02 -2.2953e+00 -6.2478e-01 -2.9553e+00 -2.6901e-01 +8.4204e-01 +5.2142e-02 -5.0000e+00 +2.2235e-01 -1.3028e+00 -1.5163e+00 +1.9835e+00 +2.2465e-01 +6.5160e-01 -4.1760e+00 +1.3806e+00 -1.6500e+00 -1.9136e+00 +1.9612e+00 +9.8737e-02 -2.6246e+00
221 +6.105035071e+02 +6.105035071e+02 +1.484135071e+02 +1.484135071e+02 -5.0000e+00 +3.4264e+00 -1.3715e+00 -1.5450e+00 +3.0832e+00 +2.7154e+00 -3.4027e+00 +1.3801e+00 -2.5869e+00 -1.0341e+00 +2.6343e+00 +8.7959e-01 -2.4910e+00 -3.0392e+00 -1.3799e+00 -4.3528e+00 +3.2831e-01 +5.0000e+00 +1.2348e+00 +2.7391e+00
897 +3.720974557e+02 +3.720974557e+02 -8.999254426e+01 -8.999254426e+01 +2.2517e-01 -7.2036e-01 -1.5485e+00 -1.0672e-01 -6.8463e-01 +4.7687e+00 -1.4651e+00 +6.5567e-01 +1.1396e-01 -1.9406e+00 +1.9882e+00 -2.1058e+00 -4.5177e-01 -1.0434e+00 -3.9327e-01 -4.5214e+00 -1.0703e+00 +3.0336e+00 +8.1954e-01 +2.7699e+00
1677 +2.361597653e+02 +2.361597653e+02 -2.259302347e+02 -2.259302347e+02 -5.0858e-01 -7.1253e-01 +5.4173e-01 -1.0151e-01 +4.8503e-01 +4.6073e+00 +2.7546e-01 +2.6002e+00 +6.8766e-01 -1.5457e+00 +1.6527e+00 -2.2243e+00 +2.4939e-02 -1.6395e+00 +5.5478e-02 -3.9962e+00 -4.9258e-02 +2.5028e+00 +2.7783e+00 +2.6369e+00
4121 +1.419883077e+02 +1.419883077e+02 -3.201016923e+02 -3.201016923e+02 +1.2588e+00 +4.5031e-01 +6.2003e-01 -3.5084e-02 -1.0910e-01 +2.4027e+00 +6.8255e-01 +3.8528e+00 +1.2776e+00 -2.4250e+00 +2.1699e+00 -3.7155e+00 +1.3286e-01 -2.5065e+00 +5.1386e-01 -3.8815e+00 -4.1909e-01 +1.8892e+00 +2.1566e+00 +2.5345e+00
8545 +9.985411671e+01 +9.985411671e+01 -3.622358833e+02 -3.622358833e+02 +3.5999e-01 +3.6456e-01 +5.7322e-01 -1.5356e-01 -1.0876e-01 +2.1783e+00 +5.5372e-01 +3.7665e+00 +1.2343e+00 -2.3795e+00 +1.6726e+00 -3.7219e+00 +1.2803e-01 -2.5085e+00 +4.5228e-01 -3.8930e+00 -5.4060e-01 +2.6048e+00 +2.1134e+00 +2.4263e+00
19986 +6.288833365e+01 +6.288833365e+01 -3.992016664e+02 -3.992016664e+02 +3.7351e-01 +4.9578e-01 +5.7173e-01 -1.6426e-01 -7.4998e-02 +2.1729e+00 +4.6947e-01 +3.7793e+00 +1.1306e+00 -6.3710e-01 +2.7453e+00 -3.7495e+00 +1.1484e-01 -2.4963e+00 +4.8830e-01 -3.8955e+00 -5.1413e-01 +2.6059e+00 +2.1002e+00 +2.3927e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.555826121e+03 +8.555826121e+03 +8.633486121e+03 +8.633486121e+03 +5.8631e-01 +3.9065e+00 +3.5042e+00 +2.1862e+00 -4.2680e+00 +3.4356e+00 -3.6824e+00 +2.6540e-03 +4.3312e+00 +3.4367e+00 +4.9009e+00 -3.5497e+00 -4.2075e+00 +3.4960e+00 -2.9634e+00 +1.1196e+00 -4.6566e+00 +2.4977e+00 +5.4234e-01 +4.9585e+00
4 +1.256842072e+03 +1.256842072e+03 +1.334502072e+03 +1.334502072e+03 +2.4051e-01 +3.6372e+00 +2.1153e+00 +1.9779e+00 -1.6649e-01 -3.2539e+00 -2.8639e-01 +3.0029e-02 -3.7226e+00 -8.7974e-01 -4.6747e+00 +5.9822e-01 +8.5008e-01 +4.2083e+00 +7.3500e-01 -1.9603e+00 -5.4720e-01 +2.6474e+00 +1.4123e+00 -6.1455e-01
59 +8.184032583e+02 +8.184032583e+02 +8.960632583e+02 +8.960632583e+02 -1.7883e+00 +1.7401e-01 -5.0000e+00 +3.0514e+00 -3.0228e+00 +4.8329e-01 -2.9935e+00 -2.3788e+00 -1.3620e+00 -2.3566e+00 -5.7161e-02 +2.3200e+00 -3.6979e+00 +2.4324e+00 -1.0143e+00 +1.7254e-01 -5.3419e-01 +1.2916e+00 +1.6299e+00 -3.6508e+00
244 +6.199474272e+02 +6.199474272e+02 +6.976074272e+02 +6.976074272e+02 -3.8589e+00 +0.0000e+00 -5.0000e+00 +4.9912e+00 -2.8531e+00 -1.6841e+00 -1.5002e+00 -4.1256e-01 -2.7737e+00 -3.5744e+00 -2.3384e+00 -1.8607e+00 +6.7226e-01 -2.9449e-01 +2.0550e+00 +0.0000e+00 -5.1272e-01 -1.7611e-01 +2.6471e+00 -3.4533e+00
519 +3.661337730e+02 +3.661337730e+02 +4.437937730e+02 +4.437937730e+02 -2.9574e+00 +1.0006e+00 -2.3312e+00 +5.0000e+00 +2.0930e-01 +1.5586e-01 -1.2112e-01 +2.9040e+00 -1.8405e+00 -1.0408e+00 +6.9374e-01 +0.0000e+00 -1.0303e+00 +4.9799e-01 +5.6275e-01 +3.0480e+00 +2.5675e-02 -4.5801e+00 +2.1893e+00 -3.7989e+00
