% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.918136619e+05 +6.918136619e+05 +6.919628119e+05 +6.919628119e+05 +4.6158e+00 -4.5513e+00 -4.2059e+00 -2.4403e+00 +3.6059e-01 -3.8665e+00 +2.9521e+00 +2.3691e+00 -4.1366e+00 +9.4188e-02 +4.5696e+00 +3.3336e+00 -3.5000e+00 +3.4976e-01 -2.7058e+00 +2.0069e+00 +1.6176e+00 -1.6888e+00 +2.1586e+00 +1.8589e+00
2 +3.683170022e+05 +3.683170022e+05 +3.684661522e+05 +3.684661522e+05 +2.4142e+00 -2.5994e-02 +2.8723e+00 -3.1750e+00 +1.6900e+00 -1.0058e+00 -9.3120e-01 -3.2898e+00 +4.2590e+00 +3.4118e+00 -1.8727e+00 +2.0821e+00 -4.2950e+00 +4.6665e-01 +1.6371e+00 -8.1446e-01 -3.5167e+00 -1.8951e+00 -1.3294e+00 +4.3651e+00
4 +1.749397887e+05 +1.749397887e+05 +1.750889387e+05 +1.750889387e+05 +8.6741e-01 -3.4746e+00 -3.4341e+00 -1.1170e+00 -1.9657e+00 -4.6368e+00 -2.9336e+00 -2.2322e+00 -2.2147e+00 -1.7823e+00 -3.1395e+00 +2.7007e+00 +5.7392e-01 -4.6695e+00 -1.9940e-01 +1.4512e-01 -4.7373e+00 +3.0746e+00 +2.9596e+00 -3.7607e+00
61 +9.914335029e+04 +9.914335029e+04 +9.929250029e+04 +9.929250029e+04 +4.4282e-01 -4.9633e+00 -4.2393e+00 +2.4448e-01 -2.5214e+00 -3.1881e-01 -3.9072e+00 -1.5301e+00 +1.0441e+00 +4.8905e-01 -2.9324e+00 +3.7170e+00 +5.0000e+00 +8.9911e-01 -4.4439e+00 +1.7542e+00 -1.5913e+00 -1.1895e+00 +3.5674e-01 -8.7208e-01
170 +5.481422437e+04 +5.481422437e+04 +5.496337437e+04 +5.496337437e+04 -7.4530e-03 -2.0123e+00 -1.3469e+00 -9.9473e-01 -3.5267e+00 -2.0219e+00 -2.0980e+00 -4.4363e+00 +2.1904e+00 -1.0306e+00 -5.0000e+00 +3.0023e+00 -7.1881e-01 -1.1936e+00 -2.4995e+00 +1.5661e+00 -3.2582e+00 +2.7300e+00 -4.0686e-01 +3.2988e-03
200 +3.500909962e+04 +3.500909962e+04 +3.515824962e+04 +3.515824962e+04 -1.2790e+00 -3.0034e+00 -1.8749e+00 +1.2534e+00 -4.2651e+00 -2.9891e+00 -5.0000e+00 -1.8965e+00 -8.3449e-01 -8.8468e-01 -3.8482e+00 +1.6603e+00 +6.8662e-01 -1.3910e-01 -1.2190e+00 +1.2258e+00 -4.0136e+00 +1.8732e+00 -5.6600e-01 +4.0884e+00
376 +2.388157391e+04 +2.388157391e+04 +2.403072391e+04 +2.403072391e+04 -1.0597e+00 -3.4576e+00 +1.7855e+00 +3.6298e+00 -3.4610e+00 -2.9096e+00 -5.0000e+00 -6.4353e-01 +2.8357e-02 -1.1524e+00 -4.6190e+00 +3.4497e-01 +2.6195e+00 +9.6791e-01 -9.1945e-01 -2.3452e+00 -2.0667e+00 +9.2336e-01 -7.7272e-01 +6.9930e-01
414 +1.103710136e+04 +1.103710136e+04 +1.118625136e+04 +1.118625136e+04 -4.9957e-01 -3.3931e+00 +4.0924e-01 +2.8756e+00 -3.4480e+00 -9.0575e-01 -1.5050e+00 -2.2866e+00 +1.0912e-01 -3.2950e-01 -3.9749e+00 +4.4256e-01 +1.3246e+00 -3.6616e+00 +1.1981e+00 -6.4326e-01 -1.8570e+00 +3.2514e-01 -1.2035e+00 +1.1148e+00
615 +9.699955816e+03 +9.699955816e+03 +9.849105816e+03 +9.849105816e+03 -3.7210e-01 -3.3767e+00 +1.0436e+00 +2.9011e+00 -3.3567e+00 -9.8946e-01 -2.0399e-01 -3.0572e+00 -3.3833e-01 -7.0708e-01 -3.7995e+00 +1.7882e+00 +5.7031e-01 -3.5402e+00 +0.0000e+00 -8.6167e-01 -1.5639e+00 +1.2943e+00 -6.7533e-01 +6.4509e-01
691 +4.527757682e+03 +4.527757682e+03 +4.676907682e+03 +4.676907682e+03 -2.0544e+00 -3.4260e+00 +9.2098e-01 +9.8097e-01 -3.4640e+00 -1.7512e+00 -1.7586e+00 -8.9152e-01 -1.0300e-01 -4.0543e-01 -3.9863e+00 +1.1648e+00 +1.6355e+00 -1.0534e+00 -1.0683e+00 -6.6604e-01 -1.0789e+00 -7.6475e-02 -1.5194e+00 +4.5292e-01
757 +3.853975053e+03 +3.853975053e+03 +4.003125053e+03 +4.003125053e+03 -1.8885e+00 -2.9856e+00 +6.1790e-01 +6.9074e-01 -2.9370e+00 -1.8164e+00 -4.7390e-01 -1.0985e+00 -2.2226e-01 -1.8002e-01 -3.8352e+00 +1.3727e+00 +2.4014e+00 -1.6632e+00 -3.2810e+00 -5.2830e-01 -5.0508e-01 -8.7357e-02 -2.1563e+00 -1.9239e-01
1118 +2.270472523e+03 +2.270472523e+03 +2.419622523e+03 +2.419622523e+03 -1.4749e+00 -1.6545e+00 -9.4445e-01 +8.2134e-01 -2.5669e+00 -9.9085e-01 -4.3175e-01 -1.1095e+00 -3.3962e-01 -2.0004e-01 -3.5423e+00 +1.1357e+00 +3.1571e+00 -1.4612e+00 -1.4788e+00 -5.1235e-01 -8.1012e-01 +2.1774e-01 -2.2314e+00 +5.7922e-02
1243 +1.404151338e+03 +1.404151338e+03 +1.553301338e+03 +1.553301338e+03 -5.2807e-01 -8.6196e-01 -2.1567e+00 +1.9215e+00 -2.2913e+00 -1.3471e+00 -4.9591e-01 -9.7022e-01 -2.8880e-01 +1.4487e-01 -3.6161e+00 +1.1199e+00 +2.9268e+00 -9.0844e-01 -1.3494e+00 -6.2535e-01 -1.0895e+00 +6.0646e-01 -1.3084e+00 +2.0767e-01
1656 +8.035781807e+02 +8.035781807e+02 +9.527281807e+02 +9.527281807e+02 -9.2455e-01 -1.0847e+00 -5.7705e-01 +1.8760e+00 -2.6073e+00 -1.0260e+00 -3.8676e-01 -1.3281e+00 -5.6228e-01 -6.4902e-01 -3.7683e+00 +4.1939e-01 +2.4768e+00 -1.1568e+00 -2.6116e+00 -1.3855e+00 -1.2159e+00 +9.0799e-01 -7.9763e-01 +5.4516e-01
1856 +6.061396316e+02 +6.061396316e+02 +7.552896316e+02 +7.552896316e+02 -9.5283e-01 -1.7294e+00 -7.7607e-01 +1.9645e+00 -2.5740e+00 -1.0508e+00 -7.5160e-01 -1.0827e+00 -5.0353e-01 -6.6193e-01 -3.8516e+00 +4.6248e-01 +2.3832e+00 -1.2673e+00 -2.0244e+00 -1.2320e+00 -1.5070e+00 +7.1193e-01 -8.0567e-01 +6.0515e-01
