% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.163761959e+01 +3.163761959e+01 +3.850761959e+01 +3.850761959e+01 +4.2671e+00 -1.0186e+00 +1.0999e-01 -3.7707e+00 +5.2595e-01
2 +6.304549361e+00 +6.304549361e+00 +1.317454936e+01 +1.317454936e+01 +6.5988e-01 -2.6222e+00 +5.6108e-01 -3.7306e+00 -2.9486e+00
10 +3.542967674e+00 +3.542967674e+00 +1.041296767e+01 +1.041296767e+01 +1.0254e+00 +2.8347e+00 +4.4879e+00 +2.5086e+00 +3.1484e-01
513 +2.085623009e+00 +2.085623009e+00 +8.955623009e+00 +8.955623009e+00 +3.9919e+00 +1.6345e+00 +1.1485e+00 +5.1879e+00 -2.5735e+00
3814 +1.149552908e+00 +1.149552908e+00 +8.019552908e+00 +8.019552908e+00 +2.2833e+00 -6.3985e-01 -1.5430e+00 +4.8858e+00 -3.2236e+00
70381 +9.458160826e-01 +9.458160826e-01 +7.815816083e+00 +7.815816083e+00 +3.9919e+00 +1.6345e+00 -5.1778e+00 +5.1879e+00 -2.5626e+00
88248 +4.812577959e-01 +4.812577959e-01 +7.351257796e+00 +7.351257796e+00 +4.5548e+00 +1.5121e+00 -1.6012e+00 +4.9794e+00 -3.6457e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.275092360e+01 +2.275092360e+01 +2.276092360e+01 +2.276092360e+01 -2.8865e+00 -3.5449e+00 -2.3034e+00 +2.7823e+00 -4.7039e+00
2 +6.035936676e+00 +6.035936676e+00 +6.045936676e+00 +6.045936676e+00 -2.2926e+00 -2.2878e+00 +2.8892e+00 +8.1926e-01 -1.4926e+00
274 +3.307244534e+00 +3.307244534e+00 +3.317244534e+00 +3.317244534e+00 +6.1334e-01 -4.0044e+00 -2.3034e+00 +3.7465e+00 +2.4914e+00
868 +2.331316294e+00 +2.331316294e+00 +2.341316294e+00 +2.341316294e+00 -4.5231e+00 -4.2810e+00 -9.0058e-01 +4.4431e+00 -2.0598e+00
5232 +1.420457663e+00 +1.420457663e+00 +1.430457663e+00 +1.430457663e+00 -4.1274e+00 +1.9435e+00 -5.2674e+00 +5.2070e+00 +4.9172e+00
7140 +8.837768539e-01 +8.837768539e-01 +8.937768539e-01 +8.937768539e-01 -2.0482e+00 -2.0384e+00 -1.1187e-01 +4.0264e+00 +3.4275e+00
176078 +6.286214965e-01 +6.286214965e-01 +6.386214965e-01 +6.386214965e-01 -3.1926e+00 +1.6700e+00 -2.5142e+00 +1.0733e+00 -3.9668e+00
179280 +3.938694714e-01 +3.938694714e-01 +4.038694714e-01 +4.038694714e-01 -3.1926e+00 +1.6734e+00 -2.5142e+00 +1.0728e+00 -3.9669e+00
181745 +2.508938862e-01 +2.508938862e-01 +2.608938862e-01 +2.608938862e-01 -3.1881e+00 +1.6740e+00 -2.5145e+00 +1.0692e+00 -3.9691e+00
182768 +1.505096778e-01 +1.505096778e-01 +1.605096778e-01 +1.605096778e-01 -3.1855e+00 +1.6737e+00 -2.5154e+00 +1.0675e+00 -3.9702e+00
183631 +9.971814816e-02 +9.971814816e-02 +1.097181482e-01 +1.097181482e-01 -3.1859e+00 +1.6716e+00 -2.5173e+00 +1.0684e+00 -3.9703e+00
184529 +6.202474993e-02 +6.202474993e-02 +7.202474993e-02 +7.202474993e-02 -3.1863e+00 +1.6690e+00 -2.5194e+00 +1.0691e+00 -3.9711e+00
184679 +3.579425301e-02 +3.579425301e-02 +4.579425301e-02 +4.579425301e-02 -3.1858e+00 +1.6690e+00 -2.5191e+00 +1.0684e+00 -3.9718e+00
185339 +2.328646620e-02 +2.328646620e-02 +3.328646620e-02 +3.328646620e-02 -3.1863e+00 +1.6688e+00 -2.5188e+00 +1.0687e+00 -3.9718e+00
185710 +1.477025252e-02 +1.477025252e-02 +2.477025252e-02 +2.477025252e-02 -3.1862e+00 +1.6689e+00 -2.5189e+00 +1.0687e+00 -3.9718e+00
186654 +9.260458977e-03 +9.260458977e-03 +1.926045898e-02 +1.926045898e-02 -3.1862e+00 +1.6687e+00 -2.5190e+00 +1.0687e+00 -3.9719e+00
187707 +6.291244994e-03 +6.291244994e-03 +1.629124499e-02 +1.629124499e-02 -3.1862e+00 +1.6686e+00 -2.5190e+00 +1.0687e+00 -3.9719e+00
188689 +3.216476061e-03 +3.216476061e-03 +1.321647606e-02 +1.321647606e-02 -3.1864e+00 +1.6685e+00 -2.5191e+00 +1.0689e+00 -3.9718e+00
189334 +2.107263068e-03 +2.107263068e-03 +1.210726307e-02 +1.210726307e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0689e+00 -3.9718e+00
189383 +1.503273094e-03 +1.503273094e-03 +1.150327309e-02 +1.150327309e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
190562 +6.879513575e-04 +6.879513575e-04 +1.068795136e-02 +1.068795136e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
190705 +6.293194760e-04 +6.293194760e-04 +1.062931948e-02 +1.062931948e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
191826 +3.244214087e-04 +3.244214087e-04 +1.032442141e-02 +1.032442141e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
192981 +2.350352926e-04 +2.350352926e-04 +1.023503529e-02 +1.023503529e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
193853 +1.446225701e-04 +1.446225701e-04 +1.014462257e-02 +1.014462257e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
194831 +7.207416090e-05 +7.207416090e-05 +1.007207416e-02 +1.007207416e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
195051 +5.821717023e-05 +5.821717023e-05 +1.005821717e-02 +1.005821717e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
195160 +3.904311019e-05 +3.904311019e-05 +1.003904311e-02 +1.003904311e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
196379 +1.931465822e-05 +1.931465822e-05 +1.001931466e-02 +1.001931466e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
197928 +1.577988285e-05 +1.577988285e-05 +1.001577988e-02 +1.001577988e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
198562 +9.867144358e-06 +9.867144358e-06 +1.000986714e-02 +1.000986714e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
198789 +5.918835976e-06 +5.918835976e-06 +1.000591884e-02 +1.000591884e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
199587 +2.766652715e-06 +2.766652715e-06 +1.000276665e-02 +1.000276665e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
199652 +2.421974497e-06 +2.421974497e-06 +1.000242197e-02 +1.000242197e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
200158 +1.584318952e-06 +1.584318952e-06 +1.000158432e-02 +1.000158432e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
200413 +5.402309219e-07 +5.402309219e-07 +1.000054023e-02 +1.000054023e-02 -3.1864e+00 +1.6686e+00 -2.5191e+00 +1.0688e+00 -3.9718e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.138535901e+01 +3.138535901e+01 -9.922464099e+01 -9.922464099e+01 -2.4713e+00 +3.8028e+00 +4.4709e+00 -3.0479e+00 +1.6000e+00
2 +3.828130886e+00 +3.828130886e+00 -1.267818691e+02 -1.267818691e+02 -3.9049e+00 +4.5110e+00 -1.4731e+00 -6.9904e-01 +1.3945e+00
274 +2.398824187e+00 +2.398824187e+00 -1.282111758e+02 -1.282111758e+02 -2.9133e+00 -1.8111e+00 -2.8610e+00 -3.9607e+00 +2.8807e+00
1154 +1.091601315e+00 +1.091601315e+00 -1.295183987e+02 -1.295183987e+02 -2.3581e+00 -2.0392e+00 -1.8004e+00 -7.9073e-01 -4.6780e+00
25900 +6.698064033e-01 +6.698064033e-01 -1.299401936e+02 -1.299401936e+02 +1.3162e+00 -1.3813e+00 -1.8500e+00 -2.6564e+00 -5.9380e-01
66927 +4.310452430e-01 +4.310452430e-01 -1.301789548e+02 -1.301789548e+02 +3.4665e+00 -2.6472e+00 +2.2230e+00 -7.6497e-01 -2.5306e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.669983101e+01 +1.669983101e+01 -2.064201690e+02 -2.064201690e+02 +2.1912e+00 -4.5865e+00 -4.1460e+00 -2.6710e+00 -7.9362e-02
