% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.922369590e+02 +3.922369590e+02 +3.752969590e+02 +3.752969590e+02 -1.6624e+00 +4.1172e-01 +1.4160e+00 -3.0050e+00 -2.4601e+00 -2.0607e+00 -2.0007e+00 -1.6051e+00 +3.6102e+00 -3.1476e+00 +3.8804e+00 +8.8825e-01 -3.6744e+00 +3.1209e+00 +2.0353e+00 -4.1100e+00 -4.5960e+00 -1.2673e+00 +3.0390e+00 -4.8417e-01
4 +2.188774118e+02 +2.188774118e+02 +2.019374118e+02 +2.019374118e+02 +3.8376e-01 +2.7572e+00 -4.5959e+00 -3.2912e+00 +3.8527e+00 -2.0729e+00 -4.8724e+00 -3.4505e+00 +4.7209e+00 +6.3783e-01 -2.5816e+00 -3.0922e+00 -3.7789e+00 +2.5976e+00 +5.3087e-01 +3.2133e+00 -1.5462e+00 +3.8818e+00 +1.3241e+00 -2.2095e-01
5 +1.250302799e+02 +1.250302799e+02 +1.080902799e+02 +1.080902799e+02 +3.1635e+00 -6.0446e-01 -2.5601e+00 -2.7519e+00 +2.3331e+00 +3.5626e+00 -4.5881e+00 -3.9141e+00 +2.5641e+00 +1.1105e+00 +4.1271e+00 +2.2469e+00 +4.0841e+00 -3.1277e+00 +1.6011e+00 +4.1276e-01 +5.9717e-01 +2.2967e+00 +4.8198e+00 -1.9301e-01
33 +9.269699099e+01 +9.269699099e+01 +7.575699099e+01 +7.575699099e+01 -1.4102e+00 -2.8576e+00 +2.4785e+00 -2.1903e+00 +4.5415e+00 -1.8139e+00 +2.3568e+00 -4.3086e+00 -4.2423e+00 -4.3625e-01 -3.6944e+00 -1.8360e+00 -1.9876e+00 -1.6784e+00 +4.9852e+00 +3.6112e+00 -1.1794e+00 +1.7053e+00 -2.6869e+00 +4.6301e+00
59 +5.637272351e+01 +5.637272351e+01 +3.943272351e+01 +3.943272351e+01 -5.9674e-01 +2.7632e+00 -2.8595e+00 +2.6369e+00 +2.2163e+00 -4.4654e+00 +4.8583e+00 +3.3675e-01 -2.1855e+00 -7.4494e-01 +4.9006e+00 +4.6719e+00 +1.9102e+00 -1.1822e-01 +4.7049e+00 +4.7530e+00 +5.6456e-01 -2.4078e+00 +1.3769e+00 +1.5539e+00
451 +3.547637661e+01 +3.547637661e+01 +1.853637661e+01 +1.853637661e+01 +1.3799e+00 +0.0000e+00 -4.4738e+00 +2.2473e+00 +1.5527e+00 -1.7973e+00 +4.0947e-01 -5.7930e-01 -1.6983e+00 -1.5629e-02 +7.4868e-01 +1.8983e+00 -2.4450e+00 +2.3130e+00 +3.7318e+00 +3.2977e+00 +5.0000e+00 +0.0000e+00 -2.7773e+00 +2.9957e+00
1123 +2.146846018e+01 +2.146846018e+01 +4.528460177e+00 +4.528460177e+00 -1.5495e+00 +3.1102e+00 -2.8843e+00 +7.7210e-01 +2.8243e+00 -2.2282e+00 +2.6689e+00 +4.1092e-02 -7.4923e-01 -3.0832e+00 +3.2284e+00 -2.4699e-01 -1.1430e+00 +1.7799e+00 +3.7657e+00 +2.1341e+00 +4.0395e+00 -1.4217e+00 +1.3054e+00 +4.6631e+00
1439 +1.545451341e+01 +1.545451341e+01 -1.485486588e+00 -1.485486588e+00 +8.0878e-01 +2.8677e+00 -3.8954e+00 +1.2040e+00 +0.0000e+00 -2.4242e+00 +2.3575e+00 -5.4911e-01 -6.8361e-01 -4.0050e+00 +4.1370e+00 +1.0048e+00 -6.9549e-01 +1.9259e+00 +3.1564e+00 +4.6797e+00 +4.0276e+00 -2.6229e+00 +3.3778e-01 +4.8213e+00
5341 +8.136572535e+00 +8.136572535e+00 -8.803427465e+00 -8.803427465e+00 +2.2482e+00 +4.3875e+00 -3.9467e+00 +2.2556e+00 +2.3605e+00 -2.3227e+00 +2.2805e+00 -1.7886e+00 -2.4996e+00 -2.7954e+00 +4.4596e+00 +9.5454e-03 -2.0829e+00 +5.6795e-01 +4.2679e+00 +3.6608e+00 +4.6298e+00 -2.0291e+00 -5.3580e-01 +3.4023e+00
9027 +6.183753505e+00 +6.183753505e+00 -1.075624650e+01 -1.075624650e+01 +2.8293e+00 +4.2563e+00 -3.8477e+00 +1.1002e+00 +2.6998e+00 -2.6380e+00 +1.9038e+00 -1.2873e+00 -2.1465e+00 -1.6396e+00 +4.5179e+00 -7.5483e-02 -2.3192e+00 +5.4217e-01 +4.4562e+00 +3.4669e+00 +4.7915e+00 -2.0014e+00 -3.9428e-01 +3.1538e+00
