% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.179338775e+06 +2.179338775e+06 +2.179415045e+06 +2.179415045e+06 +4.3924e-01 -4.3518e+00 +2.8877e+00 -3.9041e+00 -3.7641e+00 -4.9118e+00 +1.6101e+00 +2.3220e+00 -5.3795e-01 +8.2333e-01 -2.1072e+00 -2.2398e+00 +3.7062e+00 -6.4561e-01 -1.0012e+00 -4.8405e+00 -2.2932e+00 -2.6326e-01 +1.8141e+00 +4.9340e-01
10 +6.434835343e+05 +6.434835343e+05 +6.435598043e+05 +6.435598043e+05 -3.4190e+00 +2.9697e+00 -3.8515e-01 +4.2410e+00 +1.6949e+00 -1.9650e-01 -4.1470e+00 -4.9080e+00 +9.7740e-01 +4.1914e+00 -2.5429e+00 +8.3592e-01 +1.8777e+00 +1.6735e+00 -4.2653e+00 +1.5747e+00 -3.1430e+00 -1.9618e+00 -3.3864e+00 +2.6252e+00
16 +8.254514593e+04 +8.254514593e+04 +8.262141593e+04 +8.262141593e+04 -4.9998e+00 -3.5483e+00 +1.6523e+00 -4.0364e+00 +3.2488e+00 -2.2100e+00 -2.9050e+00 -5.0012e-01 -2.2169e+00 +3.9018e+00 +4.5422e+00 +2.9357e+00 -4.3690e+00 +9.5497e-01 +4.6582e+00 -1.2196e-02 +2.2644e-01 -4.4514e+00 +4.6544e+00 -2.4167e+00
37 +7.035535908e+03 +7.035535908e+03 +7.111805908e+03 +7.111805908e+03 +1.0340e+00 +2.1357e+00 +3.1782e+00 -2.8934e+00 +4.2057e+00 -3.8301e+00 -5.2958e-01 -2.8984e+00 +3.5766e+00 +4.3291e+00 +1.9689e-01 +3.3449e+00 +1.3609e+00 +4.9316e+00 -2.0273e+00 +3.0469e+00 -3.3181e+00 -2.2422e-01 -3.8047e+00 -3.8876e+00
95 +9.709845453e+02 +9.709845453e+02 +1.047254545e+03 +1.047254545e+03 +2.1851e-01 +1.3761e+00 +1.1575e-02 -1.5831e-01 +5.0000e+00 +8.1162e-01 +1.9041e+00 -5.0000e+00 +1.3356e+00 +1.4388e+00 -5.0000e+00 +3.1885e+00 +2.7184e+00 -2.0953e-01 -1.7311e+00 +2.8197e+00 -1.5989e+00 +2.1500e+00 -2.0245e+00 -2.1251e+00
254 +2.301912710e+02 +2.301912710e+02 +3.064612710e+02 +3.064612710e+02 +9.9176e-01 +2.1406e+00 +3.2597e-01 +9.3727e-01 +1.8948e+00 -1.3419e-02 +2.6509e+00 -3.7690e+00 -1.5102e+00 +2.2381e+00 -5.0000e+00 +4.9110e+00 -1.1430e+00 +3.1406e+00 -1.9710e+00 +2.0758e+00 +2.1968e-01 -2.4002e-01 -2.2817e+00 -1.4057e+00
8577 +1.469688291e+02 +1.469688291e+02 +2.232388291e+02 +2.232388291e+02 +8.0981e-01 +1.1175e+00 +1.4719e+00 +9.2020e-02 -6.3860e-01 -6.5550e-01 +8.4228e-01 -2.4170e-01 -7.5282e-01 +2.3314e+00 -2.9666e+00 +4.7958e+00 -3.0586e+00 +2.7771e+00 -3.7982e+00 +1.0059e+00 -1.6644e+00 +0.0000e+00 +1.2851e+00 -1.5358e+00
31850 +9.451448126e+01 +9.451448126e+01 +1.707844813e+02 +1.707844813e+02 +0.0000e+00 +1.3010e+00 +4.3484e-01 +4.1158e-01 +0.0000e+00 -9.1942e-01 +1.2857e+00 +1.5628e+00 -1.1953e+00 +2.9549e+00 -8.0559e-01 +3.6264e+00 -4.1642e+00 +3.0211e+00 -3.0613e+00 -6.3906e-01 -9.8875e-01 -2.3735e+00 -3.8523e-01 +9.6237e-02
69190 +6.280686924e+01 +6.280686924e+01 +1.390768692e+02 +1.390768692e+02 -1.8667e+00 -7.8844e-02 +2.6767e-01 +1.6435e+00 -1.5103e+00 -1.6120e+00 +1.8834e+00 +1.3689e+00 -1.1063e+00 +2.2420e+00 +9.6342e-01 +3.2237e+00 -3.9214e+00 +2.8148e+00 -2.9967e+00 -5.0614e-01 -6.0358e-01 -2.4693e+00 +1.8343e-01 -1.4747e+00
100895 +3.690089647e+01 +3.690089647e+01 +1.131708965e+02 +1.131708965e+02 -1.9751e+00 -1.7985e+00 +5.0725e-01 +4.0678e-01 -2.9631e+00 -1.9095e+00 -7.2384e-02 +1.8960e+00 -9.9065e-01 +5.3733e-01 +1.4875e+00 +1.8302e+00 -3.9336e+00 +3.4532e+00 -1.9895e+00 -1.2646e+00 +7.7787e-02 -2.7080e+00 -1.4187e-01 -1.9021e+00
