% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.100124672e+03 +4.100124672e+03 +4.193064672e+03 +4.193064672e+03 -1.5935e+00 +2.8836e+00 -2.7468e+00 +2.2494e+00 -3.3338e+00 -8.2566e-01 -1.7219e+00 +2.4109e+00 -1.8863e+00 +1.9118e+00 -3.1568e+00 +4.4983e+00 -2.5715e+00 -4.5723e+00 +1.8407e+00 -2.3059e+00 -2.4861e+00 +4.8870e+00 +1.2514e+00 -4.3019e+00
2 +3.484700597e+03 +3.484700597e+03 +3.577640597e+03 +3.577640597e+03 +3.2288e+00 +1.7925e-01 -1.2235e+00 +1.5802e+00 +4.0352e+00 -3.8305e+00 +2.0348e+00 +4.3539e+00 +1.5460e+00 +3.0095e+00 -1.9391e+00 +1.9673e-01 -2.8470e+00 +2.5771e+00 +3.4109e+00 +2.9857e+00 -1.1015e+00 +2.7933e+00 +4.5094e+00 -1.0600e+00
3 +2.392020036e+03 +2.392020036e+03 +2.484960036e+03 +2.484960036e+03 +4.3946e+00 +1.4202e+00 +4.8242e-01 -8.2807e-01 +2.2816e+00 +4.3240e+00 +2.8694e+00 +4.1760e+00 +1.3178e+00 +3.2924e+00 +4.1855e+00 +4.6190e+00 -3.2468e+00 +2.6844e-01 -2.6114e+00 +4.5733e+00 +2.7914e+00 +8.3301e-01 -8.7435e-01 -9.2553e-02
50 +1.089586420e+03 +1.089586420e+03 +1.182526420e+03 +1.182526420e+03 +4.7912e+00 +1.5777e+00 +5.0000e+00 -1.4899e+00 -3.2910e-01 +5.0000e+00 +6.5775e-01 -9.6404e-01 +3.2127e+00 -7.5119e-01 +2.8069e+00 +3.1712e-01 +2.7779e+00 -1.9735e+00 -8.6894e-02 -1.2001e+00 -6.0464e-01 -1.1481e-01 -3.9610e+00 -3.5588e+00
52 +8.734017387e+02 +8.734017387e+02 +9.663417387e+02 +9.663417387e+02 -6.7887e-01 +1.4804e+00 +1.6745e+00 -3.5552e+00 +5.5681e-01 +5.0000e+00 +1.1229e+00 +1.1866e+00 +3.8446e-01 -5.8142e-01 +5.0000e+00 -2.0717e+00 -2.0273e+00 +1.0550e+00 -4.6923e+00 -1.7013e-01 +3.6383e+00 -6.0324e-01 -1.1968e+00 -1.9084e+00
121 +5.558872261e+02 +5.558872261e+02 +6.488272261e+02 +6.488272261e+02 +2.2036e+00 +1.4634e+00 -1.5480e+00 -4.3885e+00 +4.0971e+00 +5.0000e+00 +1.4944e+00 -8.3395e-01 +4.6684e+00 -9.5872e-02 +5.0000e+00 -5.0000e+00 -1.1034e+00 +2.3017e+00 -7.0181e-01 -1.9669e+00 +3.2029e+00 -5.0000e+00 -5.0000e+00 +7.5907e-01
204 +3.821517797e+02 +3.821517797e+02 +4.750917797e+02 +4.750917797e+02 +2.9819e+00 +1.1363e-01 -2.1465e+00 +5.0000e+00 +3.8968e+00 +5.0000e+00 +2.7743e+00 -5.0000e+00 +4.9562e+00 +2.8157e+00 +3.2165e+00 -5.8186e-01 -3.3304e+00 +4.5532e+00 -2.7419e+00 +1.0334e+00 +4.8806e+00 -4.1576e+00 -5.0000e+00 +2.1615e+00
284 +2.365783812e+02 +2.365783812e+02 +3.295183812e+02 +3.295183812e+02 +1.3665e+00 +3.7491e+00 -1.0398e-01 +4.2955e+00 +7.3887e-01 +5.0000e+00 +5.0000e+00 -5.0000e+00 -7.6961e-02 +1.9573e+00 +4.7993e+00 -3.9297e+00 +5.4576e-01 +1.7307e+00 -2.4504e+00 +2.0104e+00 +4.6298e+00 -4.1325e+00 -5.0000e+00 +1.4823e+00
404 +1.563491775e+02 +1.563491775e+02 +2.492891775e+02 +2.492891775e+02 +5.0039e-01 +2.6087e+00 -4.4383e-01 +4.2163e+00 +1.8126e+00 +5.0000e+00 +5.0000e+00 -4.9657e+00 +4.7083e-01 +1.9114e+00 +4.7326e+00 -2.2501e+00 -3.3895e+00 +2.1198e+00 -2.0194e+00 +8.7832e-01 +4.3561e+00 -4.2153e+00 -5.0000e+00 +8.4460e-01
1561 +9.764399445e+01 +9.764399445e+01 +1.905839945e+02 +1.905839945e+02 +2.0232e-01 +1.1509e+00 +3.5717e-01 +3.8327e+00 +3.9277e+00 +4.9308e+00 +4.9977e+00 -4.5075e+00 +5.7224e-01 +1.4400e+00 +3.9556e+00 -3.5582e+00 -2.7772e+00 +1.1050e+00 -1.3524e+00 +4.5882e+00 +4.9628e+00 -4.4161e+00 -5.0000e+00 -1.0509e+00
