% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.059756657e+01 +1.059756657e+01 +1.746756657e+01 +1.746756657e+01 -1.8189e+00 -8.8527e-01 +9.9929e-01 -1.1630e-01 -1.5706e+00 +9.5050e-01 -3.0829e+00 +3.8920e+00 -2.9569e+00 +7.8711e-01 -1.1745e+00 +1.1362e+00 -1.3144e+00 -3.6618e+00 -4.4071e+00 -2.5154e+00 +3.5611e+00 +4.3922e+00 -3.9427e+00 -4.2786e+00
9 +8.960108732e+00 +8.960108732e+00 +1.583010873e+01 +1.583010873e+01 -3.3144e+00 +4.4550e+00 +8.1268e-01 -2.1356e+00 -1.7167e+00 -1.8038e+00 -1.7149e+00 -4.1499e+00 +4.9755e+00 -1.3742e+00 +3.6990e+00 +4.9160e+00 +4.0296e+00 -2.4845e+00 +1.1405e+00 -5.5323e-01 +2.0500e+00 -2.3309e+00 -2.6956e+00 +3.8129e+00
39 +5.826986538e+00 +5.826986538e+00 +1.269698654e+01 +1.269698654e+01 -3.1611e+00 -3.8521e-01 -2.2172e+00 +3.6025e+00 +6.2977e-01 +3.2067e-01 -1.2846e+00 -1.1817e+00 -8.1882e-02 -1.1965e+00 +2.4591e+00 -4.5791e+00 -3.2285e+00 +3.2853e+00 +1.5144e+00 -9.2020e-01 +1.0566e+00 +4.7742e+00 -3.0512e+00 +3.0172e+00
1980 +3.397102114e+00 +3.397102114e+00 +1.026710211e+01 +1.026710211e+01 -1.2723e+00 +0.0000e+00 +8.2137e-01 +1.4059e+00 -2.1362e+00 +2.1434e+00 -7.2834e-01 -4.9033e+00 +3.9230e+00 +1.7840e+00 -5.0000e+00 +1.2844e-02 +0.0000e+00 +4.9990e+00 -2.8851e+00 +2.9158e+00 -2.4589e+00 +1.6286e+00 +5.0000e+00 -2.2438e+00
9381 +2.257619262e+00 +2.257619262e+00 +9.127619262e+00 +9.127619262e+00 -5.2418e-01 +1.1222e+00 -4.7655e+00 +2.4061e+00 -2.1820e+00 +5.0000e+00 -2.1286e+00 -5.0000e+00 +3.7084e+00 +4.1303e+00 -4.4478e+00 -4.6554e+00 +0.0000e+00 +3.0575e+00 +3.0346e-01 +3.2368e+00 +2.6619e-01 +2.8873e+00 +1.1053e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.757494193e+01 +1.757494193e+01 +1.758494193e+01 +1.758494193e+01 +1.6215e+00 +2.8629e+00 -3.9471e-01 +3.0908e+00 -4.1467e+00 -3.0898e+00 -4.4748e+00 +1.0260e+00 +2.7960e+00 +3.7299e+00 +2.4383e+00 +3.7696e+00 +1.8785e+00 -2.3598e+00 -3.7763e+00 +4.0881e+00 +1.2414e+00 +4.0764e+00 +1.1919e+00 +9.0809e-01
4 +7.703509445e+00 +7.703509445e+00 +7.713509445e+00 +7.713509445e+00 -3.9196e+00 +1.8620e+00 +3.2569e+00 +4.6674e+00 +1.8761e+00 +4.9070e+00 +3.7413e+00 +9.5400e-01 -9.5178e-01 -4.4642e+00 -3.8421e+00 +3.6787e+00 +1.1027e+00 +4.6691e-01 -3.7100e+00 -4.6906e-01 -7.5839e-01 -2.5295e+00 -4.4845e+00 -2.4573e+00
65 +5.253081159e+00 +5.253081159e+00 +5.263081159e+00 +5.263081159e+00 -1.0008e+00 -1.6969e+00 +2.2757e+00 -4.9459e+00 -1.6507e-02 +5.0000e+00 +1.6067e+00 -1.1040e+00 -3.7237e+00 -2.8029e-01 +3.6129e+00 -1.4209e+00 -2.4154e+00 +3.5117e-01 +1.2458e+00 +1.7330e+00 -5.1363e-01 -4.0282e-01 -5.0000e+00 -3.0522e+00
269 +3.928073846e+00 +3.928073846e+00 +3.938073846e+00 +3.938073846e+00 +2.0856e+00 -2.8649e+00 +1.2630e+00 -5.0000e+00 -2.0814e+00 +5.0000e+00 +3.2962e+00 -2.2129e+00 -5.0000e+00 -7.6997e-01 +3.0309e+00 -2.3511e+00 -5.3642e-01 +1.0914e+00 -2.7639e+00 +1.5320e+00 -5.0000e+00 +0.0000e+00 -5.0000e+00 -1.4592e+00
2024 +2.315031002e+00 +2.315031002e+00 +2.325031002e+00 +2.325031002e+00 +5.0000e+00 -5.0000e+00 +4.3237e+00 -5.0000e+00 -2.1706e+00 +5.0000e+00 +7.3173e-01 -2.0871e+00 -5.0000e+00 +4.9274e-01 -2.5547e+00 -1.1524e+00 -6.8869e-01 -2.0592e-01 -7.7710e-01 +9.8020e-03 +1.8026e+00 +5.0000e+00 -5.0000e+00 -3.3372e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.149839293e+01 +1.149839293e+01 -1.191116071e+02 -1.191116071e+02 +1.7727e+00 +2.5245e+00 -2.1331e+00 -2.1367e+00 +2.6768e+00 -4.4645e+00 +2.5562e+00 +5.1220e-01 -3.6748e+00 +4.0631e+00 +3.7123e+00 +1.8681e+00 -1.7694e+00 -2.7211e+00 -4.0525e+00 +8.0385e-01 -2.6468e+00 -4.5238e+00 -1.6021e+00 -2.4666e+00
33 +8.646221485e+00 +8.646221485e+00 -1.219637785e+02 -1.219637785e+02 +3.9216e+00 +3.8426e+00 +4.0931e+00 -4.8279e-01 -4.8157e+00 +4.9664e-01 -3.2104e+00 -4.3972e+00 +2.4962e+00 -2.1268e+00 -3.9639e+00 -5.8027e-01 +3.8552e+00 -2.1636e+00 +2.5788e+00 +4.9673e+00 -4.8925e+00 +1.1024e+00 +4.9379e+00 -2.3552e+00
