% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.464547046e+01 +6.464547046e+01 +1.359954705e+02 +1.359954705e+02 -3.8642e+00 +3.6564e+00 +3.3664e+00 +3.1079e-01 -2.9143e+00 +3.1783e-01 +4.5459e+00 +4.5564e+00 -4.9307e+00 +7.9413e-01 -1.5871e+00 -2.2649e+00 +2.8508e+00 +4.1791e+00 -2.6594e-01 +1.8061e+00 -2.9674e+00 -4.3858e+00 +2.8148e+00 +2.7772e-01
16 +4.034946585e+01 +4.034946585e+01 +1.116994659e+02 +1.116994659e+02 -2.1514e+00 -2.5886e+00 +3.4221e+00 -2.0233e+00 -2.7096e+00 -2.5289e+00 +2.8435e-01 -4.3611e+00 -1.6662e+00 -1.7018e+00 +3.5324e+00 +3.7977e+00 -1.5229e+00 -2.9999e+00 -3.6076e+00 +1.4582e+00 +2.9314e+00 -2.9131e+00 +4.6390e+00 +7.5953e-01
82 +3.539145646e+01 +3.539145646e+01 +1.067414565e+02 +1.067414565e+02 +3.6291e+00 +4.3378e+00 +2.2765e-02 +3.4563e+00 -2.6530e+00 -5.8721e-01 +4.6744e+00 +4.7191e+00 +2.8657e-01 +2.4054e+00 +1.6957e+00 +8.3658e-01 +4.7549e+00 -3.9870e+00 -4.5701e-02 -1.1054e+00 -7.7691e-01 +1.7166e+00 -3.5067e+00 +4.0000e+00
1121 +2.430860810e+01 +2.430860810e+01 +9.565860810e+01 +9.565860810e+01 +2.4326e+00 +5.0000e+00 -4.5467e+00 +4.4310e-01 -3.1126e+00 +1.0624e+00 +4.5452e+00 +9.7631e-01 +4.0928e-01 +4.5056e-01 -6.8907e-01 +2.3801e+00 +3.8938e+00 -2.2432e+00 -3.1398e+00 -1.7445e+00 +4.5351e-01 -5.0000e+00 +3.8051e+00 +4.0027e+00
8558 +1.564006267e+01 +1.564006267e+01 +8.699006267e+01 +8.699006267e+01 +5.0000e+00 +4.1708e+00 -4.3888e+00 +5.0000e+00 -2.1477e+00 +2.3445e+00 -2.9907e+00 +9.0720e-01 -2.5553e+00 -1.0588e+00 -2.7357e+00 +5.0000e+00 +3.6285e+00 -2.8275e+00 -1.8327e+00 -1.9813e+00 -7.5824e-01 -4.2709e+00 +4.7270e+00 +5.7225e-01
18758 +9.910965662e+00 +9.910965662e+00 +8.126096566e+01 +8.126096566e+01 +5.0000e+00 +4.2140e+00 -4.3483e+00 +5.0000e+00 -2.1417e+00 +2.3698e+00 -2.9696e+00 +1.2596e+00 -2.2919e+00 -1.0323e+00 -2.6388e+00 +5.0000e+00 +3.6801e+00 -2.8917e+00 -1.8336e+00 -2.2444e+00 -6.9816e-01 -4.4006e+00 +4.7213e+00 +5.7010e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.377393641e+01 +6.377393641e+01 -2.914460636e+02 -2.914460636e+02 -1.1914e+00 +2.2521e+00 +7.0544e-03 +2.7371e+00 -1.2760e+00 +2.0978e+00 +4.5198e+00 +3.2747e+00 -2.0103e+00 +3.1293e+00 -4.0361e+00 +2.9632e+00 -4.0305e+00 -2.7713e+00 +3.2795e+00 -3.1910e+00 +1.8638e+00 +6.3626e-01 +3.8588e+00 -1.0303e+00
2 +5.734222701e+01 +5.734222701e+01 -2.978777730e+02 -2.978777730e+02 -2.8436e+00 +4.0702e-01 -3.1782e+00 -3.5275e+00 +2.8631e+00 +3.1990e+00 +3.3201e+00 +4.2008e+00 -3.4735e+00 +3.9506e+00 -1.3996e+00 +1.8976e+00 +4.1428e+00 +3.2946e+00 +3.5262e+00 -1.6020e+00 +1.5681e+00 +1.4365e-01 -3.5138e+00 -9.0439e-01
7 +3.340124493e+01 +3.340124493e+01 -3.218187551e+02 -3.218187551e+02 +3.5394e+00 -6.2729e-01 -8.6630e-01 +4.7313e+00 +3.4570e+00 +4.9606e-01 +2.7645e+00 -2.1973e+00 +4.3747e+00 +8.8881e-01 +1.1394e+00 -6.6146e-01 +1.1202e-01 -2.1556e+00 +4.6654e-01 -4.6469e+00 -3.8461e+00 -1.1410e+00 +3.4946e+00 -1.8323e-01
