% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.128684784e+01 +2.128684784e+01 +2.815684784e+01 +2.815684784e+01 -1.9446e+00 +7.8069e-01 -2.4386e+00 -4.8307e+00 -4.9374e+00 -2.5318e+00 -2.9215e+00 -1.9058e-01 +1.3130e+00 -4.4822e+00 -7.9906e-01 +3.3531e-01 +5.5212e-01 -7.7559e-01 +4.8754e+00 -2.7394e+00 +7.2314e-01 +6.7266e-01 +2.5260e+00 -1.5393e+00
2 +1.344577456e+01 +1.344577456e+01 +2.031577456e+01 +2.031577456e+01 +2.4276e+00 +1.1785e+00 -3.9273e+00 -3.6445e+00 +4.9001e-01 +4.9329e-01 +3.8650e+00 +1.2819e+00 +4.1537e+00 +4.1748e-01 -1.5219e+00 -2.6407e+00 -1.6023e+00 -3.6307e+00 +6.7512e-02 -4.7216e+00 -1.5964e+00 -1.4224e+00 -1.3317e+00 +3.0004e+00
4 +7.337431875e+00 +7.337431875e+00 +1.420743187e+01 +1.420743187e+01 -4.0772e+00 +4.7584e+00 -1.7705e+00 +1.9957e+00 -4.7173e+00 +1.8223e+00 +1.7629e+00 +1.9932e+00 +1.0345e+00 +1.1470e+00 -4.7111e+00 +1.9364e+00 +3.5496e+00 +1.9943e+00 -4.7612e+00 -6.4887e-01 +1.9657e+00 +1.3039e+00 +2.0440e+00 +3.4945e+00
20 +6.058828338e+00 +6.058828338e+00 +1.292882834e+01 +1.292882834e+01 -2.2172e-01 +4.9950e+00 +3.6382e+00 -1.7103e+00 -6.9792e-01 -4.8957e+00 +3.7204e+00 -2.8235e+00 -4.1566e+00 -4.5655e+00 -3.9405e+00 +4.7769e+00 +9.0906e-01 +4.0083e+00 +4.8049e+00 +1.7759e+00 +3.9450e+00 -4.7587e+00 +2.3787e+00 -2.0864e-01
1392 +3.685582379e+00 +3.685582379e+00 +1.055558238e+01 +1.055558238e+01 +0.0000e+00 +1.9118e+00 +1.2585e+00 -8.8645e-01 -3.0223e+00 +4.0203e+00 +1.8730e+00 +2.3553e+00 +8.3020e-01 -4.1953e-01 -1.0737e+00 -2.1347e+00 -4.7044e+00 +3.1545e+00 +4.2220e+00 -1.0977e+00 +3.4179e+00 -2.0959e+00 +4.9494e+00 -2.4835e+00
21678 +2.498320203e+00 +2.498320203e+00 +9.368320203e+00 +9.368320203e+00 +2.5251e+00 +3.5452e+00 -1.2396e-01 -2.1269e+00 -4.7058e+00 -6.4057e-01 +2.6798e+00 -2.3017e+00 +4.9995e+00 -2.4327e+00 -4.0086e+00 -1.8594e+00 -1.7007e+00 +2.6982e+00 +9.4750e-01 -5.0000e+00 +3.7339e+00 -4.2136e+00 +4.5347e-01 -2.5864e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.433615335e+01 +2.433615335e+01 +2.434615335e+01 +2.434615335e+01 -4.3083e+00 +1.6121e+00 -1.8970e+00 +5.9219e-01 -4.7538e-01 -1.7393e+00 +3.2977e+00 -2.7126e+00 -8.8231e-01 -1.4775e+00 +3.8639e+00 -1.4248e+00 -6.4591e-02 +3.4144e+00 +2.0724e+00 -1.6267e-01 -2.4328e+00 +1.8654e+00 -4.3617e+00 -4.0050e+00
4 +7.282392800e+00 +7.282392800e+00 +7.292392800e+00 +7.292392800e+00 +2.8455e+00 +4.2695e+00 -3.6344e+00 -2.5316e+00 -3.3838e-01 -1.4533e+00 -9.8217e-01 +4.4035e+00 -1.0824e+00 -1.0826e-01 +1.0857e+00 -3.1728e+00 +2.3710e+00 +4.5462e+00 -4.3493e+00 -1.8353e+00 -8.4077e-01 -2.0360e+00 +4.7860e-02 +2.1951e+00
84 +6.065840656e+00 +6.065840656e+00 +6.075840656e+00 +6.075840656e+00 +3.0685e+00 +3.7495e+00 +3.1575e+00 +2.4245e+00 -5.8732e-01 -3.8283e+00 -3.9009e+00 +1.3294e+00 +7.2649e-02 -2.9037e+00 +1.4181e+00 +4.9600e+00 +6.8795e-01 -1.8524e+00 +3.2075e+00 -3.8760e+00 +4.8262e+00 -3.5500e+00 +3.8556e+00 -3.2631e+00
