% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.061413221e+06 +1.061413221e+06 +1.061449121e+06 +1.061449121e+06 +2.3658e+00 +3.5625e+00 +4.8244e+00 +6.5351e-01 +3.7524e+00 -4.1658e+00 +4.3337e+00 +2.6580e+00 -7.4552e-02 -2.7851e+00 +2.4734e+00 -3.0361e+00 +2.5266e+00 -4.1756e+00 +4.6797e+00 -1.0539e+00 -4.7542e+00 +3.1767e+00 -4.4020e+00 -4.7494e+00
6 +8.898905820e+05 +8.898905820e+05 +8.899264820e+05 +8.899264820e+05 +1.9868e+00 +4.0030e+00 +3.0478e+00 +1.2307e+00 -1.5011e+00 +1.2621e+00 -4.0792e+00 -3.6229e+00 -3.0427e+00 -2.8900e+00 +4.4285e+00 +2.5599e-01 -2.4941e+00 +9.5560e-01 +2.2973e+00 +2.7915e+00 +4.5086e-01 +4.6257e+00 +2.5360e+00 -4.8038e+00
56 +5.935189898e+05 +5.935189898e+05 +5.935548898e+05 +5.935548898e+05 +8.8508e-01 -9.9696e-01 +2.1785e+00 +5.0000e+00 +4.3734e-01 -3.7379e+00 +7.5432e-01 -5.0000e+00 -4.0319e+00 +2.1100e+00 -5.7147e-01 -1.1820e+00 +2.5059e+00 +1.2785e+00 -2.7027e+00 -2.2085e+00 -1.3183e+00 +1.8040e+00 -2.4640e+00 -5.0000e+00
87 +3.562540549e+05 +3.562540549e+05 +3.562899549e+05 +3.562899549e+05 +3.9144e+00 +3.1148e+00 +2.0936e+00 +2.1967e+00 -9.5984e-01 -2.4575e+00 +2.2264e-01 -5.0000e+00 -3.9366e+00 -1.0718e+00 +6.9441e-01 -2.4853e-01 +4.2302e+00 -6.2659e-02 +1.3770e+00 -1.2300e+00 +2.6771e+00 +3.9302e+00 +2.0698e+00 -1.2754e+00
191 +2.484641947e+05 +2.484641947e+05 +2.485000947e+05 +2.485000947e+05 +5.0000e+00 +2.6002e+00 +0.0000e+00 +0.0000e+00 -4.4382e+00 -4.6620e+00 -4.3799e-01 -5.0000e+00 -5.0000e+00 -4.2428e+00 +1.4242e+00 -1.7736e-01 +1.7635e+00 -3.7316e+00 +5.0000e+00 +1.2432e+00 +0.0000e+00 +5.0000e+00 -1.3003e+00 -4.2381e+00
360 +1.357770353e+05 +1.357770353e+05 +1.358129353e+05 +1.358129353e+05 +3.9672e+00 +2.5875e+00 +4.3136e+00 +1.6234e+00 -5.0000e+00 -5.0000e+00 +9.2489e-01 -4.6357e+00 -5.0000e+00 -2.7250e+00 -1.4679e+00 +1.9639e-02 +1.4775e+00 -4.6236e+00 +2.7745e+00 -2.8132e+00 +0.0000e+00 +1.2007e+00 -5.2954e-01 +0.0000e+00
562 +7.205310006e+04 +7.205310006e+04 +7.208900006e+04 +7.208900006e+04 +4.4150e+00 +4.5740e+00 +5.0000e+00 +4.4441e+00 -3.8058e+00 -5.0000e+00 +0.0000e+00 -5.0000e+00 -5.0000e+00 -2.5073e+00 +9.4591e-02 -1.9657e+00 +0.0000e+00 -4.3751e+00 +6.1857e-01 -4.3377e+00 +0.0000e+00 +4.0445e+00 +5.0307e-02 +5.3334e-01
732 +4.300932208e+04 +4.300932208e+04 +4.304522208e+04 +4.304522208e+04 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.5527e+00 -5.0000e+00 -1.7483e+00 -5.0000e+00 -5.0000e+00 -3.2880e+00 -3.2572e-01 -1.7986e+00 +1.1813e+00 -4.7077e+00 +1.0938e+00 -5.0000e+00 -1.0400e+00 +5.0000e+00 +0.0000e+00 -1.0457e+00
760 +3.844540660e+04 +3.844540660e+04 +3.848130660e+04 +3.848130660e+04 +5.0000e+00 +5.0000e+00 +4.9726e+00 +3.8835e+00 -4.7941e+00 -5.0000e+00 +5.1979e-01 -4.9115e+00 -5.0000e+00 -5.0000e+00 -1.0597e+00 -2.2685e+00 +0.0000e+00 -5.0000e+00 +6.8655e-01 -3.7786e+00 -3.1913e+00 +5.0000e+00 +0.0000e+00 -2.6181e+00
2751 +2.188329340e+04 +2.188329340e+04 +2.191919340e+04 +2.191919340e+04 +5.0000e+00 +1.4469e+00 +5.0000e+00 +4.9326e+00 -4.7324e+00 -5.0000e+00 -4.6847e+00 -4.9207e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 -3.3969e+00 +3.2982e-01 -5.0000e+00 +3.5728e+00 -5.0000e+00 -3.6328e+00 +5.0000e+00 +0.0000e+00 -4.8682e+00
