% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.343707894e+01 +1.343707894e+01 +2.030707894e+01 +2.030707894e+01 -2.8904e+00 +2.7076e+00 +4.0599e+00 -2.8278e+00 +2.7083e+00 +2.4247e+00 +4.6089e+00 +6.9061e-01 -2.2315e+00 +2.7194e+00 -2.4875e+00 +3.7339e+00 +4.2485e+00 +1.4258e+00 -1.3154e+00 +3.7994e-01 -1.6683e+00 -2.0475e+00 +4.4860e+00 +1.3590e+00
6 +8.758452982e+00 +8.758452982e+00 +1.562845298e+01 +1.562845298e+01 +9.2776e-01 +1.8581e+00 +1.9178e+00 -8.4707e-01 -5.9206e-01 -4.3671e+00 -6.5644e-01 -9.1069e-01 -2.2124e+00 -1.6606e+00 +3.4094e+00 +4.0595e+00 +2.4950e+00 -4.5617e+00 +2.6356e+00 -1.2971e+00 +1.5511e+00 -2.4379e-02 +2.7860e+00 +1.8509e+00
120 +6.287302186e+00 +6.287302186e+00 +1.315730219e+01 +1.315730219e+01 -4.0450e+00 -4.9017e+00 -5.0000e+00 -2.3988e+00 -2.5615e+00 +5.0000e+00 +2.2080e+00 +2.1515e+00 -2.9148e+00 +5.0000e+00 -3.1077e+00 -5.6558e-01 +3.3828e-01 -3.5173e+00 +1.4679e+00 +3.2894e+00 -1.9571e+00 +5.0000e+00 +1.5555e+00 -5.0000e+00
1327 +3.573225289e+00 +3.573225289e+00 +1.044322529e+01 +1.044322529e+01 +7.2436e-01 -2.7207e+00 -4.9396e+00 -4.8536e+00 +2.6976e-01 +1.7918e+00 -5.0000e+00 -2.3907e+00 -2.4913e+00 -2.4578e+00 +1.8460e+00 -2.2921e+00 -4.5992e-01 -1.6800e+00 -3.3507e-01 +5.0000e+00 +3.4913e-01 -2.8742e+00 +3.5753e+00 -8.7697e-02
18717 +2.484294801e+00 +2.484294801e+00 +9.354294801e+00 +9.354294801e+00 +1.2421e+00 -3.2445e+00 -3.5779e-01 -3.2636e+00 +3.0265e+00 -1.5669e+00 -3.6823e+00 +3.4127e+00 +2.1163e+00 -1.8076e+00 -2.8207e+00 +3.3831e+00 +3.8641e+00 -2.4384e+00 +8.4120e-01 +5.0000e+00 +3.8914e+00 -1.7983e+00 +4.7906e+00 +5.2783e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.432199386e+01 +1.432199386e+01 +1.433199386e+01 +1.433199386e+01 -3.5279e+00 -4.1488e-01 +5.8532e-01 +1.5401e+00 -2.8289e+00 -1.1227e+00 -3.4559e+00 +3.5012e+00 +4.0042e+00 -4.1405e+00 -7.5487e-01 -4.2714e+00 +5.9319e-01 -2.3224e+00 -3.4819e+00 +3.3726e+00 +1.4015e+00 +4.0738e+00 -2.9135e+00 -1.8069e+00
15 +9.427983962e+00 +9.427983962e+00 +9.437983962e+00 +9.437983962e+00 -1.1228e+00 +4.1255e+00 +1.2432e+00 -4.8373e+00 +1.3018e-01 -3.4560e+00 -3.3246e+00 -2.2613e+00 +2.9516e-01 +3.6712e+00 +1.4233e+00 +2.9917e+00 +5.7123e-01 +3.4623e+00 -3.6625e+00 -3.0032e+00 +3.5363e+00 -1.0550e+00 -4.7698e+00 +3.8514e+00
24 +6.058860655e+00 +6.058860655e+00 +6.068860655e+00 +6.068860655e+00 -2.2281e+00 +3.6389e+00 +2.2958e+00 +3.0698e+00 -4.2140e+00 -1.1116e-02 +6.4511e-01 -2.4838e+00 -4.2672e+00 -3.2971e+00 +2.9567e+00 -1.1635e+00 +1.2609e+00 -2.0133e+00 +1.9751e+00 +1.3388e+00 -2.3140e+00 +3.2572e+00 +5.8401e-01 +2.7557e+00
3239 +3.135221467e+00 +3.135221467e+00 +3.145221467e+00 +3.145221467e+00 +1.9978e+00 -2.4932e+00 +4.0437e+00 +2.5513e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 -2.2117e+00 +1.3003e-01 -4.7058e+00 +3.0090e+00 -2.9629e+00 +6.4783e-01 +4.3292e+00 +4.4797e+00 +2.2866e+00 -1.7521e+00 -1.8161e+00 +1.2744e+00 +4.5436e+00
7250 +2.320612734e+00 +2.320612734e+00 +2.330612734e+00 +2.330612734e+00 +1.9948e+00 -1.9791e+00 +4.2801e+00 +2.6012e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 -3.0948e+00 +6.0179e-02 -4.3189e+00 +2.8796e+00 -3.4044e+00 +1.6029e+00 +0.0000e+00 +5.0000e+00 +3.3053e+00 -1.6531e+00 -1.1719e+00 +1.3689e+00 +4.7035e+00
101388 +1.539630333e+00 +1.539630333e+00 +1.549630333e+00 +1.549630333e+00 +2.0232e+00 -2.3263e+00 +4.3819e+00 +2.5676e+00 -5.0000e+00 +4.8845e+00 -5.0000e+00 -3.1714e+00 -4.0697e-01 -4.3004e+00 +2.8338e+00 -3.4030e+00 +1.7135e+00 -1.6722e+00 +5.0000e+00 +2.5496e+00 -1.6524e+00 -3.3653e+00 +1.1613e+00 +4.6740e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.656917479e+00 +8.656917479e+00 -1.219530825e+02 -1.219530825e+02 -2.8642e+00 +7.9365e-01 +8.1784e-01 +1.7514e+00 +3.2280e-01 -1.4206e+00 +3.3374e+00 +2.8920e+00 +2.2679e+00 +4.8238e-01 -1.5447e+00 +4.1138e+00 +4.0063e+00 -8.7627e-02 -1.4417e+00 +3.1247e+00 +4.8571e+00 +3.5710e+00 -2.6150e+00 +1.2987e+00
4 +4.252990873e+00 +4.252990873e+00 -1.263570091e+02 -1.263570091e+02 -4.4969e+00 -4.6279e+00 -1.3072e+00 +3.7072e+00 +8.0258e-01 -3.1186e+00 -1.6449e+00 -1.6276e+00 -2.7149e+00 +4.3198e-01 +2.2568e+00 +1.9952e+00 +2.9765e+00 -3.3052e+00 +1.4759e+00 -2.4243e+00 +2.6633e-01 +3.3337e-01 +1.9650e+00 +4.6901e+00
605 +3.326756525e+00 +3.326756525e+00 -1.272832435e+02 -1.272832435e+02 +1.8801e+00 -1.5927e+00 -1.1070e+00 +3.1034e+00 +3.2278e+00 -2.1096e+00 +1.2658e+00 -2.3122e+00 -4.5894e+00 +3.5437e+00 +1.7927e+00 +1.8987e+00 +2.4505e+00 -3.0099e+00 +2.5209e+00 -3.8544e+00 +1.0914e+00 +3.5542e+00 +3.7726e+00 -2.3269e+00
11885 +1.696084783e+00 +1.696084783e+00 -1.289139152e+02 -1.289139152e+02 -1.9209e+00 +2.0243e+00 -1.3893e+00 +1.8553e+00 +3.4543e+00 +3.2852e-02 -3.1215e+00 -4.0480e+00 -4.4695e+00 -1.7271e+00 -2.1442e+00 +3.8300e+00 +3.7311e+00 -7.7123e-01 +5.0000e+00 -3.9315e-01 +9.4856e-01 +2.8384e+00 +2.1421e+00 -8.0365e-01
19385 +1.441371621e+00 +1.441371621e+00 -1.291686284e+02 -1.291686284e+02 -1.9015e+00 +2.0201e+00 -1.3898e+00 +1.8575e+00 +3.4614e+00 +3.2884e-02 -3.1218e+00 -4.0480e+00 -4.4700e+00 -1.7262e+00 -2.1512e+00 +3.8290e+00 +3.7318e+00 -7.7278e-01 +5.0000e+00 -3.9725e-01 +9.4852e-01 +2.8354e+00 +2.1353e+00 -8.0643e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
