% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.990371676e+03 +1.990371676e+03 +2.083311676e+03 +2.083311676e+03 -5.5389e-01 +3.2757e+00 -3.5794e+00 +3.0799e+00 +3.7246e+00 +1.4200e+00 +1.2687e+00 +2.1447e+00 -4.4359e-01 -1.9886e+00 +1.9448e+00 +6.9822e-01 +1.1713e+00 -4.4071e-01 -2.3572e+00 -2.4465e+00 +8.8341e-01 -7.1217e-01 +3.9049e+00 +2.3439e+00
2 +1.520074572e+03 +1.520074572e+03 +1.613014572e+03 +1.613014572e+03 -2.2865e+00 -2.2903e+00 +1.1331e+00 +1.1278e+00 -2.5286e+00 +6.2650e-01 +3.1560e+00 +2.0609e+00 -6.9413e-01 -4.3931e-01 -4.3113e+00 +2.0576e+00 -3.9459e+00 -1.6845e+00 -1.3406e+00 +4.0171e+00 +3.4980e+00 -2.8627e+00 -3.4732e+00 -4.7612e+00
18 +7.242870312e+02 +7.242870312e+02 +8.172270312e+02 +8.172270312e+02 +4.5283e+00 -4.8889e+00 -4.0061e+00 +2.6589e+00 -1.4688e+00 +4.5008e+00 -1.6004e+00 -1.8199e+00 +2.0361e+00 +2.7946e+00 +7.6307e-01 -8.6607e-01 -4.4987e+00 +1.9813e+00 +2.8164e+00 -2.5969e+00 +3.7697e+00 +1.2923e+00 +3.7206e+00 +3.2643e+00
57 +5.194910041e+02 +5.194910041e+02 +6.124310041e+02 +6.124310041e+02 -7.9547e-01 -4.0193e+00 -5.0000e+00 +4.2667e+00 +3.9116e+00 +2.8082e+00 -1.8613e+00 +3.5928e-01 +2.1449e+00 +2.6471e+00 -1.4238e+00 -5.8014e-01 -1.3020e-01 +1.2262e+00 +3.2123e+00 -9.0081e-01 +1.5859e+00 -9.5299e-01 +4.2283e+00 +5.0000e+00
264 +3.051566983e+02 +3.051566983e+02 +3.980966983e+02 +3.980966983e+02 -1.6354e+00 -1.8042e+00 -5.0000e+00 +4.0717e+00 +1.9823e+00 +5.0000e+00 +1.5950e+00 +5.0000e+00 +2.8175e+00 -1.0835e-01 -2.1321e+00 -4.9351e+00 +8.4183e-01 +6.3182e-01 +5.0000e+00 -1.0393e+00 +2.0907e+00 -8.4577e-01 +5.0000e+00 +2.1837e+00
325 +2.369078484e+02 +2.369078484e+02 +3.298478484e+02 +3.298478484e+02 +1.5374e+00 -4.7855e+00 -5.0000e+00 +4.9492e+00 +2.5565e+00 +5.0000e+00 +1.0745e+00 +2.1788e+00 +1.0997e+00 +4.5272e+00 +1.6019e+00 -3.2590e+00 -5.0000e+00 +1.3927e+00 +5.0000e+00 -3.4053e+00 +3.5537e+00 -4.0393e+00 +5.0000e+00 +3.1237e+00
771 +1.568837268e+02 +1.568837268e+02 +2.498237268e+02 +2.498237268e+02 -9.2001e-01 -4.0970e+00 -3.1892e+00 +3.2000e+00 +2.8132e+00 +5.0000e+00 -2.3769e-01 +1.4409e+00 +3.1771e+00 +5.0000e+00 +4.7179e-01 -3.1275e+00 +6.8666e-01 +3.4964e+00 +4.5204e+00 -6.7908e-01 +3.7358e+00 -3.0229e+00 +4.4864e+00 +4.0659e+00
3767 +9.349002568e+01 +9.349002568e+01 +1.864300257e+02 +1.864300257e+02 -1.1201e-01 -8.1943e-01 -1.1789e+00 +3.2256e+00 +3.0654e-01 +5.0000e+00 +1.2867e+00 +0.0000e+00 +4.1728e+00 +1.8916e+00 +2.2660e-01 -4.3472e+00 -6.4448e-01 +1.1562e+00 +4.4788e+00 +1.8820e+00 +2.3143e+00 -4.2851e+00 +4.0624e+00 +2.9643e+00
15546 +6.088857826e+01 +6.088857826e+01 +1.538285783e+02 +1.538285783e+02 -3.8866e-01 -1.5173e+00 -4.0899e-01 +3.3297e+00 +3.1102e+00 +5.0000e+00 +1.4973e+00 +4.5618e-01 +5.0000e+00 +3.1713e+00 +1.2105e+00 -2.7580e+00 -8.4020e-01 +2.1819e+00 +3.6157e-01 +1.6075e+00 +4.3677e+00 -4.2657e+00 +9.8378e-01 +1.3005e+00
22906 +3.368577122e+01 +3.368577122e+01 +1.266257712e+02 +1.266257712e+02 -6.5040e-01 -1.0701e+00 +5.8588e-02 +3.5127e+00 +3.4242e+00 +5.0000e+00 +1.3228e+00 -6.5467e-01 +5.0000e+00 +2.4048e+00 +9.2440e-01 -1.6338e+00 -1.1269e+00 +2.2961e+00 +8.8773e-01 +2.1851e+00 +4.1027e+00 -4.4214e+00 +2.6541e+00 +1.6983e+00
