% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.271979759e+02 +1.271979759e+02 +2.066779759e+02 +2.066779759e+02 +2.3970e+00 -3.8720e+00 -5.3492e-01 -2.1645e-01 -1.5735e+00 -2.2329e+00 +2.4636e-01 +2.8375e+00 -3.1367e+00 -1.3212e+00 +1.5275e+00 +1.5902e+00 +1.8497e+00 +2.3580e+00 -1.2185e+00 +1.3811e+00 -1.7818e+00 -3.1568e+00 -2.4939e+00 +2.2800e+00
30 +5.945521695e+01 +5.945521695e+01 +1.389352169e+02 +1.389352169e+02 +7.0737e-01 -2.5116e+00 -1.1163e+00 +7.1098e-01 -2.7626e+00 -4.3523e-01 -1.6944e+00 +8.2479e-01 -1.1259e+00 -3.0702e+00 +1.3293e-01 +2.8450e+00 +3.8234e+00 -1.8538e-01 +1.1048e+00 +5.1628e-01 -1.0741e+00 -7.1058e+00 +3.2874e+00 +3.2662e+00
144 +3.468353015e+01 +3.468353015e+01 +1.141635302e+02 +1.141635302e+02 +1.6527e+00 +1.3078e+00 +1.6792e-01 -1.1923e-01 -1.2801e+00 -2.0358e-01 +9.7536e-02 -2.0001e+00 -2.4391e+00 -2.6310e+00 -5.1415e+00 +2.8120e+00 +3.6928e-01 +1.0340e+00 +3.0019e+00 +2.5546e+00 -1.9416e+00 -4.7888e+00 +1.6976e+00 +3.5601e+00
177 +1.895613798e+01 +1.895613798e+01 +9.843613798e+01 +9.843613798e+01 -1.2953e+00 -3.1435e-01 +1.0061e+00 +1.6009e+00 -2.6298e+00 +2.4010e+00 -6.8145e-01 +1.1631e-01 -3.3759e+00 -2.3194e+00 -4.2286e+00 +2.5093e+00 +7.0170e-01 -3.8915e-01 +4.0671e+00 +2.1500e+00 +6.9052e-01 -5.5797e+00 +1.8661e+00 +1.4509e+00
195 +1.216853601e+01 +1.216853601e+01 +9.164853601e+01 +9.164853601e+01 +2.4557e-01 -1.3320e+00 -2.2772e+00 +1.9683e+00 -1.7112e+00 +6.9274e-01 -7.1944e-02 +1.2977e+00 -3.4970e-01 -2.8497e+00 -2.5282e+00 +2.6692e+00 +6.0443e-01 -1.5629e-01 +3.4257e+00 +3.1140e+00 +4.1880e-02 -4.2708e+00 +6.4477e-01 +1.2044e+00
293 +8.964419084e+00 +8.964419084e+00 +8.844441908e+01 +8.844441908e+01 -1.2019e+00 -2.0730e+00 -1.1452e+00 +1.6339e+00 -3.0614e+00 -2.0598e-01 +6.0150e-01 -7.0058e-01 -9.4970e-01 -2.2568e+00 -4.2686e+00 +2.1886e+00 +1.7304e+00 +1.1436e-01 +3.5823e+00 +2.1557e+00 -3.8969e-01 -3.6606e+00 +3.2334e+00 +2.2317e+00
423 +5.813086295e+00 +5.813086295e+00 +8.529308630e+01 +8.529308630e+01 -1.0596e-01 -2.2050e+00 -4.8526e-01 +2.0688e+00 -1.8763e+00 +4.9470e-01 -2.2693e-01 -1.3070e-01 -1.7934e+00 -3.0736e+00 -3.6107e+00 +3.0745e+00 +5.4549e-01 +3.9079e-01 +4.5127e+00 +3.0798e+00 +1.1965e-02 -3.8596e+00 +2.5607e+00 +2.4619e+00
448 +2.489104012e+00 +2.489104012e+00 +8.196910401e+01 +8.196910401e+01 +2.1043e-01 -1.7152e+00 -8.1008e-02 +1.9065e+00 -2.4919e+00 +9.3742e-02 +2.3320e-01 +1.5632e-01 -1.9956e+00 -3.0849e+00 -4.3747e+00 +2.0724e+00 +7.6546e-01 +4.6001e-01 +3.8612e+00 +2.6737e+00 -5.2130e-01 -3.4584e+00 +2.7060e+00 +1.6418e+00
600 +1.572953022e+00 +1.572953022e+00 +8.105295302e+01 +8.105295302e+01 +5.8344e-01 -1.3595e+00 -4.4413e-01 +1.8135e+00 -2.6331e+00 +2.1684e-04 -1.7939e-01 +1.3140e-01 -2.0252e+00 -2.9981e+00 -4.4733e+00 +2.1084e+00 +1.1881e+00 +6.8280e-02 +3.6681e+00 +3.2635e+00 -2.9710e-01 -4.2602e+00 +2.7896e+00 +1.0361e+00
604 +9.727600437e-01 +9.727600437e-01 +8.045276004e+01 +8.045276004e+01 +5.2953e-01 -1.1665e+00 -6.4166e-01 +1.9297e+00 -2.9237e+00 +4.0383e-01 +1.2060e-01 +1.5167e-01 -2.0216e+00 -3.1597e+00 -4.3127e+00 +1.7928e+00 +1.1680e+00 +9.1728e-02 +3.4598e+00 +3.0732e+00 -3.2625e-01 -4.2518e+00 +2.5366e+00 +1.0836e+00
